player_id,player_name,positions,teams,n_matches,date_of_birth,height_cm,nationality,data_source
483961,Tomas CHORY,FWD,Czechia,3,,,,api.fifa.com
441167,Tomas HOLES,DEF,Czechia,3,,,,api.fifa.com
418747,Tomas RODRIGUEZ,FWD,Panama,3,,,,api.fifa.com
404885,Tomas SOUCEK,MID,Czechia,3,,,,api.fifa.com
274102,Tommy SMITH,DEF,New Zealand,3,,,,api.fifa.com
511710,Tomoki HAYAKAWA,GK,Japan,4,,,,api.fifa.com
485065,Toni FRUK,MID,Croatia,4,,,,api.fifa.com
491244,Torbjorn HEGGEM,DEF,Norway,6,,,,api.fifa.com
439691,Trevoh CHALOBAH,DEF,England,7,,,,api.fifa.com
466382,Trevor DOORNBUSCH,GK,Curaçao,3,,,,api.fifa.com
504193,Tshepang MOREMI,FWD,South Africa,4,,,,api.fifa.com
430401,Tsuyoshi Watanabe,DEF,Japan,4,,,,api.fifa.com
390238,Tyler ADAMS,MID,USA,5,,,,api.fifa.com
482775,Tyler BINDON,DEF,New Zealand,3,,,,api.fifa.com
523007,Tyler FLETCHER,MID,Scotland,3,,,,api.fifa.com
506473,Tyrese NOSLIN,FWD,Curaçao,3,,,,api.fifa.com
466370,Tyrick BODAK,GK,Curaçao,3,,,,api.fifa.com
441181,Ugurcan CAKIR,GK,Türkiye,3,,,,api.fifa.com
479084,Umar ESHMURODOV,DEF,Uzbekistan,3,,,,api.fifa.com
430753,Unai SIMON,GK,Spain,8,,,,api.fifa.com
479077,Utkir YUSUPOV,GK,Uzbekistan,3,,,,api.fifa.com
405742,VINICIUS JUNIOR,FWD,Brazil,5,,,,api.fifa.com
441149,VITINHA,MID,Portugal,5,,,,api.fifa.com
364752,VOZINHA,GK,Cabo Verde,4,,,,api.fifa.com
463661,Valentin BARCO,MID,Argentina,8,,,,api.fifa.com
395283,Victor LINDELOF,DEF,Sweden,4,,,,api.fifa.com
492859,Victor MUNOZ,FWD,Spain,8,,,,api.fifa.com
483327,Viktor GYOKERES,FWD,Sweden,4,,,,api.fifa.com
483264,Viktor JOHANSSON,GK,Sweden,4,,,,api.fifa.com
397786,Virgil VAN DIJK,DEF,Netherlands,4,,,,api.fifa.com
472908,Vladimir COUFAL,DEF,Czechia,3,,,,api.fifa.com
358003,Vladimir DARIDA,MID,Czechia,3,,,,api.fifa.com
482783,WAGNER PINA,DEF,Cabo Verde,4,,,,api.fifa.com
396315,WEVERTON,GK,Brazil,5,,,,api.fifa.com
433724,WILLY SEMEDO,MID,Cabo Verde,4,,,,api.fifa.com
430658,Waldemar ANTON,DEF,Germany,4,,,,api.fifa.com
483549,Warren ZAIRE-EMERY,MID,France,8,,,,api.fifa.com
390259,Weston McKENNIE,MID,USA,5,,,,api.fifa.com
430854,Wilfried SINGO,DEF,Côte d'Ivoire,4,,,,api.fifa.com
498439,Wilguens PAUGAIN,DEF,Haiti,3,,,,api.fifa.com
476345,Willer DITTA,DEF,Colombia,5,,,,api.fifa.com
419177,William SALIBA,DEF,France,8,,,,api.fifa.com
448290,Willian PACHO,DEF,Ecuador,4,,,,api.fifa.com
405879,Wilson Isidor,FWD,Haiti,3,,,,api.fifa.com
485409,Woodensky PIERRE,MID,Haiti,3,,,,api.fifa.com
448159,Wout WEGHORST,FWD,Netherlands,4,,,,api.fifa.com
385531,Xaver Schlager,MID,Austria,4,,,,api.fifa.com
448585,YANG Hyunjun ,MID,Korea Republic,3,,,,api.fifa.com
494313,YANNICK SEMEDO,MID,Cabo Verde,4,,,,api.fifa.com
369267,YASSER IBRAHIM,DEF,Egypt,5,,,,api.fifa.com
431225,YAZAN ALARAB,DEF,Jordan,3,,,,api.fifa.com
397894,YAZEED ABULAILA,GK,Jordan,3,,,,api.fifa.com
464458,YOUSSEF AMYN,MID,Iraq,3,,,,api.fifa.com
419463,YUSUF ABDURISAG,FWD,Qatar,3,,,,api.fifa.com
405873,Yahia Fofana,GK,Côte d'Ivoire,4,,,,api.fifa.com
463489,Yaimar MEDINA,DEF,Ecuador,4,,,,api.fifa.com
510922,Yan DIOMANDE,FWD,Côte d'Ivoire,4,,,,api.fifa.com
419189,Yan Valery,DEF,Tunisia,3,,,,api.fifa.com
489688,Yasin AYARI,MID,Sweden,4,,,,api.fifa.com
506483,Yassin FORTUNE,FWD,Haiti,3,,,,api.fifa.com
356956,Yassine BOUNOU,GK,Morocco,6,,,,api.fifa.com
433631,Yassine TITRAOUI,MID,Algeria,4,,,,api.fifa.com
494277,Yehvann DIOUF,GK,Senegal,4,,,,api.fifa.com
423658,Yeremy PINO,FWD,Spain,8,,,,api.fifa.com
395552,Yerry MINA,DEF,Colombia,5,,,,api.fifa.com
441316,Yoane WISSA,FWD,Congo DR,4,,,,api.fifa.com
401444,Youri TIELEMANS,MID,Belgium,5,,,,api.fifa.com
494742,Youssef BELAMMARI,DEF,Morocco,6,,,,api.fifa.com
485503,Yuito SUZUKI,MID,Japan,4,,,,api.fifa.com
405528,Yukinari Sugawara,DEF,Japan,4,,,,api.fifa.com
406231,Yunus AKGUN,FWD,Türkiye,3,,,,api.fifa.com
291372,Yuto NAGATOMO,DEF,Japan,4,,,,api.fifa.com
402022,Yvon MVOGO,GK,Switzerland,6,,,,api.fifa.com
484270,ZAID ISMAEL,MID,Iraq,3,,,,api.fifa.com
434025,ZAID TAHSEEN,DEF,Iraq,3,,,,api.fifa.com
434026,ZIDANE IQBAL,MID,Iraq,3,,,,api.fifa.com
436538,ZIYAD ALJOHANI,MID,Saudi Arabia,3,,,,api.fifa.com
433461,ZIZO,FWD,Egypt,5,,,,api.fifa.com
485756,Zakaria EL OUAHDI,DEF,Morocco,6,,,,api.fifa.com
448112,Zeki AMDOUNI,FWD,Switzerland,6,,,,api.fifa.com
433072,Zeki CELIK,DEF,Türkiye,3,,,,api.fifa.com
448369,Zeno DEBAST,DEF,Belgium,1,,,,api.fifa.com
480983,Zineddine BELAID,DEF,Algeria,4,,,,api.fifa.com
405530,Zion Suzuki,GK,Japan,4,,,,api.fifa.com
