player_id,player_name,position_group,similar_player_id,similar_player_name,similarity
97,Tomáš Chory,FW,1113,Igor Sergeev,0.9999999999999997
97,Tomáš Chory,FW,1089,Simon Bokote Banza,0.9999999999999997
98,Jaroslav Zeleny,DF,1248,Jorge Abdiel Gutierrez,1.0
98,Jaroslav Zeleny,DF,1226,Fidel Escobar,1.0
98,Jaroslav Zeleny,DF,1192,Luka Vuskovic,1.0
98,Jaroslav Zeleny,DF,107,Alfie Charles Jones,1.0
98,Jaroslav Zeleny,DF,123,Alphonso Boyle Davies,1.0
98,Jaroslav Zeleny,DF,679,Ehsan Hajisafi,1.0
98,Jaroslav Zeleny,DF,693,Arya Yousefi,1.0
98,Jaroslav Zeleny,DF,706,Tyler Grant Bindon,1.0
98,Jaroslav Zeleny,DF,665,Hafez Ramadan Karim Hafez,1.0
98,Jaroslav Zeleny,DF,783,Mohammed Ali Lajami,1.0
99,David Doudera,DF,1248,Jorge Abdiel Gutierrez,1.0
99,David Doudera,DF,1226,Fidel Escobar,1.0
99,David Doudera,DF,1192,Luka Vuskovic,1.0
99,David Doudera,DF,107,Alfie Charles Jones,1.0
99,David Doudera,DF,123,Alphonso Boyle Davies,1.0
99,David Doudera,DF,679,Ehsan Hajisafi,1.0
99,David Doudera,DF,693,Arya Yousefi,1.0
99,David Doudera,DF,706,Tyler Grant Bindon,1.0
99,David Doudera,DF,665,Hafez Ramadan Karim Hafez,1.0
99,David Doudera,DF,783,Mohammed Ali Lajami,1.0
100,Tomáš Soucek,MF,63,Hee Chan Hwang,0.9999999999999999
100,Tomáš Soucek,MF,86,Vladimír Darida,0.9999999999999999
100,Tomáš Soucek,MF,95,Lukáš Provod,0.9999999999999999
100,Tomáš Soucek,MF,110,Mathieu Choiniere,0.9999999999999999
100,Tomáš Soucek,MF,1133,Juan Camilo Portilla,0.9999999999999999
100,Tomáš Soucek,MF,118,Jacob Everett Shaffelburg,0.9999999999999999
100,Tomáš Soucek,MF,1185,Mario Pasalic,0.9999999999999999
100,Tomáš Soucek,MF,138,Armin Gigovic,0.9999999999999999
100,Tomáš Soucek,MF,1103,Oston Urunov,0.9999999999999999
100,Tomáš Soucek,MF,1109,Dostonbek Khamdamov,0.9999999999999999
101,Lukáš Hornicek,GK,12,Carlos Acevedo,1.0
101,Lukáš Hornicek,GK,64,Bumkeun Song,1.0
101,Lukáš Hornicek,GK,48,Stuart Ricardo Goss,1.0
101,Lukáš Hornicek,GK,42,Sipho Justin Chaine,1.0
101,Lukáš Hornicek,GK,122,Owen Olamidayo Goodman,1.0
101,Lukáš Hornicek,GK,94,Jind ř ich Stanek,1.0
101,Lukáš Hornicek,GK,73,Hyeonwoo Jo,1.0
101,Lukáš Hornicek,GK,220,Weverton Weverton,1.0
101,Lukáš Hornicek,GK,231,Ederson Ederson,1.0
101,Lukáš Hornicek,GK,194,Yvon Landry Mvogo,1.0
102,Alexandr Sojka,MF,143,Ivan Basic,0.9998676465136497
102,Alexandr Sojka,MF,970,Houssem-Eddine Chaabane Aouar,0.9997516483926968
102,Alexandr Sojka,MF,388,Paul Michael Junior Okon-Engstler,0.9997090769189002
102,Alexandr Sojka,MF,1098,Akmal Mozgovoy,0.999432783489817
102,Alexandr Sojka,MF,241,Chemsdine Talbi,0.9988135165323551
102,Alexandr Sojka,MF,326,Sebastian Matthew Berhalter,0.9963154945005198
102,Alexandr Sojka,MF,7,Luis Francisco Romo,0.9956963085097876
102,Alexandr Sojka,MF,554,Takefusa Kubo,0.9935221223691706
102,Alexandr Sojka,MF,436,Nadiem Amiri,0.9925980845040789
102,Alexandr Sojka,MF,931,Andreas Rædergård Schjelderup,0.9854125857357283
103,Hugo Sochurek,MF,72,Hyunjun Yang,1.0
103,Hugo Sochurek,MF,69,Junho Bae,1.0
103,Hugo Sochurek,MF,77,Jisung Eom,1.0
103,Hugo Sochurek,MF,76,Jingyu Kim,1.0
103,Hugo Sochurek,MF,78,Donggyeong Lee,1.0
103,Hugo Sochurek,MF,1160,Kobbie Boateng Mainoo,1.0
103,Hugo Sochurek,MF,1158,Jordan Brian Henderson,1.0
103,Hugo Sochurek,MF,125,Jonathan Osorio,1.0
103,Hugo Sochurek,MF,1177,Nikola Moro,1.0
103,Hugo Sochurek,MF,1100,Jamshid Iskanderov,1.0
104,Denis Visinsky,FW,1240,Cecilio Alfonso Waterman,0.9999999999999998
104,Denis Visinsky,FW,1239,Jose Fajardo,0.9999999999999998
104,Denis Visinsky,FW,1027,Nayef Ahmad Mahmoud Almardi,0.9999999999999998
104,Denis Visinsky,FW,973,Anis Hadj Moussa,0.9999999999999998
104,Denis Visinsky,FW,1066,Francisco Francisco Conceicao,0.9999999999999998
104,Denis Visinsky,FW,1038,Ahmad Ali Ali Azaizeh,0.9999999999999998
104,Denis Visinsky,FW,921,Jørgen Strand Strand Larsen,0.9999999999999998
104,Denis Visinsky,FW,763,BENCHIMOLGilson Gilson,0.9999999999999998
104,Denis Visinsky,FW,271,Don Deedson Deedson,0.9999999999999998
104,Denis Visinsky,FW,276,Lenny Alvin Pico Joseph,0.9999999999999998
105,Dayne Tristan St. Clair,GK,13,Francisco Guillermo Ochoa,0.9999999999999999
105,Dayne Tristan St. Clair,GK,365,Mathew David Ryan,0.9999999999999999
105,Dayne Tristan St. Clair,GK,807,Sergio Ramón Rochet,0.9999999999999999
105,Dayne Tristan St. Clair,GK,937,Juan Agustín Musso,0.7903802751826774
105,Dayne Tristan St. Clair,GK,881,Mory Diaw,0.550621122333312
105,Dayne Tristan St. Clair,GK,64,Bumkeun Song,0.49993767188286814
105,Dayne Tristan St. Clair,GK,48,Stuart Ricardo Goss,0.49993767188286814
105,Dayne Tristan St. Clair,GK,122,Owen Olamidayo Goodman,0.49993767188286814
105,Dayne Tristan St. Clair,GK,94,Jind ř ich Stanek,0.49993767188286814
105,Dayne Tristan St. Clair,GK,194,Yvon Landry Mvogo,0.49993767188286814
106,Alistair William Johnston,DF,1169,Tehuti Djed-Hotep Spence,1.0000000000000002
106,Alistair William Johnston,DF,1147,Nico Oreilly,1.0000000000000002
106,Alistair William Johnston,DF,1121,Jhon Janer Lucumi,1.0000000000000002
106,Alistair William Johnston,DF,212,MARQUINHOSMarcos,1.0000000000000002
106,Alistair William Johnston,DF,927,Torbjørn Lysaker Heggem,1.0000000000000002
106,Alistair William Johnston,DF,962,Nahuel Molina,1.0000000000000002
106,Alistair William Johnston,DF,237,Noussair Mazraoui,1.0000000000000002
106,Alistair William Johnston,DF,342,Juan Jose Caceres,1.0000000000000002
106,Alistair William Johnston,DF,23,Jesús Daniel Gallardo,1.0000000000000002
106,Alistair William Johnston,DF,858,Maxence Guy Lacroix,1.0000000000000002
107,Alfie Charles Jones,DF,1248,Jorge Abdiel Gutierrez,1.0
107,Alfie Charles Jones,DF,1226,Fidel Escobar,1.0
107,Alfie Charles Jones,DF,1192,Luka Vuskovic,1.0
107,Alfie Charles Jones,DF,123,Alphonso Boyle Davies,1.0
107,Alfie Charles Jones,DF,679,Ehsan Hajisafi,1.0
107,Alfie Charles Jones,DF,693,Arya Yousefi,1.0
107,Alfie Charles Jones,DF,706,Tyler Grant Bindon,1.0
107,Alfie Charles Jones,DF,665,Hafez Ramadan Karim Hafez,1.0
107,Alfie Charles Jones,DF,783,Mohammed Ali Lajami,1.0
107,Alfie Charles Jones,DF,793,Meshari Nawaf Bu Washl,1.0
108,Luc De Fougerolles,DF,74,Youngwoo Seol,0.9999999999999999
108,Luc De Fougerolles,DF,82,Robin Hranac,0.9999999999999999
108,Luc De Fougerolles,DF,15,Israel Reyes,0.9999999999999999
108,Luc De Fougerolles,DF,1173,Marin Pongracic,0.9999999999999999
108,Luc De Fougerolles,DF,1135,Johan Andrés Mojica,0.9999999999999999
108,Luc De Fougerolles,DF,1200,Jonas Adjei Adjetey,0.9999999999999999
108,Luc De Fougerolles,DF,1094,Abdukodir Khusanov,0.9999999999999999
108,Luc De Fougerolles,DF,207,Luca Antony Jaquez,0.9999999999999999
108,Luc De Fougerolles,DF,1105,Sherzod Nasrullaev,0.9999999999999999
108,Luc De Fougerolles,DF,1097,Rustamjon Ashurmatov,0.9999999999999999
109,Joel Robert Waterman,DF,1247,Roderick Alonso Miller,1.0
109,Joel Robert Waterman,DF,1156,Trevoh Tom Chalobah,1.0
109,Joel Robert Waterman,DF,1159,Daniel Johnson Burn,1.0
109,Joel Robert Waterman,DF,1237,Eric Javier Davis,1.0
109,Joel Robert Waterman,DF,805,Abdullatif Jehad Thikri,1.0
109,Joel Robert Waterman,DF,808,José María Gimenez,1.0
109,Joel Robert Waterman,DF,810,Ronald Federico Araujo,1.0
109,Joel Robert Waterman,DF,28,Tholo Thabang Matuludi,1.0
109,Joel Robert Waterman,DF,29,Khulumani Ndamane,1.0
109,Joel Robert Waterman,DF,44,Samukele Alucious Kabini,1.0
110,Mathieu Choiniere,MF,63,Hee Chan Hwang,0.9999999999999999
110,Mathieu Choiniere,MF,86,Vladimír Darida,0.9999999999999999
110,Mathieu Choiniere,MF,100,Tomáš Soucek,0.9999999999999999
110,Mathieu Choiniere,MF,95,Lukáš Provod,0.9999999999999999
110,Mathieu Choiniere,MF,1133,Juan Camilo Portilla,0.9999999999999999
110,Mathieu Choiniere,MF,118,Jacob Everett Shaffelburg,0.9999999999999999
110,Mathieu Choiniere,MF,1185,Mario Pasalic,0.9999999999999999
110,Mathieu Choiniere,MF,138,Armin Gigovic,0.9999999999999999
110,Mathieu Choiniere,MF,1103,Oston Urunov,0.9999999999999999
110,Mathieu Choiniere,MF,1109,Dostonbek Khamdamov,0.9999999999999999
111,Stephen Eustaquio,MF,1055,Pedro Joao Neves,0.9999999148652446
111,Stephen Eustaquio,MF,997,Marcel Sabitzer,0.9999744218115686
111,Stephen Eustaquio,MF,734,Mikel Merino,0.9999585787662134
111,Stephen Eustaquio,MF,760,Lenini Kevin Pina,0.9999533846119013
111,Stephen Eustaquio,MF,476,Franck Yannick Kessie,0.9999455585651826
111,Stephen Eustaquio,MF,435,Leroy Aziz Sane,0.9998767624963949
111,Stephen Eustaquio,MF,1186,Martin Baturina,0.9998574233077256
111,Stephen Eustaquio,MF,631,Kevin De Bruyne,0.9997042072021504
111,Stephen Eustaquio,MF,1006,Romano Schmid,0.999291081430585
111,Stephen Eustaquio,MF,316,Tyler Shaan Adams,0.9967797424669657
112,Ismaël Kenneth Jordan Kone,MF,346,Diego Alexander Gomez,0.9999999999999999
112,Ismaël Kenneth Jordan Kone,MF,277,Danley Jean Jacques,0.9989830169428203
112,Ismaël Kenneth Jordan Kone,MF,30,Teboho Mokoena,0.9806266475535238
112,Ismaël Kenneth Jordan Kone,MF,270,Jean Ricner Bellegarde,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,197,Djibril Ibrahima Sow,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,293,Mc,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,144,Ivan Sunjic,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,449,Juninho Gracielo Bacuna,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,452,Leandro Jones Johan Bacuna,0.8466531356120947
112,Ismaël Kenneth Jordan Kone,MF,463,Tahith Jose Girigorio Djorkaef Chong,0.8466531356120947
113,Cyle Christopher Larin,FW,483,Amad Diallo,0.9993559495535674
113,Cyle Christopher Larin,FW,9,Raúl Alonso Jimenez,0.9988194087561735
113,Cyle Christopher Larin,FW,583,Anthony David Junior Elanga,0.9961779265053146
113,Cyle Christopher Larin,FW,1196,Petar Musa,0.9948659078956181
113,Cyle Christopher Larin,FW,902,Hussein Ghadhban Aymen,0.993332040057211
113,Cyle Christopher Larin,FW,1075,Kibambe Brian Cipenga,0.9717943540104321
113,Cyle Christopher Larin,FW,844,Bradley Jean-Manuel Essolisa Barcola,0.9685398223975575
113,Cyle Christopher Larin,FW,539,Brian Ebenezer Adjei Brobbey,0.9667058346418859
113,Cyle Christopher Larin,FW,166,Khalid Hassan Alhaydos,0.9653398037351809
113,Cyle Christopher Larin,FW,1181,Ante Budimir,0.9645622256830463
114,Jonathan Christian David,FW,38,Thapelo Maseko,0.984500266514315
114,Jonathan Christian David,FW,193,Dan Ndoye,0.9825483978316141
114,Jonathan Christian David,FW,971,Amine Ferid Gouiri,0.9823971543600966
114,Jonathan Christian David,FW,1153,Harry Edward Kane,0.9817189161169352
114,Jonathan Christian David,FW,852,Désiré Nonka-Maho Doue,0.9805368712380512
114,Jonathan Christian David,FW,215,José Vinicius,0.980267946207798
114,Jonathan Christian David,FW,381,Nestory Irankunda,0.979178799057332
114,Jonathan Christian David,FW,398,Arda Guler,0.9766029986222461
114,Jonathan Christian David,FW,1023,Iyad Ali Ali Olwan,0.9766029986222461
114,Jonathan Christian David,FW,1106,Eldor Shomurodov,0.9766029986222461
115,Liam Alan Millar,MF,62,Jae Sung Lee,1.0
115,Liam Alan Millar,MF,90,Lukáš Cerv,1.0
115,Liam Alan Millar,MF,1091,Edo Kayembe Kayembe,1.0
115,Liam Alan Millar,MF,136,Benjamin Tahirovic,1.0
115,Liam Alan Millar,MF,145,Amar Memic,1.0
115,Liam Alan Millar,MF,976,Hicham Boudaoui,1.0
115,Liam Alan Millar,MF,941,Leandro Daniel Paredes,1.0
115,Liam Alan Millar,MF,1012,Paul Wanner,1.0
115,Liam Alan Millar,MF,968,Ramiz Larbi Zerrouki,1.0
115,Liam Alan Millar,MF,944,Valentin Barco,1.0
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,93,Pavel Sulc,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,88,Patrik Schick,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,124,Ali Ahmed,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,1127,Jhon Andrés Cordoba,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,171,Abdurisag Yusuf Abdurisag,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,150,Esmir Bajraktarevic,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,1051,João Joao Felix,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,827,Federico Sebastian Vinas,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,296,Che Sac Everton Fred Adams,1.0000000000000002
116,Tanitoluwa Oluwatimilehin Oluwaseyi,FW,953,Giuliano Simeone,1.0000000000000002
117,Derek Austin Cornelius,DF,1168,Reece Lewis James,1.0
117,Derek Austin Cornelius,DF,1210,Gideon Mensah,1.0
117,Derek Austin Cornelius,DF,1176,Josip Sutalo,1.0
117,Derek Austin Cornelius,DF,1141,Davinson Sanchez,1.0
117,Derek Austin Cornelius,DF,186,Nico Elvedi,1.0
117,Derek Austin Cornelius,DF,148,Nikola Katic,1.0
117,Derek Austin Cornelius,DF,126,Richmond Mamah Laryea,1.0
117,Derek Austin Cornelius,DF,1068,Wan Wan-Bissaka,1.0
117,Derek Austin Cornelius,DF,1070,Axel Tuanzebe,1.0
117,Derek Austin Cornelius,DF,1088,Mangulu Chancel Mbemba,1.0
118,Jacob Everett Shaffelburg,MF,63,Hee Chan Hwang,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,86,Vladimír Darida,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,100,Tomáš Soucek,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,95,Lukáš Provod,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,110,Mathieu Choiniere,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,1133,Juan Camilo Portilla,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,1185,Mario Pasalic,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,138,Armin Gigovic,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,1103,Oston Urunov,0.9999999999999999
118,Jacob Everett Shaffelburg,MF,1109,Dostonbek Khamdamov,0.9999999999999999
119,Moïse Bombito Bombito,DF,65,Taeseok Lee,1.0000000000000002
119,Moïse Bombito Bombito,DF,81,Tomáš Holes,1.0000000000000002
119,Moïse Bombito Bombito,DF,1174,Joško Gvardiol,1.0000000000000002
119,Moïse Bombito Bombito,DF,1149,John Stones,1.0000000000000002
119,Moïse Bombito Bombito,DF,1110,Abdulla Abdullaev,1.0000000000000002
119,Moïse Bombito Bombito,DF,1116,Behruzjon Karimov,1.0000000000000002
119,Moïse Bombito Bombito,DF,1140,Deiver Machado,1.0000000000000002
119,Moïse Bombito Bombito,DF,1069,Steve Nkanu Kapuadi,1.0000000000000002
119,Moïse Bombito Bombito,DF,861,Kalidou Koulibaly,1.0000000000000002
119,Moïse Bombito Bombito,DF,1004,Phillip Mwene,1.0000000000000002
120,Maxime Crepeau,GK,209,Ramsés Alisson,0.9797135840903843
120,Maxime Crepeau,GK,1171,Dominik Livakovic,0.9489521956971105
120,Maxime Crepeau,GK,959,Damián Emiliano Martinez,0.9471189151168314
120,Maxime Crepeau,GK,547,Zion Suzuki,0.9353636084291613
120,Maxime Crepeau,GK,848,Mike Peterson Maignan,0.9328739175433717
120,Maxime Crepeau,GK,1,José Raúl Rangel,0.9065674040735512
120,Maxime Crepeau,GK,235,Yassine Bounou,0.895291657793889
120,Maxime Crepeau,GK,382,Patrick Thomas Beach,0.8945393540808231
120,Maxime Crepeau,GK,1145,Jordan Lee Pickford,0.8872521525797786
120,Maxime Crepeau,GK,1130,Camilo Andres Vargas,0.862976605375571
121,Tajon Trevor Buchanan,FW,140,Ermedin Demirovic,1.0
121,Tajon Trevor Buchanan,FW,917,Alexander Sorloth,1.0
121,Tajon Trevor Buchanan,FW,503,John Yeboah,1.0
121,Tajon Trevor Buchanan,FW,1205,Jordan Pierre Ayew,1.0
121,Tajon Trevor Buchanan,FW,774,Isaac Ryan,1.0
121,Tajon Trevor Buchanan,FW,507,Enner Remberto Valencia,1.0
121,Tajon Trevor Buchanan,FW,635,Jeremy Baffour Doku,0.9954384412803571
121,Tajon Trevor Buchanan,FW,936,Julian Ryerson,0.9796958359591635
121,Tajon Trevor Buchanan,FW,954,Nicolas Paz,0.9796958359591635
121,Tajon Trevor Buchanan,FW,952,Thiago Ezequiel Almada,0.9796958359591635
122,Owen Olamidayo Goodman,GK,12,Carlos Acevedo,1.0
122,Owen Olamidayo Goodman,GK,64,Bumkeun Song,1.0
122,Owen Olamidayo Goodman,GK,48,Stuart Ricardo Goss,1.0
122,Owen Olamidayo Goodman,GK,42,Sipho Justin Chaine,1.0
122,Owen Olamidayo Goodman,GK,101,Lukáš Hornicek,1.0
122,Owen Olamidayo Goodman,GK,94,Jind ř ich Stanek,1.0
122,Owen Olamidayo Goodman,GK,73,Hyeonwoo Jo,1.0
122,Owen Olamidayo Goodman,GK,220,Weverton Weverton,1.0
122,Owen Olamidayo Goodman,GK,231,Ederson Ederson,1.0
122,Owen Olamidayo Goodman,GK,194,Yvon Landry Mvogo,1.0
123,Alphonso Boyle Davies,DF,1248,Jorge Abdiel Gutierrez,1.0
123,Alphonso Boyle Davies,DF,1226,Fidel Escobar,1.0
123,Alphonso Boyle Davies,DF,1192,Luka Vuskovic,1.0
123,Alphonso Boyle Davies,DF,107,Alfie Charles Jones,1.0
123,Alphonso Boyle Davies,DF,679,Ehsan Hajisafi,1.0
123,Alphonso Boyle Davies,DF,693,Arya Yousefi,1.0
123,Alphonso Boyle Davies,DF,706,Tyler Grant Bindon,1.0
123,Alphonso Boyle Davies,DF,665,Hafez Ramadan Karim Hafez,1.0
123,Alphonso Boyle Davies,DF,783,Mohammed Ali Lajami,1.0
123,Alphonso Boyle Davies,DF,793,Meshari Nawaf Bu Washl,1.0
124,Ali Ahmed,FW,93,Pavel Sulc,1.0000000000000002
124,Ali Ahmed,FW,88,Patrik Schick,1.0000000000000002
124,Ali Ahmed,FW,116,Tanitoluwa Oluwatimilehin Oluwaseyi,1.0000000000000002
124,Ali Ahmed,FW,1127,Jhon Andrés Cordoba,1.0000000000000002
124,Ali Ahmed,FW,171,Abdurisag Yusuf Abdurisag,1.0000000000000002
124,Ali Ahmed,FW,150,Esmir Bajraktarevic,1.0000000000000002
124,Ali Ahmed,FW,1051,João Joao Felix,1.0000000000000002
124,Ali Ahmed,FW,827,Federico Sebastian Vinas,1.0000000000000002
124,Ali Ahmed,FW,296,Che Sac Everton Fred Adams,1.0000000000000002
124,Ali Ahmed,FW,953,Giuliano Simeone,1.0000000000000002
125,Jonathan Osorio,MF,72,Hyunjun Yang,1.0
125,Jonathan Osorio,MF,69,Junho Bae,1.0
125,Jonathan Osorio,MF,77,Jisung Eom,1.0
125,Jonathan Osorio,MF,76,Jingyu Kim,1.0
125,Jonathan Osorio,MF,78,Donggyeong Lee,1.0
125,Jonathan Osorio,MF,103,Hugo Sochurek,1.0
125,Jonathan Osorio,MF,1160,Kobbie Boateng Mainoo,1.0
125,Jonathan Osorio,MF,1158,Jordan Brian Henderson,1.0
125,Jonathan Osorio,MF,1177,Nikola Moro,1.0
125,Jonathan Osorio,MF,1100,Jamshid Iskanderov,1.0
126,Richmond Mamah Laryea,DF,1168,Reece Lewis James,1.0
126,Richmond Mamah Laryea,DF,117,Derek Austin Cornelius,1.0
126,Richmond Mamah Laryea,DF,1210,Gideon Mensah,1.0
126,Richmond Mamah Laryea,DF,1176,Josip Sutalo,1.0
126,Richmond Mamah Laryea,DF,1141,Davinson Sanchez,1.0
126,Richmond Mamah Laryea,DF,186,Nico Elvedi,1.0
126,Richmond Mamah Laryea,DF,148,Nikola Katic,1.0
126,Richmond Mamah Laryea,DF,1068,Wan Wan-Bissaka,1.0
126,Richmond Mamah Laryea,DF,1070,Axel Tuanzebe,1.0
126,Richmond Mamah Laryea,DF,1088,Mangulu Chancel Mbemba,1.0
127,Niko Kristian Sigur,DF,1247,Roderick Alonso Miller,1.0
127,Niko Kristian Sigur,DF,1156,Trevoh Tom Chalobah,1.0
127,Niko Kristian Sigur,DF,1159,Daniel Johnson Burn,1.0
127,Niko Kristian Sigur,DF,1237,Eric Javier Davis,1.0
127,Niko Kristian Sigur,DF,805,Abdullatif Jehad Thikri,1.0
127,Niko Kristian Sigur,DF,808,José María Gimenez,1.0
127,Niko Kristian Sigur,DF,810,Ronald Federico Araujo,1.0
127,Niko Kristian Sigur,DF,28,Tholo Thabang Matuludi,1.0
127,Niko Kristian Sigur,DF,29,Khulumani Ndamane,1.0
127,Niko Kristian Sigur,DF,44,Samukele Alucious Kabini,1.0
128,Promise Oluwatobi Emmanuel David,FW,1057,Alexandre Rafael Leao,0.99827081206002
128,Promise Oluwatobi Emmanuel David,FW,735,Ferran Torres,0.9440487249773393
128,Promise Oluwatobi Emmanuel David,FW,442,Deniz Undav,0.9386926152998831
128,Promise Oluwatobi Emmanuel David,FW,871,Iliman Cheikh Baroy Ndiaye,0.9221329619493509
128,Promise Oluwatobi Emmanuel David,FW,544,Crysencio Jilbert Sylverio Cir Summerville,0.8719427668888332
128,Promise Oluwatobi Emmanuel David,FW,16,Julián Andrés Quinones,0.7512108773831621
128,Promise Oluwatobi Emmanuel David,FW,1024,Mohammad Mousa Mousa Altamari,0.7344796958890272
128,Promise Oluwatobi Emmanuel David,FW,844,Bradley Jean-Manuel Essolisa Barcola,0.7299998325067654
128,Promise Oluwatobi Emmanuel David,FW,218,Neymar Neymar Jr,0.714627239685734
128,Promise Oluwatobi Emmanuel David,FW,1085,Mayele Fiston Mayele,0.7144721927881849
129,Nathan-Dylan Saliba,MF,916,Patrick Berg,0.9898416638703569
129,Nathan-Dylan Saliba,MF,433,Florian Richard Wirtz,0.9884965374113698
129,Nathan-Dylan Saliba,MF,920,Martín Odegaard,0.9856915117537053
129,Nathan-Dylan Saliba,MF,814,Federico Santiago Valverde,0.9812355151644209
129,Nathan-Dylan Saliba,MF,326,Sebastian Matthew Berhalter,0.9779769587193937
129,Nathan-Dylan Saliba,MF,7,Luis Francisco Romo,0.9777987859420534
129,Nathan-Dylan Saliba,MF,970,Houssem-Eddine Chaabane Aouar,0.9774958230160453
129,Nathan-Dylan Saliba,MF,102,Alexandr Sojka,0.9770892122036818
129,Nathan-Dylan Saliba,MF,866,Lamine Camara,0.9768102197932604
129,Nathan-Dylan Saliba,MF,143,Ivan Basic,0.9764858959947256
130,Jayden Nelson,FW,1246,Azarías Emmanuel Londono,0.9999999999999997
130,Jayden Nelson,FW,10,Ernesto Alexis Vega,0.9999999999999997
130,Jayden Nelson,FW,14,Armando Gonzalez,0.9999999999999997
130,Jayden Nelson,FW,21,César Saúl Huerta,0.9999999999999997
130,Jayden Nelson,FW,97,Tomáš Chory,0.9999999999999997
130,Jayden Nelson,FW,91,Mojmír Chytil,0.9999999999999997
130,Jayden Nelson,FW,139,Samed Bazdar,0.9999999999999997
130,Jayden Nelson,FW,1144,Carlos Andrés Gomez,0.9999999999999997
130,Jayden Nelson,FW,1113,Igor Sergeev,0.9999999999999997
130,Jayden Nelson,FW,1089,Simon Bokote Banza,0.9999999999999997
131,Nikola Vasilj,GK,989,Alexander Schlager,0.9879801977578129
131,Nikola Vasilj,GK,79,Mat ě j Kovar,0.9722551534380967
131,Nikola Vasilj,GK,985,Luca Zinedine Zidane,0.9424929966785346
131,Nikola Vasilj,GK,911,Ørjan Haskjold Nyland,0.9003851566484011
131,Nikola Vasilj,GK,829,Nestor Fernando Muslera,0.8666123445882808
131,Nikola Vasilj,GK,413,Ugurcan Cakir,0.8477521181206978
131,Nikola Vasilj,GK,1067,Lionel Nzau Mpasi,0.8412328086306076
131,Nikola Vasilj,GK,1244,Orlando Mosquera,0.7989945847168249
131,Nikola Vasilj,GK,521,Bart Verbruggen,0.7945331662182881
131,Nikola Vasilj,GK,1015,Mo'ien Hasan Yazeed Abulaila,0.7926715587048468
132,Nihad Mujakic,DF,1247,Roderick Alonso Miller,1.0
132,Nihad Mujakic,DF,1156,Trevoh Tom Chalobah,1.0
132,Nihad Mujakic,DF,1159,Daniel Johnson Burn,1.0
132,Nihad Mujakic,DF,1237,Eric Javier Davis,1.0
132,Nihad Mujakic,DF,805,Abdullatif Jehad Thikri,1.0
132,Nihad Mujakic,DF,808,José María Gimenez,1.0
132,Nihad Mujakic,DF,810,Ronald Federico Araujo,1.0
132,Nihad Mujakic,DF,28,Tholo Thabang Matuludi,1.0
132,Nihad Mujakic,DF,29,Khulumani Ndamane,1.0
132,Nihad Mujakic,DF,44,Samukele Alucious Kabini,1.0
133,Dennis Hadzikadunic,DF,403,Evren Eren Elmali,0.9953004305849651
133,Dennis Hadzikadunic,DF,473,Wilfried Stephane Singo,0.9928709148764642
133,Dennis Hadzikadunic,DF,733,Marcos Llorente,0.9922709520219419
133,Dennis Hadzikadunic,DF,704,Timothy John Payne,0.9261828294524221
133,Dennis Hadzikadunic,DF,1037,Manel Farhan Ehsan Haddad,0.9056408157421018
133,Dennis Hadzikadunic,DF,83,Vladimír Coufal,0.9006359096912724
133,Dennis Hadzikadunic,DF,961,Facundo Axel Medina,0.8754297658216348
133,Dennis Hadzikadunic,DF,422,Joshua Walter Kimmich,0.8701545064844439
133,Dennis Hadzikadunic,DF,1172,Josip Stanisic,0.8660325651718715
133,Dennis Hadzikadunic,DF,542,Denzel Justus Morris Dumfries,0.8479614478391277
134,Tarik Muharemovic,DF,170,Elamin Homam,0.9948452147992729
134,Tarik Muharemovic,DF,3,César Jasib Montes,0.9947985314647121
134,Tarik Muharemovic,DF,1170,Jarell Amorin Quansah,0.9929785809409546
134,Tarik Muharemovic,DF,886,Ghareeb Solaka Rebin Sulaka,0.9892204958214919
134,Tarik Muharemovic,DF,497,Piero Martin Hincapie,0.9886753631626622
134,Tarik Muharemovic,DF,649,Nathan Ngoy,0.986504104605075
