player_id,player_name,team_id,position,position_group,anomaly_score,is_anomaly
1011,Marco Friedl,39,DEF,DF,0.35526381590584527,False
370,Jason Kato Geria,15,DEF,DF,0.35526381590584527,False
366,Milos Degenek,15,DEF,DF,0.35526381590584527,False
419,Waldemar Anton,17,DEF,DF,0.35526381590584527,False
408,Mert Muldur,16,DEF,DF,0.35526381590584527,False
415,Samet Akaydin,16,DEF,DF,0.35526381590584527,False
44,Samukele Alucious Kabini,2,DEF,DF,0.35526381590584527,False
28,Tholo Thabang Matuludi,2,DEF,DF,0.35526381590584527,False
610,Ahmed Mortadha Ben Ouanes,24,DEF,DF,0.35526381590584527,False
603,Adam Arous,24,DEF,DF,0.35526381590584527,False
587,Carl Anders Theodor Starfelt,23,DEF,DF,0.35526381590584527,False
967,Zineddine Belaid,38,DEF,DF,0.35526381590584527,False
1071,Dylan Buduka Batubinsika,42,DEF,DF,0.35526381590584527,False
654,Abdelmegeed Abdelsalam Hossam Abdelmaguid,26,DEF,DF,0.35526381590584527,False
1090,Gédéon Tchingoma Kyatengwa Kalulu,42,DEF,DF,0.35526381590584527,False
1078,Joris Kayembe,42,DEF,DF,0.35526381590584527,False
1096,Farrukh Sayfiev,43,DEF,DF,0.35526381590584527,False
446,Róshón Felix Romar Jordan Van Eijma,18,DEF,DF,0.35526381590584527,False
728,Thomas Jefferson Smith,28,DEF,DF,0.35526381590584527,False
444,Shurandy Ruggerio Sambo,18,DEF,DF,0.35526381590584527,False
966,Mohamed Amine Tougai,38,DEF,DF,0.35526381590584527,False
578,Herman Nils Johansson,23,DEF,DF,0.35526381590584527,False
379,Kai Clifton Trewin,15,DEF,DF,0.35526381590584527,False
440,Malick Thiaw,17,DEF,DF,0.35526381590584527,False
489,Obite Evan Ndicka,19,DEF,DF,0.35526381590584527,False
701,Danial Iri,27,DEF,DF,0.35526381590584527,False
642,Joaquin Ronny Seys,25,DEF,DF,0.35526381590584527,False
705,Francis De Vries,28,DEF,DF,0.35526381590584527,False
622,Raed Chikhaoui,24,DEF,DF,0.35526381590584527,False
571,Junnosuke Suzuki,22,DEF,DF,0.35526381590584527,False
511,Ángelo Smit Preciado,20,DEF,DF,0.35526381590584527,False
496,Félix Eduardo Torres,20,DEF,DF,0.35526381590584527,False
520,Yaimar Abel Medina,20,DEF,DF,0.35526381590584527,False
586,Hjalmar Ekdal,23,DEF,DF,0.35526381590584527,False
1040,Said Ghazi Anas Badawi,40,DEF,DF,0.35526381590584527,False
519,Jackson Gabriel Porozo,20,DEF,DF,0.35526381590584527,False
522,Lutsharel Emiliano Geertruida,21,DEF,DF,0.35526381590584527,False
1042,SEMEDONélson Nelson,41,DEF,DF,0.35526381590584527,False
621,Moutaz Neffati,24,DEF,DF,0.35526381590584527,False
592,Eric Anders Smith,23,DEF,DF,0.35526381590584527,False
640,Koni De Winter,25,DEF,DF,0.35526381590584527,False
545,Jorrel Evan Hato,21,DEF,DF,0.35526381590584527,False
532,Mats Henrik Berne Wieffer,21,DEF,DF,0.35526381590584527,False
52,Bradley Paul Cross,2,DEF,DF,0.35526381590584527,False
57,Taehyeon Kim,3,DEF,DF,0.35526381590584527,False
551,Yuto Nagatomo,22,DEF,DF,0.35526381590584527,False
1199,Caleb Marfo Yirenkyi,47,MID,MF,0.35473627471184627,False
290,Mc,12,MID,MF,0.35381110757273415,False
426,Jamal Musiala,17,MID,MF,0.35377528235384265,False
372,Connor Isaac Metcalfe,15,MID,MF,0.3517255300787375,False
258,Neil Yoni El Aynaoui,10,MID,MF,0.3474525584689011,False
352,Adrián Andrés Cubas,14,MID,MF,0.3474525584689011,False
316,Tyler Shaan Adams,13,MID,MF,0.3474525584689011,False
664,Fathy Abdelhalim Hamdy Fathy,26,MID,MF,0.3474525584689011,False
1074,Samuel Alain Moutoussamy,42,MID,MF,0.3474525584689011,False
1008,Konrad Laimer,39,MID,MF,0.3474525584689011,False
515,Alan Steven Franco,20,MID,MF,0.3474525584689011,False
188,Denis Lemi Zakaria,8,MID,MF,0.3474525584689011,False
1128,James David Rodriguez,44,MID,MF,0.3474525584689011,False
850,Warren Marie Jean-Pierre Zaire-Emery,33,MID,MF,0.3474525584689011,False
984,Ibrahim Maza,38,MID,MF,0.3474525584689011,False
856,Mathis Rayan Cherki,33,MID,MF,0.3474525584689011,False
924,Fredrik Aursnes,36,MID,MF,0.3474525584689011,False
972,Fares Chaibi,38,MID,MF,0.3474525584689011,False
190,Remo Marco Freuler,8,MID,MF,0.3474525584689011,False
863,Idrissa Gana Gueye,34,MID,MF,0.3474525584689011,False
377,Aiden Connor Oneill,15,MID,MF,0.3474525584689011,False
541,Frenkie De Jong,21,MID,MF,0.3474525584689011,False
556,Ritsu Doan,22,MID,MF,0.3474525584689011,False
421,Aleksandar Pavlovic,17,MID,MF,0.3474525584689011,False
117,Derek Austin Cornelius,5,DEF,DF,0.3437132578168396,False
126,Richmond Mamah Laryea,5,DEF,DF,0.3437132578168396,False
40,Mbekezeli Mfanufikile Mbokazi,2,DEF,DF,0.3437132578168396,False
47,Ime Daniel Okon,2,DEF,DF,0.3437132578168396,False
46,Khuliso Johnson Mudau,2,DEF,DF,0.3437132578168396,False
628,Brandon Erik Mechele,25,DEF,DF,0.3437132578168396,False
32,Aubrey Maphosa Modiba,2,DEF,DF,0.3437132578168396,False
577,Gabriel Johan Gudmundsson,23,DEF,DF,0.3437132578168396,False
964,Aissa Mandi,38,DEF,DF,0.3437132578168396,False
574,Gustaf Johan Lagerbielke,23,DEF,DF,0.3437132578168396,False
567,Hiroki Ito,22,DEF,DF,0.3437132578168396,False
420,Jonathan Glao Tah,17,DEF,DF,0.3437132578168396,False
1043,Rúben Ruben Dias,41,DEF,DF,0.3437132578168396,False
575,Victor Jörgen Lindelof,23,DEF,DF,0.3437132578168396,False
627,Arthur Nicolas Theate,25,DEF,DF,0.3437132578168396,False
500,Willian Joel Pacho,20,DEF,DF,0.3437132578168396,False
1088,Mangulu Chancel Mbemba,42,DEF,DF,0.3437132578168396,False
1070,Axel Tuanzebe,42,DEF,DF,0.3437132578168396,False
873,Krepin Diatta,34,DEF,DF,0.3437132578168396,False
993,Stefan Posch,39,DEF,DF,0.3437132578168396,False
1141,Davinson Sanchez,44,DEF,DF,0.3437132578168396,False
1068,Wan Wan-Bissaka,42,DEF,DF,0.3437132578168396,False
1176,Josip Sutalo,46,DEF,DF,0.3437132578168396,False
1222,Marvin Elom Senaya,47,DEF,DF,0.3437132578168396,False
221,Luiz Danilo,9,DEF,DF,0.3437132578168396,False
1168,Reece Lewis James,45,DEF,DF,0.3437132578168396,False
186,Nico Elvedi,8,DEF,DF,0.3437132578168396,False
148,Nikola Katic,6,DEF,DF,0.3437132578168396,False
353,Gustavo Raul Gomez,14,DEF,DF,0.3437132578168396,False
663,Mohamed Aboelfetouh Ahmed Fatouh,26,DEF,DF,0.3437132578168396,False
1210,Gideon Mensah,47,DEF,DF,0.3437132578168396,False
758,Carlos Pico Lopes,30,DEF,DF,0.3437132578168396,False
757,Alberto Diney,30,DEF,DF,0.3437132578168396,False
1053,Renato Renato Veiga,41,DEF,DF,0.3437132578168396,False
341,Omar Federico Alderete,14,DEF,DF,0.3437132578168396,False
983,Selmane Rami Bensebaini,38,DEF,DF,0.3437132578168396,False
481,Christopher Tea Domoraud Operi,19,DEF,DF,0.34154396689423705,False
45,Nkosinathi Emmanuel Sibisi,2,DEF,DF,0.34154396689423705,False
123,Alphonso Boyle Davies,5,DEF,DF,0.34154396689423705,False
340,Victor Gustavo Velazquez,14,DEF,DF,0.34154396689423705,False
465,Riechedly Guillermo Bazoer,18,DEF,DF,0.34154396689423705,False
1131,Yerry Fernando Mina,44,DEF,DF,0.34154396689423705,False
470,Ousmane Diomande,19,DEF,DF,0.34154396689423705,False
1122,Santiago Arias,44,DEF,DF,0.34154396689423705,False
823,Matías Nicolas Vina,32,DEF,DF,0.34154396689423705,False
405,Ozan Muhammed Kabak,16,DEF,DF,0.34154396689423705,False
292,Kieran Tierney,12,DEF,DF,0.34154396689423705,False
312,Mc,12,DEF,DF,0.34154396689423705,False
324,Miles Gordon Robinson,13,DEF,DF,0.34154396689423705,False
847,Ibrahima Konate,33,DEF,DF,0.34154396689423705,False
834,Malo Arthur Gusto,33,DEF,DF,0.34154396689423705,False
665,Hafez Ramadan Karim Hafez,26,DEF,DF,0.34154396689423705,False
706,Tyler Grant Bindon,28,DEF,DF,0.34154396689423705,False
604,Dylan Daniel Mahmoud Bronn,24,DEF,DF,0.34154396689423705,False
580,Daniel Jonathan Svensson,23,DEF,DF,0.34154396689423705,False
566,Ayumu Seko,22,DEF,DF,0.34154396689423705,False
562,Tsuyoshi Watanabe,22,DEF,DF,0.34154396689423705,False
1045,Diogo Diogo Dalot,41,DEF,DF,0.34154396689423705,False
693,Arya Yousefi,27,DEF,DF,0.34154396689423705,False
679,Ehsan Hajisafi,27,DEF,DF,0.34154396689423705,False
1095,Khojiakbar Alijonov,43,DEF,DF,0.34154396689423705,False
501,Pervis Josue Estupinan,20,DEF,DF,0.34154396689423705,False
548,Yukinari Sugawara,22,DEF,DF,0.34154396689423705,False
438,David Raum,17,DEF,DF,0.34154396689423705,False
99,David Doudera,4,DEF,DF,0.34154396689423705,False
910,Dhia Jirjis Frans,35,DEF,DF,0.34154396689423705,False
1226,Fidel Escobar,48,DEF,DF,0.34154396689423705,False
935,Henrik Sælebakke Falchener,36,DEF,DF,0.34154396689423705,False
955,Nicolas Hernan Gonzalo Otamendi,37,DEF,DF,0.34154396689423705,False
288,Aaron Buchanan Hickey,12,DEF,DF,0.34154396689423705,False
259,Redouane Halhal,10,DEF,DF,0.34154396689423705,False
806,Waheeb Mohammed Abu Alshamat,31,DEF,DF,0.34154396689423705,False
260,Anass Salah Eddine,10,DEF,DF,0.34154396689423705,False
335,Joseph Michael Scally,13,DEF,DF,0.34154396689423705,False
1118,Jakhongir Urozov,43,DEF,DF,0.34154396689423705,False
975,Jaouen Djimmy Hadjam,38,DEF,DF,0.34154396689423705,False
793,Meshari Nawaf Bu Washl,31,DEF,DF,0.34154396689423705,False
783,Mohammed Ali Lajami,31,DEF,DF,0.34154396689423705,False
1192,Luka Vuskovic,46,DEF,DF,0.34154396689423705,False
185,Silvan Dominic Widmer,8,DEF,DF,0.34154396689423705,False
67,Moonhwan Kim,3,DEF,DF,0.34154396689423705,False
174,Hussain Sultan,7,DEF,DF,0.34154396689423705,False
84,ě pán Chaloupek,4,DEF,DF,0.34154396689423705,False
98,Jaroslav Zeleny,4,DEF,DF,0.34154396689423705,False
1030,Majed Jamil Mohammad Abualnadi,40,DEF,DF,0.34154396689423705,False
154,Arjan Malic,6,DEF,DF,0.34154396689423705,False
232,IBANEZRoger Roger,9,DEF,DF,0.34154396689423705,False
1248,Jorge Abdiel Gutierrez,48,DEF,DF,0.34154396689423705,False
678,Saleh Hardani,27,DEF,DF,0.34154396689423705,False
107,Alfie Charles Jones,5,DEF,DF,0.34154396689423705,False
1166,Ivan Benjamin Elijah Toney,45,FWD,FW,0.3413573312533351,False
1066,Francisco Francisco Conceicao,41,FWD,FW,0.3413573312533351,False
1027,Nayef Ahmad Mahmoud Almardi,40,FWD,FW,0.3413573312533351,False
409,Yunus Akgun,16,FWD,FW,0.3413573312533351,False
1038,Ahmad Ali Ali Azaizeh,40,FWD,FW,0.3413573312533351,False
973,Anis Hadj Moussa,38,FWD,FW,0.3413573312533351,False
1194,Marco Pasalic,46,FWD,FW,0.3413573312533351,False
371,Mathew Allan Leckie,15,FWD,FW,0.3413573312533351,False
356,Alex Adrian Arce,14,FWD,FW,0.3413573312533351,False
347,Arnaldo Antonio Sanabria,14,FWD,FW,0.3413573312533351,False
387,Nishan Matthew Velupillay,15,FWD,FW,0.3413573312533351,False
454,Juniffer Naigelino Hansen,18,FWD,FW,0.3413573312533351,False
333,Timothy Tarpeh Weah,13,FWD,FW,0.3413573312533351,False
1239,Jose Fajardo,48,FWD,FW,0.3413573312533351,False
1240,Cecilio Alfonso Waterman,48,FWD,FW,0.3413573312533351,False
480,Elye Delmas Wahi,19,FWD,FW,0.3413573312533351,False
492,Bazoumana Toure,19,FWD,FW,0.3413573312533351,False
1231,Tomas Abdiel Rodriguez,48,FWD,FW,0.3413573312533351,False
414,Oguz Aydin,16,FWD,FW,0.3413573312533351,False
233,Thiago Igor Thiago,9,FWD,FW,0.3413573312533351,False
323,Brenden Russell Aaronson,13,FWD,FW,0.3413573312533351,False
763,BENCHIMOLGilson Gilson,30,FWD,FW,0.3413573312533351,False
659,Mohamed Abdelkarim Hamza,26,FWD,FW,0.3413573312533351,False
35,Lyle Brent Foster,2,FWD,FW,0.3413573312533351,False
921,Jørgen Strand Strand Larsen,36,FWD,FW,0.3413573312533351,False
800,Ahmed Sultan Mandash,31,FWD,FW,0.3413573312533351,False
696,Shahriyar Moghanloo,27,FWD,FW,0.3413573312533351,False
276,Lenny Alvin Pico Joseph,11,FWD,FW,0.3413573312533351,False
104,Denis Visinsky,4,FWD,FW,0.3413573312533351,False
254,Ayoub El Kaabi,10,FWD,FW,0.3413573312533351,False
271,Don Deedson Deedson,11,FWD,FW,0.3413573312533351,False
407,Can İrfan Kahveci,16,FWD,FW,0.3413573312533351,False
491,Alban-Marc Lafont,19,GK,GK,0.34035932796423624,False
516,Gonzalo Roberto Valle,20,GK,GK,0.34035932796423624,False
506,Wellington Moisés Ramirez,20,GK,GK,0.34035932796423624,False
272,Alexandre Jr Pierre,11,GK,GK,0.34035932796423624,False
283,Josue Duverger,11,GK,GK,0.34035932796423624,False
484,Mohamed Kone,19,GK,GK,0.34035932796423624,False
468,Trevor Irving Doornbusch,18,GK,GK,0.34035932796423624,False
467,Tyrick Jeremy Bodak,18,GK,GK,0.34035932796423624,False
437,Alexander Nuebel,17,GK,GK,0.34035932796423624,False
698,Seyedhossein Hosseini,27,GK,GK,0.34035932796423624,False
688,Seyedpayam Niazmand,27,GK,GK,0.34035932796423624,False
676,Alaaeldin Soliman Mohamed Alaa,26,GK,GK,0.34035932796423624,False
666,Mohamed Soliman Mahdy Soliman,26,GK,GK,0.34035932796423624,False
620,Sabri Ben Hessen,24,GK,GK,0.34035932796423624,False
584,Tobias Viktor Johansson,23,GK,GK,0.34035932796423624,False
818,Santiago Andres Mele,32,GK,GK,0.34035932796423624,False
802,Ali Ahmed,31,GK,GK,0.34035932796423624,False
246,Monir El Kajoui,10,GK,GK,0.34035932796423624,False
256,Ahmed Reda Tagnaouti,10,GK,GK,0.34035932796423624,False
777,Joaquim Cj Dos Santos,30,GK,GK,0.34035932796423624,False
781,Dhahi Nawaf Alaqidi,31,GK,GK,0.34035932796423624,False
1193,Dominik Kotarski,46,GK,GK,0.34035932796423624,False
1182,Ivor Pandur,46,GK,GK,0.34035932796423624,False
1167,James Harrington Trafford,45,GK,GK,0.34035932796423624,False
1142,Álvaro David Montero,44,GK,GK,0.34035932796423624,False
741,Joan Garcia,29,GK,GK,0.34035932796423624,False
766,Salomão Marcio,30,GK,GK,0.34035932796423624,False
360,Gastón Hernán Olveira,14,GK,GK,0.34035932796423624,False
376,Paul David Izzo,15,GK,GK,0.34035932796423624,False
558,Keisuke Osako,22,GK,GK,0.34035932796423624,False
569,Tomoki Hayakawa,22,GK,GK,0.34035932796423624,False
298,Liam Patrick Kelly,12,GK,GK,0.34035932796423624,False
307,Craig Sinclair Gordon,12,GK,GK,0.34035932796423624,False
636,Senne Lammens,25,GK,GK,0.34035932796423624,False
637,Mike Louis Penders,25,GK,GK,0.34035932796423624,False
533,Robin Gerardus Petrus Roefs,21,GK,GK,0.34035932796423624,False
543,Mark Maria Hubertus Flekken,21,GK,GK,0.34035932796423624,False
948,Geronimo Rulli,37,GK,GK,0.34035932796423624,False
963,Melvin Feycal Mastil,38,GK,GK,0.34035932796423624,False
724,Michael Cornelis Woud,28,GK,GK,0.34035932796423624,False
714,Alexander Noah Paulsen,28,GK,GK,0.34035932796423624,False
337,Christopher Keith Brady,13,GK,GK,0.34035932796423624,False
339,Roberto Junior Fernandez,14,GK,GK,0.34035932796423624,False
402,Altay Bayindir,16,GK,GK,0.34035932796423624,False
391,Fehmi Mert Gunok,16,GK,GK,0.34035932796423624,False
1208,Joseph Tetteh Anang,47,GK,GK,0.34035932796423624,False
220,Weverton Weverton,9,GK,GK,0.34035932796423624,False
231,Ederson Ederson,9,GK,GK,0.34035932796423624,False
12,Carlos Acevedo,1,GK,GK,0.34035932796423624,False
177,Zakaria Salah Zakaria,7,GK,GK,0.34035932796423624,False
178,Aissa Meshaal Barsham,7,GK,GK,0.34035932796423624,False
194,Yvon Landry Mvogo,8,GK,GK,0.34035932796423624,False
203,Marvin Keller,8,GK,GK,0.34035932796423624,False
428,Oliver Baumann,17,GK,GK,0.34035932796423624,False
922,Sander Tangvik,36,GK,GK,0.34035932796423624,False
885,Talib Raheem Fahad Talib,35,GK,GK,0.34035932796423624,False
1082,Timothy Bruce Munzoko Fayulu,42,GK,GK,0.34035932796423624,False
1087,Matthieu Luka Epolo,42,GK,GK,0.34035932796423624,False
1108,Botirali Ergashev,43,GK,GK,0.34035932796423624,False
855,Robin François Philippe Risser,33,GK,GK,0.34035932796423624,False
859,Yehvann Djibril Victor Diouf,34,GK,GK,0.34035932796423624,False
48,Stuart Ricardo Goss,2,GK,GK,0.34035932796423624,False
42,Sipho Justin Chaine,2,GK,GK,0.34035932796423624,False
64,Bumkeun Song,3,GK,GK,0.34035932796423624,False
73,Hyeonwoo Jo,3,GK,GK,0.34035932796423624,False
1223,Luis Ricardo Mejia,48,GK,GK,0.34035932796423624,False
1234,Cesar Jair Samudio,48,GK,GK,0.34035932796423624,False
94,Jind ř ich Stanek,4,GK,GK,0.34035932796423624,False
101,Lukáš Hornicek,4,GK,GK,0.34035932796423624,False
1001,Patrick Pentz,39,GK,GK,0.34035932796423624,False
1000,Florian Wiegele,39,GK,GK,0.34035932796423624,False
1052,Pedro Jose Sa,41,GK,GK,0.34035932796423624,False
1026,Zaid Khaleel Nour Baniateyah,40,GK,GK,0.34035932796423624,False
1062,Tiago Rui Silva,41,GK,GK,0.34035932796423624,False
122,Owen Olamidayo Goodman,5,GK,GK,0.34035932796423624,False
142,Mladen Jurkas,6,GK,GK,0.34035932796423624,False
152,Martin Zlomislic,6,GK,GK,0.34035932796423624,False
1218,Kamal Deen Sulemana,47,FWD,FW,0.33987774383681724,False
1127,Jhon Andrés Cordoba,44,FWD,FW,0.33987774383681724,False
1215,Inaki Williams,47,FWD,FW,0.33987774383681724,False
411,Barı ş Alper Yilmaz,16,FWD,FW,0.33987774383681724,False
401,Kenan Yildiz,16,FWD,FW,0.33987774383681724,False
773,Dailon Dailon Livramento,30,FWD,FW,0.33987774383681724,False
397,Muhammed Kerem Akturkoglu,16,FWD,FW,0.33987774383681724,False
827,Federico Sebastian Vinas,32,FWD,FW,0.33987774383681724,False
650,Matias Fernandez-Pardo,25,FWD,FW,0.33987774383681724,False
815,Darwin Gabriel Nunez,32,FWD,FW,0.33987774383681724,False
893,Ibrahim Karim Ali Alhamadi,35,FWD,FW,0.33987774383681724,False
895,Ihab Ahmed Ahmed,35,FWD,FW,0.33987774383681724,False
901,Jasim Elaibi Ali Jasim,35,FWD,FW,0.33987774383681724,False
953,Giuliano Simeone,37,FWD,FW,0.33987774383681724,False
1051,João Joao Felix,41,FWD,FW,0.33987774383681724,False
606,Elias Saad,24,FWD,FW,0.33987774383681724,False
124,Ali Ahmed,5,FWD,FW,0.33987774383681724,False
150,Esmir Bajraktarevic,6,FWD,FW,0.33987774383681724,False
171,Abdurisag Yusuf Abdurisag,7,FWD,FW,0.33987774383681724,False
116,Tanitoluwa Oluwatimilehin Oluwaseyi,5,FWD,FW,0.33987774383681724,False
303,Ben Gannon Gannon-Doak,12,FWD,FW,0.33987774383681724,False
321,Ricardo Daniel Pepi,13,FWD,FW,0.33987774383681724,False
306,Lawrence Shankland,12,FWD,FW,0.33987774383681724,False
384,Cristian Volpato,15,FWD,FW,0.33987774383681724,False
87,Adam Hlozek,4,FWD,FW,0.33987774383681724,False
43,Sekotori Evidence Makgopa,2,FWD,FW,0.33987774383681724,False
41,Iqraam Rayners,2,FWD,FW,0.33987774383681724,False
36,Relebohile Mofokeng,2,FWD,FW,0.33987774383681724,False
59,Heung Min Son,3,FWD,FW,0.33987774383681724,False
93,Pavel Sulc,4,FWD,FW,0.33987774383681724,False
88,Patrik Schick,4,FWD,FW,0.33987774383681724,False
201,Noah Arinzechukwu Okafor,8,FWD,FW,0.33987774383681724,False
373,Mohamed Toure,15,FWD,FW,0.33987774383681724,False
255,Ayoube Amaimouni,10,FWD,FW,0.33987774383681724,False
219,Raphael Raphinha,9,FWD,FW,0.33987774383681724,False
296,Che Sac Everton Fred Adams,12,FWD,FW,0.33987774383681724,False
281,Josue Jeremie Casimir,11,FWD,FW,0.33987774383681724,False
359,Gabriel Avalos,14,FWD,FW,0.33987774383681724,False
363,Isidro Miguel Pitta,14,FWD,FW,0.33987774383681724,False
775,Miguel Nuno Da Costa,30,MID,MF,0.3330992817569113,False
772,Emanuel Telmo,30,MID,MF,0.3330992817569113,False
771,Johnson Willy,30,MID,MF,0.3330992817569113,False
765,RODRIGUESGarry Garry,30,MID,MF,0.3330992817569113,False
864,Ismaila Pathe Ciss,34,MID,MF,0.3330992817569113,False
762,Paulo Joao Paulo,30,MID,MF,0.3330992817569113,False
737,Pablo Gavi,29,MID,MF,0.3330992817569113,False
697,Mohammad Ghorbani,27,MID,MF,0.3330992817569113,False
1111,Azizjon Ganiev,43,MID,MF,0.3330992817569113,False
1124,Richard Rios,44,MID,MF,0.3330992817569113,False
1133,Juan Camilo Portilla,44,MID,MF,0.3330992817569113,False
1046,Luiz Matheus,41,MID,MF,0.3330992817569113,False
1050,Bernardo Bernardo Silva,41,MID,MF,0.3330992817569113,False
668,Aly Elmahdy Nabil,26,MID,MF,0.3330992817569113,False
725,Ryan Jared Thomas,28,MID,MF,0.3330992817569113,False
1109,Dostonbek Khamdamov,43,MID,MF,0.3330992817569113,False
1103,Oston Urunov,43,MID,MF,0.3330992817569113,False
1101,Odiljon Xamrobekov,43,MID,MF,0.3330992817569113,False
100,Tomáš Soucek,4,MID,MF,0.3330992817569113,False
395,Salih Ozcan,16,MID,MF,0.3330992817569113,False
362,Gustavo Ruben Caballero,14,MID,MF,0.3330992817569113,False
1185,Mario Pasalic,46,MID,MF,0.3330992817569113,False
297,Ryan Christie,12,MID,MF,0.3330992817569113,False
309,Mc,12,MID,MF,0.3330992817569113,False
176,Fathy Ahmed Fathy,7,MID,MF,0.3330992817569113,False
508,Alan Steve Minda,20,MID,MF,0.3330992817569113,False
499,Jordy Jose Alcivar,20,MID,MF,0.3330992817569113,False
474,Seko Mohamed Fofana,19,MID,MF,0.3330992817569113,False
345,Ramón Sosa,14,MID,MF,0.3330992817569113,False
238,Sofyan Amrabat,10,MID,MF,0.3330992817569113,False
204,Fabian Rieder,8,MID,MF,0.3330992817569113,False
118,Jacob Everett Shaffelburg,5,MID,MF,0.3330992817569113,False
86,Vladimír Darida,4,MID,MF,0.3330992817569113,False
95,Lukáš Provod,4,MID,MF,0.3330992817569113,False
609,Ismael Seifallah Gharbi,24,MID,MF,0.3330992817569113,False
63,Hee Chan Hwang,3,MID,MF,0.3330992817569113,False
110,Mathieu Choiniere,5,MID,MF,0.3330992817569113,False
138,Armin Gigovic,6,MID,MF,0.3330992817569113,False
624,Sebastian Tounekti,24,MID,MF,0.3330992817569113,False
872,Ismail Joshua Jakobs,34,DEF,DF,0.33273001458910356,False
888,Tahseen Abd Zaid Zaid,35,DEF,DF,0.33273001458910356,False
887,Haydar Hussein Hussein,35,DEF,DF,0.33273001458910356,False
883,El Hadji Malick Diouf,34,DEF,DF,0.33273001458910356,False
835,Lucas Digne,33,DEF,DF,0.33273001458910356,False
940,Gonzalo Ariel Montiel,37,DEF,DF,0.33273001458910356,False
861,Kalidou Koulibaly,34,DEF,DF,0.33273001458910356,False
689,Mohammadhossein Kanani,27,DEF,DF,0.33273001458910356,False
804,Saad Moteb Alharbi,31,DEF,DF,0.33273001458910356,False
525,Nathan Benjamin Ake,21,DEF,DF,0.33273001458910356,False
681,Milad Mohammadi,27,DEF,DF,0.33273001458910356,False
549,Shogo Taniguchi,22,DEF,DF,0.33273001458910356,False
1069,Steve Nkanu Kapuadi,42,DEF,DF,0.33273001458910356,False
1018,Ali Mohammad Husam Abudahab,40,DEF,DF,0.33273001458910356,False
991,Kevin Danso,39,DEF,DF,0.33273001458910356,False
1044,Tomás Tomas Araujo,41,DEF,DF,0.33273001458910356,False
1149,John Stones,45,DEF,DF,0.33273001458910356,False
1110,Abdulla Abdullaev,43,DEF,DF,0.33273001458910356,False
1116,Behruzjon Karimov,43,DEF,DF,0.33273001458910356,False
925,Fredrik André Bjorkan,36,DEF,DF,0.33273001458910356,False
81,Tomáš Holes,4,DEF,DF,0.33273001458910356,False
5,Johan Felipe Vasquez,1,DEF,DF,0.33273001458910356,False
1004,Phillip Mwene,39,DEF,DF,0.33273001458910356,False
1224,Cesar Rodolfo Blackman,48,DEF,DF,0.33273001458910356,False
1235,Jiovany Javier Ramos,48,DEF,DF,0.33273001458910356,False
1140,Deiver Machado,44,DEF,DF,0.33273001458910356,False
1174,Joško Gvardiol,46,DEF,DF,0.33273001458910356,False
1003,Philipp Lienhart,39,DEF,DF,0.33273001458910356,False
291,Grant Campbell Hanley,12,DEF,DF,0.33273001458910356,False
418,Antonio Ruediger,17,DEF,DF,0.33273001458910356,False
334,Mc,13,DEF,DF,0.33273001458910356,False
380,Aziz Behich,15,DEF,DF,0.33273001458910356,False
385,Cameron Robert Burgess,15,DEF,DF,0.33273001458910356,False
392,Mehmet Zeki Celik,16,DEF,DF,0.33273001458910356,False
389,Lucas Herrington,15,DEF,DF,0.33273001458910356,False
462,Joshua Benjamin Brenet,18,DEF,DF,0.33273001458910356,False
445,Juriën Godfried Juan Gaari,18,DEF,DF,0.33273001458910356,False
364,Alexandro Maidana,14,DEF,DF,0.33273001458910356,False
151,Stjepan Radeljic,6,DEF,DF,0.33273001458910356,False
282,Jean-Kévin Duverne,11,DEF,DF,0.33273001458910356,False
308,Nathan Kenneth Patterson,12,DEF,DF,0.33273001458910356,False
169,Mohamed Ayoub Aloui,7,DEF,DF,0.33273001458910356,False
206,Aurèle Florian Amenda,8,DEF,DF,0.33273001458910356,False
65,Taeseok Lee,3,DEF,DF,0.33273001458910356,False
119,Moïse Bombito Bombito,5,DEF,DF,0.33273001458910356,False
393,Merih Demiral,16,DEF,DF,0.33273001458910356,False
410,Ferdi Erenay Kadioglu,16,DEF,DF,0.33273001458910356,False
351,Jose Maria Canale,14,DEF,DF,0.33273001458910356,False
247,Zakaria El Ouahdi,10,DEF,DF,0.33273001458910356,False
707,Michael Joseph Boxall,28,DEF,DF,0.33273001458910356,False
656,Abdelmoneim Elsayed Mohamed,26,DEF,DF,0.33273001458910356,False
626,Zeno Koen Debast,25,DEF,DF,0.33273001458910356,False
619,Mohamed Amine Ben Hmida,24,DEF,DF,0.33273001458910356,False
550,Kou Itakura,22,DEF,DF,0.33273001458910356,False
568,Takehiro Tomiyasu,22,DEF,DF,0.33273001458910356,False
596,Elliot Karl Stroud,23,DEF,DF,0.33273001458910356,False
1233,Edgar Yoel Barcenas,48,MID,MF,0.3322165987222004,False
1204,Kwasi Sibo,47,MID,MF,0.3322165987222004,False
1228,Cristian Jesus Martinez,48,MID,MF,0.3322165987222004,False
1178,Mateo Kovacic,46,MID,MF,0.3322165987222004,False
1229,Jose Luis Rodriguez,48,MID,MF,0.3322165987222004,False
950,Exequiel Alejandro Palacios,37,MID,MF,0.3322165987222004,False
667,Mostafa Ahmed Mohanad Lashin,26,MID,MF,0.3322165987222004,False
