player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,cluster,cluster_label,saves,shots_faced,conceded,clean_sheets,starts,save_pct,saves_p90
956,Alexis Mac Allister,MID,Argentina,Argentina,8,775,1.0,0.116,0.0,0.0,13.0,1.51,4.0,0.465,430.0,49.935,393.0,45.639,1.0,0.116,37.0,4.297,5.0,0.581,15.0,1.742,19.0,2.206,24.0,2.787,6.0,0.697,6.0,0.697,5.0,0.581,9.0,1.045,12.0,1.394,0.0,0.0,91.4,3,Box-to-Box / All-rounder,,,,,,,
750,Pau Cubarsi,DEF,Spain,Spain,8,773,0.0,0.0,0.0,0.0,4.0,0.466,2.0,0.233,690.0,80.336,668.0,77.775,1.0,0.116,12.0,1.397,12.0,1.397,35.0,4.075,15.0,1.746,50.0,5.821,21.0,2.445,17.0,1.979,14.0,1.63,4.0,0.466,5.0,0.582,0.0,0.0,96.81,1,Ball Progressor,,,,,,,
752,Marc Cucurella,DEF,Spain,Spain,8,773,0.0,0.0,2.0,0.233,5.0,0.582,3.0,0.349,474.0,55.188,433.0,50.414,15.0,1.746,18.0,2.096,13.0,1.514,12.0,1.397,16.0,1.863,33.0,3.842,5.0,0.582,4.0,0.466,6.0,0.699,8.0,0.931,5.0,0.582,4.0,0.466,91.35,3,Box-to-Box / All-rounder,,,,,,,
946,Lionel Andrés Messi,FWD,Argentina,Argentina,8,765,8.0,0.941,2.0,0.235,35.0,4.118,18.0,2.118,367.0,43.176,288.0,33.882,46.0,5.412,14.0,1.647,0.0,0.0,2.0,0.235,5.0,0.588,12.0,1.412,2.0,0.235,1.0,0.118,61.0,7.176,3.0,0.353,20.0,2.353,5.0,0.588,78.47,2,Playmaker / Chance Creator,,,,,,,
742,Aymeric Laporte,DEF,Spain,Spain,8,752,0.0,0.0,1.0,0.12,5.0,0.598,2.0,0.239,660.0,78.989,618.0,73.963,0.0,0.0,4.0,0.479,11.0,1.316,37.0,4.428,8.0,0.957,45.0,5.386,25.0,2.992,24.0,2.872,17.0,2.035,5.0,0.598,4.0,0.479,0.0,0.0,93.64,1,Ball Progressor,,,,,,,
744,Rodrigo Rodri,MID,Spain,Spain,8,746,0.0,0.0,0.0,0.0,7.0,0.845,0.0,0.0,799.0,96.394,747.0,90.121,3.0,0.362,31.0,3.74,8.0,0.965,19.0,2.292,17.0,2.051,48.0,5.791,13.0,1.568,13.0,1.568,12.0,1.448,11.0,1.327,9.0,1.086,1.0,0.121,93.49,1,Ball Progressor,,,,,,,
842,Kylian Mbappe,FWD,France,France,8,720,10.0,1.25,4.0,0.5,41.0,5.125,23.0,2.875,232.0,29.0,201.0,25.125,10.0,1.25,8.0,1.0,1.0,0.125,0.0,0.0,6.0,0.75,8.0,1.0,2.0,0.25,1.0,0.125,74.0,9.25,6.0,0.75,8.0,1.0,7.0,0.875,86.64,2,Playmaker / Chance Creator,,,,,,,
960,Enzo Jeremías Fernandez,MID,Argentina,Argentina,7,714,2.0,0.252,0.0,0.0,12.0,1.513,4.0,0.504,519.0,65.42,480.0,60.504,5.0,0.63,24.0,3.025,7.0,0.882,8.0,1.008,8.0,1.008,15.0,1.891,6.0,0.756,6.0,0.756,16.0,2.017,12.0,1.513,6.0,0.756,1.0,0.126,92.49,3,Box-to-Box / All-rounder,,,,,,,
1150,Keaninkin Marc-Isreal Guehi,DEF,England,England,8,685,0.0,0.0,0.0,0.0,1.0,0.131,0.0,0.0,532.0,69.898,514.0,67.533,0.0,0.0,2.0,0.263,7.0,0.92,24.0,3.153,17.0,2.234,39.0,5.124,13.0,1.708,12.0,1.577,13.0,1.708,4.0,0.526,13.0,1.708,0.0,0.0,96.62,1,Ball Progressor,,,,,,,
747,Lamine Yamal Yamal,FWD,Spain,Spain,8,676,1.0,0.133,0.0,0.0,27.0,3.595,12.0,1.598,265.0,35.281,225.0,29.956,40.0,5.325,22.0,2.929,3.0,0.399,0.0,0.0,12.0,1.598,13.0,1.731,0.0,0.0,0.0,0.0,86.0,11.45,14.0,1.864,9.0,1.198,7.0,0.932,84.91,2,Playmaker / Chance Creator,,,,,,,
836,Dayotchanculle Oswald Upamecano,DEF,France,France,8,675,0.0,0.0,0.0,0.0,4.0,0.533,2.0,0.267,443.0,59.067,409.0,54.533,0.0,0.0,20.0,2.667,15.0,2.0,25.0,3.333,23.0,3.067,46.0,6.133,15.0,2.0,11.0,1.467,4.0,0.533,7.0,0.933,4.0,0.533,0.0,0.0,92.33,1,Ball Progressor,,,,,,,
1146,Ezri Ngoyo Konsa,DEF,England,England,8,675,1.0,0.133,0.0,0.0,3.0,0.4,2.0,0.267,488.0,65.067,469.0,62.533,3.0,0.4,9.0,1.2,9.0,1.2,20.0,2.667,15.0,2.0,34.0,4.533,13.0,1.733,11.0,1.467,8.0,1.067,8.0,1.067,11.0,1.467,0.0,0.0,96.11,1,Ball Progressor,,,,,,,
843,Michael Akpovie Olise,FWD,France,France,8,671,0.0,0.0,7.0,0.939,20.0,2.683,5.0,0.671,417.0,55.931,362.0,48.554,20.0,2.683,21.0,2.817,1.0,0.134,0.0,0.0,14.0,1.878,10.0,1.341,1.0,0.134,1.0,0.134,47.0,6.304,5.0,0.671,16.0,2.146,0.0,0.0,86.81,2,Playmaker / Chance Creator,,,,,,,
1153,Harry Edward Kane,FWD,England,England,7,666,6.0,0.811,1.0,0.135,23.0,3.108,12.0,1.622,99.0,13.378,73.0,9.865,3.0,0.405,7.0,0.946,0.0,0.0,8.0,1.081,8.0,1.081,7.0,0.946,13.0,1.757,13.0,1.757,9.0,1.216,8.0,1.081,9.0,1.216,2.0,0.27,73.74,0,Finisher / Goal Scorer,,,,,,,
749,Mikel Oyarzabal,FWD,Spain,Spain,8,664,5.0,0.678,1.0,0.136,23.0,3.117,12.0,1.627,149.0,20.196,124.0,16.807,8.0,1.084,11.0,1.491,1.0,0.136,4.0,0.542,11.0,1.491,9.0,1.22,6.0,0.813,6.0,0.813,8.0,1.084,4.0,0.542,5.0,0.678,1.0,0.136,83.22,0,Finisher / Goal Scorer,,,,,,,
1148,Declan Rice,MID,England,England,7,656,1.0,0.137,2.0,0.274,6.0,0.823,3.0,0.412,340.0,46.646,312.0,42.805,40.0,5.488,10.0,1.372,10.0,1.372,3.0,0.412,12.0,1.646,20.0,2.744,2.0,0.274,2.0,0.274,9.0,1.235,4.0,0.549,0.0,0.0,1.0,0.137,91.76,3,Box-to-Box / All-rounder,,,,,,,
846,Adrien Thibault Marie Rabiot,MID,France,France,7,652,0.0,0.0,1.0,0.138,9.0,1.242,1.0,0.138,351.0,48.451,323.0,44.586,2.0,0.276,25.0,3.451,10.0,1.38,16.0,2.209,16.0,2.209,29.0,4.003,14.0,1.933,14.0,1.933,17.0,2.347,13.0,1.794,4.0,0.552,1.0,0.138,92.02,3,Box-to-Box / All-rounder,,,,,,,
1152,Elliot Junior Anderson,MID,England,England,8,649,0.0,0.0,1.0,0.139,7.0,0.971,1.0,0.139,445.0,61.71,396.0,54.915,6.0,0.832,37.0,5.131,9.0,1.248,25.0,3.467,17.0,2.357,43.0,5.963,22.0,3.051,22.0,3.051,9.0,1.248,9.0,1.248,13.0,1.803,0.0,0.0,88.99,1,Ball Progressor,,,,,,,
942,Lisandro Martinez,DEF,Argentina,Argentina,7,641,1.0,0.14,0.0,0.0,4.0,0.562,2.0,0.281,450.0,63.183,422.0,59.251,3.0,0.421,18.0,2.527,5.0,0.702,38.0,5.335,8.0,1.123,27.0,3.791,9.0,1.264,9.0,1.264,10.0,1.404,7.0,0.983,4.0,0.562,0.0,0.0,93.78,1,Ball Progressor,,,,,,,
949,Cristian Gabriel Romero,DEF,Argentina,Argentina,7,639,1.0,0.141,0.0,0.0,3.0,0.423,1.0,0.141,430.0,60.563,415.0,58.451,0.0,0.0,22.0,3.099,10.0,1.408,22.0,3.099,20.0,2.817,45.0,6.338,17.0,2.394,17.0,2.394,8.0,1.127,9.0,1.268,3.0,0.423,0.0,0.0,96.51,1,Ball Progressor,,,,,,,
1154,Jude Victor William Bellingham,MID,England,England,8,639,7.0,0.986,1.0,0.141,19.0,2.676,13.0,1.831,231.0,32.535,191.0,26.901,9.0,1.268,17.0,2.394,2.0,0.282,9.0,1.268,11.0,1.549,17.0,2.394,6.0,0.845,5.0,0.704,31.0,4.366,9.0,1.268,17.0,2.394,1.0,0.141,82.68,2,Playmaker / Chance Creator,,,,,,,
837,Jules Olivier Kounde,DEF,France,France,8,621,0.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,353.0,51.159,314.0,45.507,15.0,2.174,19.0,2.754,6.0,0.87,20.0,2.899,20.0,2.899,24.0,3.478,12.0,1.739,12.0,1.739,10.0,1.449,6.0,0.87,5.0,0.725,1.0,0.145,88.95,3,Box-to-Box / All-rounder,,,,,,,
945,Julián Alvarez,FWD,Argentina,Argentina,8,619,1.0,0.145,0.0,0.0,11.0,1.599,5.0,0.727,215.0,31.26,183.0,26.607,1.0,0.145,10.0,1.454,1.0,0.145,5.0,0.727,14.0,2.036,8.0,1.163,4.0,0.582,4.0,0.582,9.0,1.309,11.0,1.599,4.0,0.582,2.0,0.291,85.12,3,Box-to-Box / All-rounder,,,,,,,
186,Nico Elvedi,DEF,Switzerland,Switzerland,6,612,0.0,0.0,0.0,0.0,3.0,0.441,0.0,0.0,438.0,64.412,406.0,59.706,0.0,0.0,9.0,1.324,14.0,2.059,51.0,7.5,13.0,1.912,42.0,6.176,18.0,2.647,15.0,2.206,23.0,3.382,5.0,0.735,6.0,0.882,0.0,0.0,92.69,1,Ball Progressor,,,,,,,
187,Manuel Obafemi Akanji,DEF,Switzerland,Switzerland,6,612,0.0,0.0,0.0,0.0,1.0,0.147,1.0,0.147,479.0,70.441,444.0,65.294,0.0,0.0,13.0,1.912,9.0,1.324,37.0,5.441,8.0,1.176,34.0,5.0,13.0,1.912,10.0,1.471,17.0,2.5,4.0,0.588,4.0,0.588,0.0,0.0,92.69,1,Ball Progressor,,,,,,,
192,Granit Xhaka,MID,Switzerland,Switzerland,6,612,1.0,0.147,1.0,0.147,9.0,1.324,2.0,0.294,470.0,69.118,427.0,62.794,4.0,0.588,13.0,1.912,3.0,0.441,9.0,1.324,12.0,1.765,14.0,2.059,8.0,1.176,8.0,1.176,14.0,2.059,4.0,0.588,12.0,1.765,0.0,0.0,90.85,3,Box-to-Box / All-rounder,,,,,,,
190,Remo Marco Freuler,MID,Switzerland,Switzerland,6,601,0.0,0.0,0.0,0.0,2.0,0.3,1.0,0.15,324.0,48.519,299.0,44.775,5.0,0.749,19.0,2.845,4.0,0.599,16.0,2.396,15.0,2.246,16.0,2.396,8.0,1.198,8.0,1.198,5.0,0.749,8.0,1.198,3.0,0.449,1.0,0.15,92.28,3,Box-to-Box / All-rounder,,,,,,,
839,Masour Ousmane Dembele,FWD,France,France,8,597,6.0,0.905,2.0,0.302,20.0,3.015,10.0,1.508,297.0,44.774,236.0,35.578,36.0,5.427,13.0,1.96,2.0,0.302,1.0,0.151,3.0,0.452,6.0,0.905,2.0,0.302,2.0,0.302,18.0,2.714,0.0,0.0,4.0,0.603,3.0,0.452,79.46,2,Playmaker / Chance Creator,,,,,,,
628,Brandon Erik Mechele,DEF,Belgium,Belgium,6,587,0.0,0.0,0.0,0.0,5.0,0.767,1.0,0.153,399.0,61.175,369.0,56.576,0.0,0.0,11.0,1.687,13.0,1.993,43.0,6.593,11.0,1.687,38.0,5.826,18.0,2.76,17.0,2.606,15.0,2.3,9.0,1.38,2.0,0.307,0.0,0.0,92.48,1,Ball Progressor,,,,,,,
236,Achraf Hakimi,DEF,Morocco,Morocco,6,581,1.0,0.155,1.0,0.155,14.0,2.169,4.0,0.62,449.0,69.552,402.0,62.272,38.0,5.886,23.0,3.563,6.0,0.929,9.0,1.394,11.0,1.704,28.0,4.337,6.0,0.929,5.0,0.775,34.0,5.267,7.0,1.084,16.0,2.478,0.0,0.0,89.53,2,Playmaker / Chance Creator,,,,,,,
740,Pedro Antonio Porro,DEF,Spain,Spain,6,579,2.0,0.311,0.0,0.0,7.0,1.088,3.0,0.466,420.0,65.285,379.0,58.912,19.0,2.953,29.0,4.508,11.0,1.71,10.0,1.554,19.0,2.953,39.0,6.062,8.0,1.244,8.0,1.244,6.0,0.933,10.0,1.554,9.0,1.399,0.0,0.0,90.24,1,Ball Progressor,,,,,,,
258,Neil Yoni El Aynaoui,MID,Morocco,Morocco,6,571,0.0,0.0,0.0,0.0,7.0,1.103,2.0,0.315,433.0,68.249,405.0,63.835,0.0,0.0,37.0,5.832,4.0,0.63,19.0,2.995,16.0,2.522,34.0,5.359,3.0,0.473,3.0,0.473,8.0,1.261,15.0,2.364,7.0,1.103,0.0,0.0,93.53,3,Box-to-Box / All-rounder,,,,,,,
962,Nahuel Molina,DEF,Argentina,Argentina,7,535,0.0,0.0,0.0,0.0,1.0,0.168,0.0,0.0,276.0,46.43,234.0,39.364,6.0,1.009,22.0,3.701,4.0,0.673,16.0,2.692,14.0,2.355,27.0,4.542,4.0,0.673,3.0,0.505,2.0,0.336,3.0,0.505,0.0,0.0,1.0,0.168,84.78,3,Box-to-Box / All-rounder,,,,,,,
195,Ricardo Ivan Rodriguez,DEF,Switzerland,Switzerland,6,532,0.0,0.0,1.0,0.169,1.0,0.169,0.0,0.0,295.0,49.906,243.0,41.109,17.0,2.876,15.0,2.538,1.0,0.169,19.0,3.214,10.0,1.692,21.0,3.553,12.0,2.03,12.0,2.03,4.0,0.677,11.0,1.861,2.0,0.338,0.0,0.0,82.37,3,Box-to-Box / All-rounder,,,,,,,
748,Pedro Pedri,MID,Spain,Spain,8,512,0.0,0.0,0.0,0.0,5.0,0.879,2.0,0.352,469.0,82.441,420.0,73.828,14.0,2.461,22.0,3.867,8.0,1.406,8.0,1.406,29.0,5.098,26.0,4.57,4.0,0.703,4.0,0.703,20.0,3.516,4.0,0.703,5.0,0.879,1.0,0.176,89.55,1,Ball Progressor,,,,,,,
634,Leandro Trossard,FWD,Belgium,Belgium,6,510,2.0,0.353,2.0,0.353,17.0,3.0,3.0,0.529,199.0,35.118,171.0,30.176,11.0,1.941,2.0,0.353,4.0,0.706,5.0,0.882,15.0,2.647,14.0,2.471,5.0,0.882,4.0,0.706,17.0,3.0,4.0,0.706,8.0,1.412,1.0,0.176,85.93,2,Playmaker / Chance Creator,,,,,,,
189,Breel Donald Embolo,FWD,Switzerland,Switzerland,6,509,2.0,0.354,2.0,0.354,10.0,1.768,5.0,0.884,72.0,12.731,56.0,9.902,1.0,0.177,7.0,1.238,1.0,0.177,5.0,0.884,11.0,1.945,10.0,1.768,7.0,1.238,6.0,1.061,5.0,0.884,9.0,1.591,11.0,1.945,4.0,0.707,77.78,0,Finisher / Goal Scorer,,,,,,,
653,Hany Gamal Mohamed Hany,DEF,Egypt,Egypt,5,503,0.0,0.0,1.0,0.179,4.0,0.716,0.0,0.0,282.0,50.457,245.0,43.837,17.0,3.042,24.0,4.294,7.0,1.252,31.0,5.547,12.0,2.147,26.0,4.652,7.0,1.252,7.0,1.252,8.0,1.431,2.0,0.358,1.0,0.179,0.0,0.0,86.88,1,Ball Progressor,,,,,,,
913,Kristoffer Vassbakk Köpp Ajer,DEF,Norway,Norway,5,502,0.0,0.0,0.0,0.0,2.0,0.359,1.0,0.179,273.0,48.944,256.0,45.896,2.0,0.359,14.0,2.51,10.0,1.793,39.0,6.992,15.0,2.689,36.0,6.454,24.0,4.303,20.0,3.586,12.0,2.151,2.0,0.359,1.0,0.179,0.0,0.0,93.77,1,Ball Progressor,,,,,,,
918,Sander Gard Bolin Berge,MID,Norway,Norway,5,502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,76.195,412.0,73.865,2.0,0.359,10.0,1.793,7.0,1.255,18.0,3.227,10.0,1.793,17.0,3.048,5.0,0.896,5.0,0.896,2.0,0.359,6.0,1.076,2.0,0.359,0.0,0.0,96.94,1,Ball Progressor,,,,,,,
919,Erling Braut Haaland,FWD,Norway,Norway,5,502,7.0,1.255,0.0,0.0,20.0,3.586,13.0,2.331,47.0,8.426,34.0,6.096,1.0,0.179,0.0,0.0,1.0,0.179,5.0,0.896,9.0,1.614,8.0,1.434,21.0,3.765,18.0,3.227,8.0,1.434,5.0,0.896,3.0,0.538,0.0,0.0,72.34,0,Finisher / Goal Scorer,,,,,,,
738,Daniel Olmo,FWD,Spain,Spain,8,501,0.0,0.0,2.0,0.359,13.0,2.335,2.0,0.359,229.0,41.138,207.0,37.186,2.0,0.359,14.0,2.515,2.0,0.359,1.0,0.18,10.0,1.796,15.0,2.695,3.0,0.539,3.0,0.539,30.0,5.389,6.0,1.078,10.0,1.796,0.0,0.0,90.39,2,Playmaker / Chance Creator,,,,,,,
943,Rodrigo Javier De Paul,MID,Argentina,Argentina,7,501,0.0,0.0,1.0,0.18,2.0,0.359,1.0,0.18,327.0,58.743,300.0,53.892,13.0,2.335,13.0,2.335,3.0,0.539,5.0,0.898,14.0,2.515,12.0,2.156,1.0,0.18,0.0,0.0,10.0,1.796,2.0,0.359,5.0,0.898,1.0,0.18,91.74,3,Box-to-Box / All-rounder,,,,,,,
353,Gustavo Raul Gomez,DEF,Paraguay,Paraguay,5,500,0.0,0.0,0.0,0.0,2.0,0.36,0.0,0.0,91.0,16.38,80.0,14.4,0.0,0.0,5.0,0.9,2.0,0.36,38.0,6.84,18.0,3.24,27.0,4.86,10.0,1.8,10.0,1.8,0.0,0.0,3.0,0.54,2.0,0.36,1.0,0.18,87.91,3,Box-to-Box / All-rounder,,,,,,,
352,Adrián Andrés Cubas,MID,Paraguay,Paraguay,5,500,0.0,0.0,0.0,0.0,1.0,0.18,0.0,0.0,117.0,21.06,97.0,17.46,0.0,0.0,45.0,8.1,3.0,0.54,26.0,4.68,33.0,5.94,36.0,6.48,3.0,0.54,3.0,0.54,1.0,0.18,14.0,2.52,3.0,0.54,0.0,0.0,82.91,3,Box-to-Box / All-rounder,,,,,,,
645,Timothy Castagne,DEF,Belgium,Belgium,6,495,0.0,0.0,0.0,0.0,3.0,0.545,1.0,0.182,263.0,47.818,230.0,41.818,20.0,3.636,19.0,3.455,9.0,1.636,15.0,2.727,15.0,2.727,28.0,5.091,7.0,1.273,7.0,1.273,3.0,0.545,7.0,1.273,2.0,0.364,0.0,0.0,87.45,3,Box-to-Box / All-rounder,,,,,,,
1141,Davinson Sanchez,DEF,Colombia,Colombia,5,495,0.0,0.0,0.0,0.0,6.0,1.091,2.0,0.364,361.0,65.636,324.0,58.909,0.0,0.0,11.0,2.0,6.0,1.091,41.0,7.455,15.0,2.727,32.0,5.818,14.0,2.545,11.0,2.0,8.0,1.455,6.0,1.091,5.0,0.909,1.0,0.182,89.75,1,Ball Progressor,,,,,,,
849,William Alain André Gabriel Saliba,DEF,France,France,6,494,0.0,0.0,0.0,0.0,1.0,0.182,0.0,0.0,315.0,57.389,307.0,55.931,0.0,0.0,9.0,1.64,7.0,1.275,28.0,5.101,15.0,2.733,31.0,5.648,12.0,2.186,12.0,2.186,3.0,0.547,4.0,0.729,0.0,0.0,0.0,0.0,97.46,1,Ball Progressor,,,,,,,
927,Torbjørn Lysaker Heggem,DEF,Norway,Norway,5,493,0.0,0.0,0.0,0.0,1.0,0.183,1.0,0.183,301.0,54.949,282.0,51.481,0.0,0.0,9.0,1.643,1.0,0.183,15.0,2.738,12.0,2.191,13.0,2.373,7.0,1.278,6.0,1.095,8.0,1.46,2.0,0.365,0.0,0.0,0.0,0.0,93.69,3,Box-to-Box / All-rounder,,,,,,,
1121,Jhon Janer Lucumi,DEF,Colombia,Colombia,5,493,0.0,0.0,0.0,0.0,2.0,0.365,0.0,0.0,285.0,52.028,262.0,47.83,0.0,0.0,4.0,0.73,6.0,1.095,24.0,4.381,5.0,0.913,21.0,3.834,12.0,2.191,9.0,1.643,4.0,0.73,5.0,0.913,0.0,0.0,0.0,0.0,91.93,1,Ball Progressor,,,,,,,
941,Leandro Daniel Paredes,MID,Argentina,Argentina,7,491,0.0,0.0,0.0,0.0,4.0,0.733,1.0,0.183,565.0,103.564,532.0,97.515,2.0,0.367,16.0,2.933,2.0,0.367,16.0,2.933,16.0,2.933,24.0,4.399,4.0,0.733,4.0,0.733,17.0,3.116,9.0,1.65,3.0,0.55,0.0,0.0,94.16,1,Ball Progressor,,,,,,,
652,Ahmed Ibrahim Yasser,DEF,Egypt,Egypt,5,489,1.0,0.184,0.0,0.0,1.0,0.184,1.0,0.184,260.0,47.853,239.0,43.988,0.0,0.0,17.0,3.129,0.0,0.0,39.0,7.178,11.0,2.025,38.0,6.994,18.0,3.313,17.0,3.129,3.0,0.552,6.0,1.104,3.0,0.552,0.0,0.0,91.92,1,Ball Progressor,,,,,,,
1125,Luis Fernando Diaz,FWD,Colombia,Colombia,5,489,1.0,0.184,1.0,0.184,19.0,3.497,6.0,1.104,166.0,30.552,145.0,26.687,6.0,1.104,9.0,1.656,3.0,0.552,1.0,0.184,4.0,0.736,4.0,0.736,3.0,0.552,2.0,0.368,20.0,3.681,7.0,1.288,9.0,1.656,9.0,1.656,87.35,0,Finisher / Goal Scorer,,,,,,,
237,Noussair Mazraoui,DEF,Morocco,Morocco,6,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,50.717,251.0,46.291,4.0,0.738,16.0,2.951,3.0,0.553,28.0,5.164,20.0,3.689,31.0,5.717,16.0,2.951,16.0,2.951,12.0,2.213,4.0,0.738,6.0,1.107,0.0,0.0,91.27,1,Ball Progressor,,,,,,,
920,Martín Odegaard,MID,Norway,Norway,5,487,0.0,0.0,3.0,0.554,9.0,1.663,3.0,0.554,367.0,67.823,322.0,59.507,16.0,2.957,16.0,2.957,2.0,0.37,1.0,0.185,6.0,1.109,11.0,2.033,1.0,0.185,1.0,0.185,17.0,3.142,3.0,0.554,4.0,0.739,0.0,0.0,87.74,2,Playmaker / Chance Creator,,,,,,,
939,Nicolás Alejandro Tagliafico,DEF,Argentina,Argentina,7,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,40.103,190.0,35.113,4.0,0.739,14.0,2.587,3.0,0.554,12.0,2.218,13.0,2.402,19.0,3.511,12.0,2.218,10.0,1.848,4.0,0.739,9.0,1.663,16.0,2.957,2.0,0.37,87.56,3,Box-to-Box / All-rounder,,,,,,,
743,Alejandro Baena,MID,Spain,Spain,7,486,1.0,0.185,1.0,0.185,12.0,2.222,5.0,0.926,218.0,40.37,178.0,32.963,44.0,8.148,22.0,4.074,1.0,0.185,3.0,0.556,12.0,2.222,16.0,2.963,2.0,0.37,2.0,0.37,14.0,2.593,13.0,2.407,7.0,1.296,2.0,0.37,81.65,2,Playmaker / Chance Creator,,,,,,,
632,Youri Marion Tielemans,MID,Belgium,Belgium,5,483,2.0,0.373,0.0,0.0,11.0,2.05,3.0,0.559,255.0,47.516,221.0,41.18,14.0,2.609,14.0,2.609,3.0,0.559,4.0,0.745,13.0,2.422,18.0,3.354,7.0,1.304,7.0,1.304,7.0,1.304,7.0,1.304,10.0,1.863,1.0,0.186,86.67,2,Playmaker / Chance Creator,,,,,,,
248,Issa Laye Lucas Jean Diop,DEF,Morocco,Morocco,5,477,1.0,0.189,0.0,0.0,1.0,0.189,1.0,0.189,326.0,61.509,299.0,56.415,0.0,0.0,2.0,0.377,5.0,0.943,35.0,6.604,16.0,3.019,27.0,5.094,11.0,2.075,9.0,1.698,2.0,0.377,4.0,0.755,1.0,0.189,0.0,0.0,91.72,1,Ball Progressor,,,,,,,
1147,Nico Oreilly,DEF,England,England,7,476,0.0,0.0,0.0,0.0,7.0,1.324,1.0,0.189,216.0,40.84,200.0,37.815,6.0,1.134,13.0,2.458,6.0,1.134,14.0,2.647,13.0,2.458,21.0,3.971,10.0,1.891,9.0,1.702,11.0,2.08,6.0,1.134,4.0,0.756,0.0,0.0,92.59,3,Box-to-Box / All-rounder,,,,,,,
1132,Gustavo Adolfo Puerta,DEF,Colombia,Colombia,5,476,0.0,0.0,1.0,0.189,14.0,2.647,5.0,0.945,290.0,54.832,264.0,49.916,2.0,0.378,9.0,1.702,2.0,0.378,10.0,1.891,12.0,2.269,17.0,3.214,4.0,0.756,4.0,0.756,9.0,1.702,9.0,1.702,8.0,1.513,0.0,0.0,91.03,3,Box-to-Box / All-rounder,,,,,,,
835,Lucas Digne,DEF,France,France,6,473,0.0,0.0,0.0,0.0,2.0,0.381,1.0,0.19,283.0,53.848,252.0,47.949,17.0,3.235,8.0,1.522,7.0,1.332,21.0,3.996,11.0,2.093,21.0,3.996,14.0,2.664,13.0,2.474,5.0,0.951,7.0,1.332,2.0,0.381,0.0,0.0,89.05,1,Ball Progressor,,,,,,,
1053,Renato Renato Veiga,DEF,Portugal,Portugal,5,472,0.0,0.0,0.0,0.0,2.0,0.381,0.0,0.0,336.0,64.068,320.0,61.017,0.0,0.0,7.0,1.335,10.0,1.907,26.0,4.958,11.0,2.097,34.0,6.483,13.0,2.479,12.0,2.288,8.0,1.525,5.0,0.953,3.0,0.572,0.0,0.0,95.24,1,Ball Progressor,,,,,,,
658,Ashour Metwaly Emam,MID,Egypt,Egypt,5,469,2.0,0.384,0.0,0.0,10.0,1.919,2.0,0.384,207.0,39.723,176.0,33.774,3.0,0.576,9.0,1.727,0.0,0.0,2.0,0.384,14.0,2.687,9.0,1.727,6.0,1.151,5.0,0.959,18.0,3.454,2.0,0.384,13.0,2.495,0.0,0.0,85.02,2,Playmaker / Chance Creator,,,,,,,
320,Mc,MID,USA,USA,5,468,0.0,0.0,0.0,0.0,5.0,0.962,1.0,0.192,220.0,42.308,173.0,33.269,11.0,2.115,11.0,2.115,0.0,0.0,10.0,1.923,5.0,0.962,5.0,0.962,4.0,0.769,4.0,0.769,12.0,2.308,8.0,1.538,2.0,0.385,0.0,0.0,78.64,3,Box-to-Box / All-rounder,,,,,,,
211,Gabriel Gabriel Magalhaes,DEF,Brazil,Brazil,5,468,0.0,0.0,1.0,0.192,1.0,0.192,0.0,0.0,431.0,82.885,413.0,79.423,0.0,0.0,9.0,1.731,5.0,0.962,20.0,3.846,10.0,1.923,21.0,4.038,19.0,3.654,16.0,3.077,2.0,0.385,1.0,0.192,3.0,0.577,0.0,0.0,95.82,1,Ball Progressor,,,,,,,
212,MARQUINHOSMarcos,DEF,Brazil,Brazil,5,468,0.0,0.0,0.0,0.0,2.0,0.385,0.0,0.0,380.0,73.077,367.0,70.577,1.0,0.192,7.0,1.346,5.0,0.962,24.0,4.615,8.0,1.538,29.0,5.577,7.0,1.346,7.0,1.346,1.0,0.192,0.0,0.0,2.0,0.385,1.0,0.192,96.58,1,Ball Progressor,,,,,,,
244,Brahim Diaz,FWD,Morocco,Morocco,6,468,0.0,0.0,3.0,0.577,6.0,1.154,1.0,0.192,165.0,31.731,142.0,27.308,8.0,1.538,7.0,1.346,2.0,0.385,0.0,0.0,7.0,1.346,7.0,1.346,0.0,0.0,0.0,0.0,33.0,6.346,3.0,0.577,10.0,1.923,0.0,0.0,86.06,2,Playmaker / Chance Creator,,,,,,,
