player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct,PC1,PC2,PC3,PC4
970,Houssem-Eddine Chaabane Aouar,MID,Algeria,Algeria,3,178,0,0.0,1,0.506,3,1.517,1,0.506,84,42.472,79,39.944,1,0.506,3,1.517,0,0.0,0,0.0,2,1.011,3,1.517,2,1.011,2,1.011,6,3.034,1,0.506,2,1.011,0,0.0,94.05,-1.415302064902543,-0.7075053999414992,-0.5735521552250176,-1.4878474779937205
141,Edin Dzeko,FWD,Bosnia and Herzegovina,Bosnia and Herzegovina,3,177,0,0.0,0,0.0,3,1.525,0,0.0,48,24.407,33,16.78,2,1.017,1,0.508,0,0.0,4,2.034,1,0.508,3,1.525,4,2.034,4,2.034,2,1.017,1,0.508,2,1.017,0,0.0,68.75,-0.8404720124549728,-1.2048414911437504,1.7615382114047942,-0.1391388453249723
397,Muhammed Kerem Akturkoglu,FWD,Türkiye,Türkiye,2,176,0,0.0,0,0.0,3,1.534,1,0.511,15,7.67,9,4.602,2,1.023,1,0.511,0,0.0,0,0.0,0,0.0,0,0.0,2,1.023,2,1.023,2,1.023,0,0.0,2,1.023,0,0.0,60.0,-2.422645021742291,-2.2995852160424737,1.540541075937667,-0.0022506839715717803
1057,Alexandre Rafael Leao,FWD,Portugal,Portugal,5,176,1,0.511,0,0.0,4,2.045,1,0.511,82,41.932,71,36.307,8,4.091,1,0.511,2,1.023,1,0.511,3,1.534,3,1.534,0,0.0,0,0.0,28,14.318,1,0.511,2,1.023,0,0.0,86.59,-2.753684784615583,0.2729098977048775,-2.8312624209856523,-1.0071055030821137
1235,Jiovany Javier Ramos,DEF,Panama,Panama,2,176,0,0.0,0,0.0,2,1.023,0,0.0,121,61.875,108,55.227,0,0.0,12,6.136,2,1.023,4,2.045,3,1.534,12,6.136,3,1.534,3,1.534,7,3.58,2,1.023,1,0.511,0,0.0,89.26,1.9733217782709351,0.6936001165874041,-0.9684354290992132,-0.09647357654571727
773,Dailon Dailon Livramento,FWD,Cabo Verde,Cabo Verde,3,175,0,0.0,0,0.0,1,0.514,0,0.0,19,9.771,15,7.714,3,1.543,2,1.029,0,0.0,1,0.514,0,0.0,0,0.0,9,4.629,7,3.6,3,1.543,1,0.514,1,0.514,2,1.029,78.95,-1.7905293104375688,-0.39891294413033695,4.054471361504265,0.3292494760998209
769,Michael Laros Duarte,MID,Cabo Verde,Cabo Verde,4,174,0,0.0,0,0.0,3,1.552,3,1.552,41,21.207,33,17.069,2,1.034,4,2.069,1,0.517,3,1.552,3,1.552,7,3.621,1,0.517,1,0.517,10,5.172,0,0.0,2,1.034,0,0.0,80.49,-1.8376094159338232,-0.5520488805205738,-0.18495393343973382,-0.19407918497016444
976,Hicham Boudaoui,MID,Algeria,Algeria,3,174,0,0.0,0,0.0,0,0.0,0,0.0,86,44.483,83,42.931,0,0.0,11,5.69,3,1.552,3,1.552,0,0.0,5,2.586,2,1.034,2,1.034,2,1.034,4,2.069,1,0.517,0,0.0,96.51,1.1954017894456408,-0.33734147379691465,-0.37795853310382965,0.6938847637514833
306,Lawrence Shankland,FWD,Scotland,Scotland,2,173,0,0.0,0,0.0,4,2.081,0,0.0,34,17.688,20,10.405,0,0.0,4,2.081,0,0.0,3,1.561,0,0.0,2,1.04,8,4.162,7,3.642,0,0.0,5,2.601,3,1.561,1,0.52,58.82,-1.467817549522736,0.9617118312903317,3.4636812079197346,1.1714428896673303
596,Elliot Karl Stroud,DEF,Sweden,Sweden,4,173,0,0.0,0,0.0,1,0.52,0,0.0,49,25.491,38,19.769,6,3.121,3,1.561,0,0.0,4,2.081,3,1.561,3,1.561,1,0.52,1,0.52,6,3.121,3,1.561,1,0.52,0,0.0,77.55,-0.795122233961675,-1.4689962933342937,-0.08845480701244901,1.0613130193319222
185,Silvan Dominic Widmer,DEF,Switzerland,Switzerland,5,173,0,0.0,0,0.0,0,0.0,0,0.0,73,37.977,57,29.653,4,2.081,10,5.202,3,1.561,9,4.682,7,3.642,11,5.723,1,0.52,1,0.52,3,1.561,2,1.04,0,0.0,0,0.0,78.08,2.1727360621621967,-0.14184956748600241,-0.9431293498992204,1.5085478355037412
473,Wilfried Stephane Singo,DEF,Côte d'Ivoire,Côte d'Ivoire,2,172,0,0.0,1,0.523,2,1.047,0,0.0,92,48.14,79,41.337,1,0.523,4,2.093,4,2.093,11,5.756,6,3.14,10,5.233,4,2.093,4,2.093,14,7.326,3,1.57,1,0.523,0,0.0,85.87,1.5545214190450871,1.9200972961171632,-1.0605699959873964,-0.2834366161640296
525,Nathan Benjamin Ake,DEF,Netherlands,Netherlands,3,171,0,0.0,0,0.0,1,0.526,0,0.0,123,64.737,112,58.947,1,0.526,5,2.632,1,0.526,5,2.632,11,5.789,7,3.684,1,0.526,1,0.526,1,0.526,2,1.053,2,1.053,0,0.0,91.06,2.063636934737629,0.13998229400579765,-1.3795964400306562,0.20442088760780774
59,Heung Min Son,FWD,Korea Republic,South Korea,3,170,0,0.0,0,0.0,7,3.706,1,0.529,58,30.706,49,25.941,3,1.588,1,0.529,0,0.0,1,0.529,1,0.529,1,0.529,0,0.0,0,0.0,6,3.176,0,0.0,4,2.118,2,1.059,84.48,-3.5020052992852744,-0.9585815517135657,-0.014323909430396499,-0.9522143766486061
368,Jacob Michael Italiano,DEF,Australia,Australia,2,170,0,0.0,0,0.0,1,0.529,0,0.0,43,22.765,33,17.471,9,4.765,10,5.294,2,1.059,11,5.824,9,4.765,5,2.647,2,1.059,2,1.059,7,3.706,0,0.0,0,0.0,0,0.0,76.74,0.8922459021777366,0.09019415863500402,-0.8220923602193086,2.035705640133977
282,Jean-Kévin Duverne,DEF,Haiti,Haiti,2,170,0,0.0,0,0.0,1,0.529,0,0.0,69,36.529,59,31.235,2,1.059,10,5.294,4,2.118,4,2.118,9,4.765,14,7.412,0,0.0,0,0.0,7,3.706,2,1.059,1,0.529,1,0.529,85.51,1.6050382423959166,0.33881983653586145,-1.6619791403633841,1.8120702296952167
351,Jose Maria Canale,DEF,Paraguay,Paraguay,4,170,0,0.0,0,0.0,0,0.0,0,0.0,27,14.294,18,9.529,1,0.529,6,3.176,1,0.529,13,6.882,7,3.706,11,5.824,2,1.059,2,1.059,0,0.0,1,0.529,2,1.059,0,0.0,66.67,1.4643245436935002,-0.7387723024185162,0.9604004320345931,1.9371985940571343
243,Soufiane Rahimi,FWD,Morocco,Morocco,6,169,2,1.065,0,0.0,6,3.195,4,2.13,37,19.704,27,14.379,5,2.663,6,3.195,0,0.0,2,1.065,3,1.598,5,2.663,5,2.663,4,2.13,7,3.728,5,2.663,6,3.195,2,1.065,72.97,-5.366073571827482,4.033289025287884,1.131622254086489,-0.03881445228143033
861,Kalidou Koulibaly,DEF,Senegal,Senegal,2,168,0,0.0,0,0.0,0,0.0,0,0.0,83,44.464,73,39.107,0,0.0,11,5.893,3,1.607,2,1.071,2,1.071,7,3.75,0,0.0,0,0.0,2,1.071,0,0.0,0,0.0,0,0.0,87.95,1.4593066325505735,-1.6285110949394102,-1.0521906679331108,0.11370795595881777
878,Ibrahim Mbaye,FWD,Senegal,Senegal,4,168,1,0.536,0,0.0,4,2.143,1,0.536,67,35.893,63,33.75,8,4.286,2,1.071,1,0.536,2,1.071,1,0.536,3,1.607,5,2.679,5,2.679,12,6.429,0,0.0,2,1.071,0,0.0,94.03,-2.044017049677285,0.9598532928118657,0.28412792266894094,-1.619600476412868
445,Juriën Godfried Juan Gaari,DEF,Curaçao,Curaçao,2,168,0,0.0,0,0.0,2,1.071,0,0.0,54,28.929,41,21.964,0,0.0,4,2.143,0,0.0,8,4.286,5,2.679,6,3.214,2,1.071,2,1.071,1,0.536,4,2.143,1,0.536,0,0.0,75.93,0.4490259207373547,-0.5340138865657668,0.9245022258615052,1.3567556001000058
638,Dodi Lukebakio,FWD,Belgium,Belgium,3,168,0,0.0,0,0.0,7,3.75,1,0.536,55,29.464,44,23.571,7,3.75,3,1.607,0,0.0,0,0.0,6,3.214,2,1.071,3,1.607,3,1.607,17,9.107,1,0.536,2,1.071,0,0.0,80.0,-2.6706390994745934,0.8460331242037316,-0.8550573823832375,0.3044960548130672
775,Miguel Nuno Da Costa,MID,Cabo Verde,Cabo Verde,4,167,0,0.0,0,0.0,1,0.539,0,0.0,23,12.395,18,9.701,1,0.539,3,1.617,0,0.0,0,0.0,4,2.156,1,0.539,6,3.234,5,2.695,6,3.234,0,0.0,3,1.617,0,0.0,78.26,-1.1821399458417505,-0.7096662212690603,1.9700216616597646,0.9507764734159757
384,Cristian Volpato,FWD,Australia,Australia,3,167,0,0.0,0,0.0,4,2.156,1,0.539,66,35.569,52,28.024,13,7.006,4,2.156,1,0.539,0,0.0,3,1.617,3,1.617,3,1.617,2,1.078,24,12.934,1,0.539,2,1.078,0,0.0,78.79,-2.5591662076379014,0.7346560835134205,-2.2484892692142786,0.2069200716150624
90,Lukáš Cerv,MID,Czechia,Czechia,2,165,0,0.0,0,0.0,3,1.636,2,1.091,42,22.909,36,19.636,1,0.545,5,2.727,0,0.0,7,3.818,5,2.727,7,3.818,0,0.0,0,0.0,5,2.727,3,1.636,3,1.636,0,0.0,85.71,-1.158434745937776,-0.14353949130887975,-0.39101318319324924,1.1905143143325498
87,Adam Hlozek,FWD,Czechia,Czechia,3,164,0,0.0,0,0.0,3,1.646,1,0.549,26,14.268,18,9.878,1,0.549,3,1.646,0,0.0,0,0.0,2,1.098,1,0.549,4,2.195,4,2.195,8,4.39,4,2.195,4,2.195,0,0.0,69.23,-2.427040934724293,0.28555942862476835,1.1802377087813753,1.4336639513637939
392,Mehmet Zeki Celik,DEF,Türkiye,Türkiye,2,164,0,0.0,0,0.0,1,0.549,1,0.549,79,43.354,70,38.415,1,0.549,8,4.39,1,0.549,9,4.939,4,2.195,6,3.293,5,2.744,5,2.744,3,1.646,1,0.549,0,0.0,0,0.0,88.61,1.4089151085426432,0.7548718491317064,1.1873812220899818,-0.04322308669114225
722,Mc,MID,New Zealand,New Zealand,3,164,0,0.0,0,0.0,4,2.195,3,1.646,93,51.037,78,42.805,2,1.098,9,4.939,2,1.098,1,0.549,1,0.549,5,2.744,4,2.195,4,2.195,2,1.098,4,2.195,1,0.549,0,0.0,83.87,-0.6258734190992199,1.8802502520214768,0.1951444620608321,-0.5331613894645789
887,Haydar Hussein Hussein,DEF,Iraq,Iraq,2,164,0,0.0,0,0.0,1,0.549,0,0.0,40,21.951,32,17.561,2,1.098,4,2.195,1,0.549,6,3.293,4,2.195,4,2.195,1,0.549,1,0.549,3,1.646,1,0.549,0,0.0,1,0.549,80.0,-0.21777214145642115,-1.5582079195210001,0.7821379831438919,0.8145998035777929
41,Iqraam Rayners,FWD,South Africa,South Africa,4,163,0,0.0,0,0.0,1,0.552,0,0.0,24,13.252,21,11.595,2,1.104,1,0.552,0,0.0,2,1.104,2,1.104,2,1.104,3,1.656,2,1.104,1,0.552,1,0.552,1,0.552,2,1.104,87.5,-1.6563293884595274,-1.7930595027109901,2.2848148614217982,0.4825897686415552
115,Liam Alan Millar,MID,Canada,Canada,3,163,0,0.0,0,0.0,1,0.552,0,0.0,67,36.994,50,27.607,10,5.521,9,4.969,0,0.0,0,0.0,7,3.865,4,2.209,3,1.656,3,1.656,15,8.282,3,1.656,1,0.552,0,0.0,74.63,-0.7122490905013671,0.7604090338294093,-1.5471109313457667,2.1374740956602083
1239,Jose Fajardo,FWD,Panama,Panama,3,163,0,0.0,0,0.0,1,0.552,0,0.0,18,9.939,11,6.074,0,0.0,11,6.074,0,0.0,0,0.0,2,1.104,0,0.0,1,0.552,1,0.552,0,0.0,4,2.209,3,1.656,1,0.552,61.11,-1.8435394728014924,-1.1023442933475738,0.7289315349325385,2.924445921538191
606,Elias Saad,FWD,Tunisia,Tunisia,2,162,0,0.0,0,0.0,1,0.556,0,0.0,29,16.111,22,12.222,2,1.111,1,0.556,0,0.0,0,0.0,1,0.556,2,1.111,0,0.0,0,0.0,3,1.667,1,0.556,3,1.667,1,0.556,75.86,-2.0338806128749924,-2.5999574667381995,0.5780596976162778,0.5652179287619089
49,Jayden Oswin Adams,MID,South Africa,South Africa,3,161,0,0.0,0,0.0,0,0.0,0,0.0,44,24.596,40,22.36,0,0.0,3,1.677,0,0.0,3,1.677,5,2.795,2,1.118,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90.91,0.055266409609908036,-2.8117832864977768,0.5032398020077276,0.4930298685840897
410,Ferdi Erenay Kadioglu,DEF,Türkiye,Türkiye,2,161,0,0.0,0,0.0,1,0.559,0,0.0,175,97.826,161,90.0,4,2.236,4,2.236,3,1.677,7,3.913,1,0.559,8,4.472,1,0.559,1,0.559,6,3.354,0,0.0,3,1.677,0,0.0,92.0,2.659903011844948,0.18132615875756794,-2.762847210342348,-3.017098348831907
1091,Edo Kayembe Kayembe,MID,Congo DR,Congo DR,3,160,0,0.0,0,0.0,2,1.125,1,0.562,41,23.062,35,19.688,2,1.125,10,5.625,2,1.125,1,0.562,1,0.562,7,3.938,1,0.562,1,0.562,4,2.25,5,2.812,3,1.688,0,0.0,85.37,-0.8319553417418848,0.266349837961074,-0.6865881181583225,2.0523118675791148
65,Taeseok Lee,DEF,Korea Republic,South Korea,2,159,0,0.0,0,0.0,0,0.0,0,0.0,45,25.472,39,22.075,9,5.094,5,2.83,0,0.0,4,2.264,2,1.132,6,3.396,3,1.698,3,1.698,2,1.132,3,1.698,1,0.566,0,0.0,86.67,-0.0783059151950546,-0.6570247879299436,0.44901588257572644,1.2272698932212842
874,Edouard Osoque Mendy,GK,Senegal,Senegal,2,159,0,0.0,0,0.0,0,0.0,0,0.0,60,33.962,49,27.736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,6.226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81.67,0.47920681541946275,-3.434707792218069,0.6680723001590803,-0.9922037875683847
1050,Bernardo Bernardo Silva,MID,Portugal,Portugal,4,159,0,0.0,0,0.0,1,0.566,0,0.0,59,33.396,55,31.132,0,0.0,3,1.698,2,1.132,2,1.132,2,1.132,3,1.698,0,0.0,0,0.0,2,1.132,3,1.698,0,0.0,0,0.0,93.22,0.21465342675585508,-1.8035605685621237,-0.11016116654219532,0.35528458467798124
1196,Petar Musa,FWD,Croatia,Croatia,2,158,1,0.57,0,0.0,1,0.57,1,0.57,11,6.266,7,3.987,0,0.0,5,2.848,0,0.0,1,0.57,0,0.0,2,1.139,5,2.848,5,2.848,1,0.57,1,0.57,1,0.57,0,0.0,63.64,-1.9496857935215677,-0.5307866405479924,2.955176606722918,0.13802746332201768
63,Hee Chan Hwang,MID,Korea Republic,South Korea,3,157,0,0.0,0,0.0,1,0.573,0,0.0,47,26.943,40,22.93,1,0.573,3,1.72,0,0.0,2,1.146,1,0.573,2,1.146,0,0.0,0,0.0,7,4.013,1,0.573,2,1.146,0,0.0,85.11,-1.1197517860067645,-2.297608713848525,-0.261538039567883,0.36323778321291705
968,Ramiz Larbi Zerrouki,MID,Algeria,Algeria,3,157,0,0.0,0,0.0,0,0.0,0,0.0,105,60.191,97,55.605,0,0.0,3,1.72,3,1.72,4,2.293,4,2.293,7,4.013,2,1.146,2,1.146,0,0.0,4,2.293,0,0.0,0,0.0,92.38,2.4171204700904245,-0.06870052389130578,-0.23217612014529287,-0.32727462628752774
202,Michel Aebischer,MID,Switzerland,Switzerland,4,156,0,0.0,0,0.0,2,1.154,1,0.577,76,43.846,66,38.077,6,3.462,6,3.462,2,1.154,5,2.885,2,1.154,8,4.615,0,0.0,0,0.0,3,1.731,3,1.731,2,1.154,0,0.0,86.84,0.17103340801819253,-0.09912882092485995,-1.551686814302988,0.29048415825259294
888,Tahseen Abd Zaid Zaid,DEF,Iraq,Iraq,2,156,0,0.0,0,0.0,2,1.154,0,0.0,64,36.923,53,30.577,0,0.0,3,1.731,3,1.731,8,4.615,4,2.308,7,4.038,2,1.154,1,0.577,1,0.577,3,1.731,2,1.154,0,0.0,82.81,1.2736463821626045,-0.038168002386810035,0.036231868461069405,0.596242960773525
238,Sofyan Amrabat,MID,Morocco,Morocco,3,156,0,0.0,0,0.0,0,0.0,0,0.0,106,61.154,98,56.538,0,0.0,9,5.192,1,0.577,2,1.154,5,2.885,5,2.885,1,0.577,1,0.577,1,0.577,4,2.308,2,1.154,0,0.0,92.45,1.501661719445427,0.07009067685659563,-1.2897954786108654,0.858650168983668
396,Orkun Kokcu,MID,Türkiye,Türkiye,3,155,0,0.0,0,0.0,3,1.742,0,0.0,85,49.355,60,34.839,6,3.484,10,5.806,2,1.161,3,1.742,4,2.323,4,2.323,0,0.0,0,0.0,5,2.903,2,1.161,4,2.323,0,0.0,70.59,-0.2418515540072277,0.32517351852703613,-2.5433032886898124,1.1903193109527677
176,Fathy Ahmed Fathy,MID,Qatar,Qatar,3,154,0,0.0,0,0.0,0,0.0,0,0.0,65,37.987,59,34.481,0,0.0,6,3.506,3,1.753,3,1.753,11,6.429,8,4.675,0,0.0,0,0.0,0,0.0,2,1.169,1,0.584,0,0.0,90.77,2.0901226545119496,-0.3451210366800139,-1.1971625494111142,1.7536567296711612
1004,Phillip Mwene,DEF,Austria,Austria,2,154,0,0.0,0,0.0,1,0.584,0,0.0,64,37.403,56,32.727,6,3.506,1,0.584,2,1.169,4,2.338,4,2.338,8,4.675,1,0.584,1,0.584,1,0.584,1,0.584,1,0.584,0,0.0,87.5,0.8618389786768905,-1.1778233564461016,-0.44768870774491093,-0.15912145026416044
81,Tomáš Holes,DEF,Czechia,Czechia,2,154,0,0.0,0,0.0,0,0.0,0,0.0,66,38.571,55,32.143,0,0.0,4,2.338,2,1.169,6,3.506,9,5.26,12,7.013,1,0.584,1,0.584,2,1.169,2,1.169,2,1.169,0,0.0,83.33,2.155223749330761,-0.13185518741355318,-0.5819139067066237,1.3428208250658373
442,Deniz Undav,FWD,Germany,Germany,4,153,3,1.765,2,1.176,6,3.529,4,2.353,31,18.235,23,13.529,2,1.176,2,1.176,0,0.0,0,0.0,0,0.0,0,0.0,1,0.588,0,0.0,1,0.588,3,1.765,0,0.0,0,0.0,74.19,-6.786481763674952,1.6565074465272143,-0.19702268711689708,-4.0028406522355295
548,Yukinari Sugawara,DEF,Japan,Japan,4,153,0,0.0,0,0.0,2,1.176,2,1.176,73,42.941,52,30.588,5,2.941,3,1.765,0,0.0,13,7.647,2,1.176,5,2.941,5,2.941,5,2.941,1,0.588,3,1.765,1,0.588,0,0.0,71.23,0.30006992308788555,1.4522950461033375,1.736838745239384,-0.3700514772461662
169,Mohamed Ayoub Aloui,DEF,Qatar,Qatar,2,152,0,0.0,0,0.0,0,0.0,0,0.0,28,16.579,11,6.513,1,0.592,7,4.145,2,1.184,11,6.513,8,4.737,5,2.961,2,1.184,2,1.184,1,0.592,1,0.592,0,0.0,0,0.0,39.29,1.5307825877360577,-0.45762383036945264,0.8338242072367837,2.3133313748531075
611,Rani Khedira,MID,Tunisia,Tunisia,3,152,0,0.0,0,0.0,1,0.592,0,0.0,30,17.763,25,14.803,1,0.592,4,2.368,1,0.592,2,1.184,4,2.368,4,2.368,0,0.0,0,0.0,0,0.0,3,1.776,0,0.0,0,0.0,83.33,-0.1562207599479059,-1.8886178075630988,0.3283525217622283,1.5936034303458042
783,Mohammed Ali Lajami,DEF,Saudi Arabia,Saudi Arabia,3,152,0,0.0,0,0.0,0,0.0,0,0.0,68,40.263,56,33.158,0,0.0,7,4.145,3,1.776,16,9.474,11,6.513,16,9.474,4,2.368,4,2.368,2,1.184,0,0.0,2,1.184,0,0.0,82.35,4.2756757267221,1.8156371966800633,0.310576388259781,1.359125244224708
196,Ardon Jashari,MID,Switzerland,Switzerland,3,150,0,0.0,0,0.0,2,1.2,0,0.0,30,18.0,25,15.0,1,0.6,3,1.8,0,0.0,1,0.6,0,0.0,1,0.6,1,0.6,1,0.6,2,1.2,2,1.2,1,0.6,0,0.0,83.33,-1.3919877990480993,-2.1744877057304,0.896879960477759,0.6192879458958619
879,Habib Mbacke Diarra,MID,Senegal,Senegal,3,150,2,1.2,0,0.0,4,2.4,2,1.2,54,32.4,52,31.2,1,0.6,5,3.0,1,0.6,3,1.8,4,2.4,5,3.0,1,0.6,1,0.6,3,1.8,2,1.2,2,1.2,0,0.0,96.3,-2.3952822327484022,1.35855257610886,-0.19455044154922807,-1.1169448358645566
1124,Richard Rios,MID,Colombia,Colombia,5,150,0,0.0,0,0.0,5,3.0,1,0.6,56,33.6,47,28.2,2,1.2,16,9.6,2,1.2,1,0.6,4,2.4,11,6.6,2,1.2,2,1.2,6,3.6,10,6.0,4,2.4,0,0.0,83.93,-0.5331144722517779,3.8852918237718392,-1.843839111927914,4.264516349099078
230,MARTINELLIGabriel Gabriel,FWD,Brazil,Brazil,4,150,1,0.6,0,0.0,2,1.2,1,0.6,65,39.0,59,35.4,3,1.8,0,0.0,2,1.2,2,1.2,4,2.4,5,3.0,0,0.0,0,0.0,4,2.4,4,2.4,3,1.8,0,0.0,90.77,-1.2323876808846765,0.3145972374653739,-1.0625677170811643,-0.28408225252179004
112,Ismaël Kenneth Jordan Kone,MID,Canada,Canada,2,149,0,0.0,0,0.0,2,1.208,0,0.0,108,65.235,93,56.174,2,1.208,8,4.832,1,0.604,2,1.208,3,1.812,7,4.228,2,1.208,2,1.208,4,2.416,1,0.604,3,1.812,0,0.0,86.11,1.035743295306946,0.3592868624829483,-1.4004248594744206,-0.4265407275080195
359,Gabriel Avalos,FWD,Paraguay,Paraguay,4,149,0,0.0,0,0.0,1,0.604,0,0.0,23,13.893,12,7.248,0,0.0,3,1.812,0,0.0,2,1.208,3,1.812,3,1.812,8,4.832,8,4.832,0,0.0,1,0.604,2,1.208,0,0.0,52.17,-0.16311977375322761,0.40518416077547625,3.90229403271963,0.9044872792981986
1073,Nathanaël Mbuku,MID,Congo DR,Congo DR,3,148,0,0.0,0,0.0,3,1.824,2,1.216,45,27.365,35,21.284,14,8.514,6,3.649,0,0.0,1,0.608,1,0.608,2,1.216,0,0.0,0,0.0,12,7.297,4,2.432,8,4.865,0,0.0,77.78,-4.183819956742552,1.2924432976716393,-3.3019454932073296,1.7948974026495526
1075,Kibambe Brian Cipenga,FWD,Congo DR,Congo DR,2,148,1,0.608,0,0.0,6,3.649,1,0.608,47,28.581,28,17.027,11,6.689,7,4.257,1,0.608,0,0.0,1,0.608,3,1.824,1,0.608,1,0.608,19,11.554,2,1.216,1,0.608,1,0.608,59.57,-4.30600062813491,1.4253841670832614,-1.954582832692234,0.1901909330255327
296,Che Sac Everton Fred Adams,FWD,Scotland,Scotland,3,147,0,0.0,0,0.0,1,0.612,1,0.612,19,11.633,12,7.347,0,0.0,3,1.837,1,0.612,0,0.0,0,0.0,3,1.837,6,3.673,5,3.061,0,0.0,4,2.449,2,1.224,0,0.0,63.16,-1.1053899533535578,0.2395845037540671,2.9165198959208483,1.1523017134124325
102,Alexandr Sojka,MID,Czechia,Czechia,3,146,0,0.0,1,0.616,0,0.0,0,0.0,65,40.068,52,32.055,5,3.082,4,2.466,1,0.616,4,2.466,6,3.699,5,3.082,1,0.616,1,0.616,4,2.466,0,0.0,2,1.233,0,0.0,80.0,0.09736050577637767,-0.5855461081744703,-1.6856260183221736,-0.1923988835551534
100,Tomáš Soucek,MID,Czechia,Czechia,3,142,0,0.0,0,0.0,1,0.634,0,0.0,44,27.887,35,22.183,0,0.0,4,2.535,0,0.0,5,3.169,2,1.268,2,1.268,4,2.535,4,2.535,0,0.0,3,1.901,1,0.634,2,1.268,79.55,-0.6837432021888957,0.1108177672077326,2.7936940409368725,0.9176382756323213
1042,SEMEDONélson Nelson,DEF,Portugal,Portugal,4,142,0,0.0,0,0.0,0,0.0,0,0.0,91,57.676,84,53.239,5,3.169,1,0.634,4,2.535,5,3.169,1,0.634,8,5.07,1,0.634,1,0.634,7,4.437,2,1.268,2,1.268,0,0.0,92.31,1.685607271932193,-0.11710399254499777,-1.774413030310956,-0.9650579876822586
1203,Abdul Fatawu Fatawu,FWD,Ghana,Ghana,4,142,0,0.0,0,0.0,3,1.901,0,0.0,22,13.944,18,11.408,7,4.437,3,1.901,0,0.0,1,0.634,4,2.535,5,3.169,0,0.0,0,0.0,22,13.944,1,0.634,7,4.437,0,0.0,81.82,-3.355496284683068,0.08642132743297079,-3.000031479774817,2.160234878276366
174,Hussain Sultan,DEF,Qatar,Qatar,2,142,0,0.0,0,0.0,0,0.0,0,0.0,42,26.62,33,20.915,3,1.901,4,2.535,1,0.634,8,5.07,7,4.437,4,2.535,0,0.0,0,0.0,0,0.0,2,1.268,0,0.0,0,0.0,78.57,1.0723654998046173,-1.2553497725263645,-0.1873954041362047,1.7195153143400752
761,Eduardo Jovane,MID,Cabo Verde,Cabo Verde,2,141,0,0.0,0,0.0,2,1.277,0,0.0,34,21.702,27,17.234,1,0.638,6,3.83,2,1.277,1,0.638,2,1.277,7,4.468,0,0.0,0,0.0,4,2.553,1,0.638,2,1.277,0,0.0,79.41,-0.29636120591731496,-1.3321579810578446,-0.7278118461154482,1.0889825320422395
725,Ryan Jared Thomas,MID,New Zealand,New Zealand,3,141,0,0.0,0,0.0,0,0.0,0,0.0,25,15.957,18,11.489,1,0.638,6,3.83,0,0.0,1,0.638,3,1.915,5,3.191,2,1.277,2,1.277,0,0.0,3,1.915,3,1.915,0,0.0,72.0,-0.4566060345129588,-0.8667479149931719,0.7814093514183911,2.29301312641755
1027,Nayef Ahmad Mahmoud Almardi,FWD,Jordan,Jordan,3,141,0,0.0,0,0.0,1,0.638,1,0.638,39,24.894,32,20.426,7,4.468,4,2.553,0,0.0,0,0.0,2,1.277,0,0.0,0,0.0,0,0.0,7,4.468,4,2.553,2,1.277,0,0.0,82.05,-2.3401239588303415,-0.805735288156158,-1.2122075547918691,1.5846307298635418
406,Ismailİsma Yuksek,MID,Türkiye,Türkiye,2,140,0,0.0,0,0.0,5,3.214,0,0.0,111,71.357,104,66.857,1,0.643,13,8.357,4,2.571,7,4.5,5,3.214,18,11.571,2,1.286,2,1.286,5,3.214,2,1.286,0,0.0,0,0.0,93.69,3.8486537301230923,2.8504311472857267,-2.330740729216907,0.002602731824185597
806,Waheeb Mohammed Abu Alshamat,DEF,Saudi Arabia,Saudi Arabia,3,140,0,0.0,0,0.0,1,0.643,1,0.643,64,41.143,51,32.786,3,1.929,6,3.857,0,0.0,6,3.857,8,5.143,3,1.929,1,0.643,1,0.643,1,0.643,2,1.286,1,0.643,0,0.0,79.69,0.4234394609948165,0.14701018774514668,-0.5488554682586476,1.3041490457081242
896,Hasan Hachim Jalal Hassan,GK,Iraq,Iraq,2,140,0,0.0,0,0.0,0,0.0,0,0.0,51,32.786,33,21.214,0,0.0,0,0.0,0,0.0,2,1.286,0,0.0,11,7.071,0,0.0,0,0.0,0,0.0,0,0.0,1,0.643,0,0.0,64.71,0.5338747964542377,-3.2116370317845875,0.6787500791241565,-0.7131544019013802
1165,Eberechi Oluchi Eze,MID,England,England,4,140,0,0.0,0,0.0,4,2.571,0,0.0,81,52.071,75,48.214,1,0.643,0,0.0,0,0.0,2,1.286,1,0.643,0,0.0,1,0.643,1,0.643,7,4.5,1,0.643,3,1.929,0,0.0,92.59,-1.269547686831722,-0.8847660470182374,-0.7119837895208715,-1.354291999426167
