player_id,player_name,position,team,nationality,matches,minutes,total_goals,goals_p90,total_assists,assists_p90,total_shots,shots_p90,total_shots_on_target,shots_on_target_p90,total_passes,passes_p90,total_accurate_passes,accurate_passes_p90,total_crosses,crosses_p90,total_tackles,tackles_p90,total_interceptions,interceptions_p90,total_clearances,clearances_p90,total_blocks,blocks_p90,total_recoveries,recoveries_p90,total_duels_won,duels_won_p90,total_aerial_duels_won,aerial_duels_won_p90,total_dribbles_attempted,dribbles_attempted_p90,total_fouls_committed,fouls_committed_p90,total_fouls_won,fouls_won_p90,total_offsides,offsides_p90,pass_accuracy_pct
242,Azz-Eddine Ounahi,MID,Morocco,Morocco,6,440,2,0.409,0,0.0,5,1.023,3,0.614,315,64.432,281,57.477,6,1.227,4,0.818,2,0.409,2,0.409,3,0.614,5,1.023,1,0.205,1,0.205,29,5.932,3,0.614,7,1.432,0,0.0,89.21
126,Richmond Mamah Laryea,DEF,Canada,Canada,5,438,0,0.0,0,0.0,2,0.411,1,0.205,202,41.507,167,34.315,4,0.822,13,2.671,5,1.027,6,1.233,7,1.438,18,3.699,3,0.616,2,0.411,15,3.082,8,1.644,14,2.877,1,0.205,82.67
641,Charles Marc De Ketelaere,FWD,Belgium,Belgium,5,438,3,0.616,0,0.0,6,1.233,5,1.027,91,18.699,72,14.795,5,1.027,14,2.877,0,0.0,5,1.027,15,3.082,12,2.466,18,3.699,17,3.493,10,2.055,2,0.411,3,0.616,2,0.411,79.12
213,Henrique,MID,Brazil,Brazil,5,437,1,0.206,0,0.0,4,0.824,2,0.412,224,46.133,200,41.19,4,0.824,24,4.943,7,1.442,19,3.913,14,2.883,34,7.002,9,1.854,9,1.854,5,1.03,6,1.236,6,1.236,0,0.0,89.29
660,Hamed Mahrous Mohamed Salah,FWD,Egypt,Egypt,5,437,1,0.206,3,0.618,9,1.854,4,0.824,136,28.009,112,23.066,16,3.295,3,0.618,1,0.206,0,0.0,6,1.236,6,1.236,6,1.236,5,1.03,20,4.119,5,1.03,13,2.677,1,0.206,82.35
1048,Miguel Bruno,MID,Portugal,Portugal,5,436,0,0.0,1,0.206,9,1.858,3,0.619,278,57.385,239,49.335,22,4.541,19,3.922,1,0.206,3,0.619,11,2.271,14,2.89,6,1.239,6,1.239,8,1.651,2,0.413,8,1.651,1,0.206,85.97
114,Jonathan Christian David,FWD,Canada,Canada,5,433,3,0.624,0,0.0,18,3.741,8,1.663,103,21.409,76,15.797,6,1.247,6,1.247,4,0.831,2,0.416,4,0.831,5,1.039,5,1.039,4,0.831,2,0.416,5,1.039,5,1.039,0,0.0,73.79
216,GUIMARAESBruno Bruno,MID,Brazil,Brazil,5,428,0,0.0,2,0.421,8,1.682,2,0.421,200,42.056,161,33.855,12,2.523,19,3.995,3,0.631,6,1.262,5,1.051,19,3.995,4,0.841,4,0.841,6,1.262,4,0.841,7,1.472,0,0.0,80.5
1134,Jefferson Andrés Lerma,MID,Colombia,Colombia,5,425,0,0.0,0,0.0,5,1.059,1,0.212,274,58.024,242,51.247,2,0.424,6,1.271,1,0.212,17,3.6,7,1.482,19,4.024,16,3.388,16,3.388,6,1.271,6,1.271,5,1.059,0,0.0,88.32
1169,Tehuti Djed-Hotep Spence,DEF,England,England,8,424,0,0.0,0,0.0,2,0.425,2,0.425,201,42.665,177,37.571,9,1.91,22,4.67,5,1.061,18,3.821,16,3.396,21,4.458,2,0.425,2,0.425,18,3.821,3,0.637,5,1.061,0,0.0,88.06
221,Luiz Danilo,DEF,Brazil,Brazil,5,422,0,0.0,0,0.0,1,0.213,0,0.0,294,62.701,262,55.877,7,1.493,10,2.133,3,0.64,23,4.905,11,2.346,14,2.986,6,1.28,6,1.28,3,0.64,7,1.493,1,0.213,1,0.213,89.12
16,Julián Andrés Quinones,FWD,Mexico,Mexico,5,418,4,0.861,1,0.215,14,3.014,6,1.292,135,29.067,111,23.9,4,0.861,6,1.292,1,0.215,2,0.431,6,1.292,7,1.507,4,0.861,4,0.861,9,1.938,5,1.077,7,1.507,1,0.215,82.22
193,Dan Ndoye,FWD,Switzerland,Switzerland,6,411,2,0.438,0,0.0,16,3.504,8,1.752,92,20.146,73,15.985,13,2.847,14,3.066,2,0.438,3,0.657,14,3.066,11,2.409,6,1.314,6,1.314,22,4.818,5,1.095,16,3.504,4,0.876,79.35
1065,Alexandre Nuno,DEF,Portugal,Portugal,5,410,1,0.22,0,0.0,3,0.659,1,0.22,282,61.902,239,52.463,21,4.61,20,4.39,9,1.976,6,1.317,12,2.634,25,5.488,3,0.659,3,0.659,26,5.707,3,0.659,12,2.634,1,0.22,84.75
344,Júnior Osmar Ignacio Alonso,DEF,Paraguay,Paraguay,5,409,0,0.0,0,0.0,3,0.66,1,0.22,116,25.526,69,15.183,1,0.22,15,3.301,5,1.1,12,2.641,21,4.621,22,4.841,4,0.88,4,0.88,2,0.44,3,0.66,3,0.66,1,0.22,59.48
1060,Pedro Joao Cancelo,DEF,Portugal,Portugal,5,409,0,0.0,1,0.22,3,0.66,0,0.0,184,40.489,160,35.208,12,2.641,12,2.641,3,0.66,13,2.861,11,2.421,11,2.421,3,0.66,3,0.66,12,2.641,6,1.32,2,0.44,1,0.22,86.96
1162,Anthony Michael Gordon,FWD,England,England,6,409,1,0.22,2,0.44,6,1.32,4,0.88,113,24.866,96,21.125,10,2.2,19,4.181,2,0.44,4,0.88,9,1.98,7,1.54,1,0.22,0,0.0,34,7.482,4,0.88,10,2.2,0,0.0,84.96
1055,Pedro Joao Neves,MID,Portugal,Portugal,5,408,1,0.221,0,0.0,3,0.662,1,0.221,261,57.574,247,54.485,2,0.441,18,3.971,5,1.103,3,0.662,8,1.765,12,2.647,3,0.662,3,0.662,6,1.324,1,0.221,4,0.882,0,0.0,94.64
1120,Daniel Munoz,DEF,Colombia,Colombia,5,408,2,0.441,0,0.0,3,0.662,2,0.441,213,46.985,194,42.794,9,1.985,11,2.426,4,0.882,14,3.088,11,2.426,14,3.088,5,1.103,5,1.103,2,0.441,9,1.985,1,0.221,3,0.662,91.08
111,Stephen Eustaquio,MID,Canada,Canada,5,405,1,0.222,0,0.0,4,0.889,1,0.222,281,62.444,244,54.222,42,9.333,14,3.111,4,0.889,5,1.111,8,1.778,16,3.556,3,0.667,2,0.444,5,1.111,2,0.444,7,1.556,0,0.0,86.83
328,Alexander Michael Freeman,DEF,USA,USA,5,404,1,0.223,0,0.0,4,0.891,1,0.223,283,63.045,256,57.03,4,0.891,17,3.787,3,0.668,18,4.01,16,3.564,23,5.124,17,3.787,16,3.564,25,5.569,1,0.223,1,0.223,0,0.0,90.46
873,Krepin Diatta,DEF,Senegal,Senegal,4,404,0,0.0,0,0.0,1,0.223,0,0.0,283,63.045,255,56.807,10,2.228,14,3.119,7,1.559,16,3.564,3,0.668,26,5.792,6,1.337,6,1.337,17,3.787,4,0.891,6,1.337,0,0.0,90.11
877,Moussa Niakhate,DEF,Senegal,Senegal,4,404,0,0.0,1,0.223,1,0.223,0,0.0,290,64.604,271,60.371,2,0.446,3,0.668,4,0.891,24,5.347,10,2.228,24,5.347,13,2.896,12,2.673,6,1.337,3,0.668,6,1.337,0,0.0,93.45
1135,Johan Andrés Mojica,DEF,Colombia,Colombia,4,403,0,0.0,0,0.0,3,0.67,2,0.447,202,45.112,161,35.955,12,2.68,7,1.563,5,1.117,20,4.467,7,1.563,21,4.69,8,1.787,8,1.787,1,0.223,1,0.223,7,1.563,1,0.223,79.7
361,Matias Galarza,MID,Paraguay,Paraguay,4,402,1,0.224,1,0.224,2,0.448,1,0.224,113,25.299,82,18.358,4,0.896,40,8.955,6,1.343,7,1.567,17,3.806,22,4.925,4,0.896,3,0.672,8,1.791,10,2.239,9,2.015,0,0.0,72.57
1058,Pedro Pedro Neto,FWD,Portugal,Portugal,5,401,0,0.0,1,0.224,1,0.224,0,0.0,155,34.788,137,30.748,13,2.918,7,1.571,4,0.898,1,0.224,2,0.449,7,1.571,2,0.449,2,0.449,20,4.489,4,0.898,4,0.898,0,0.0,88.39
755,José Vozinha,GK,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,0,0.0,0,0.0,166,37.35,117,26.325,0,0.0,0,0.0,1,0.225,0,0.0,0,0.0,41,9.225,0,0.0,0,0.0,1,0.225,0,0.0,3,0.675,0,0.0,70.48
757,Alberto Diney,DEF,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,4,0.9,2,0.45,195,43.875,158,35.55,0,0.0,17,3.825,5,1.125,40,9.0,11,2.475,29,6.525,12,2.7,12,2.7,4,0.9,2,0.45,0,0.0,0,0.0,81.03
758,Carlos Pico Lopes,DEF,Cabo Verde,Cabo Verde,4,400,0,0.0,0,0.0,2,0.45,0,0.0,182,40.95,153,34.425,0,0.0,11,2.475,5,1.125,29,6.525,18,4.05,33,7.425,9,2.025,9,2.025,6,1.35,0,0.0,3,0.675,0,0.0,84.07
357,Julio Cesar Enciso,FWD,Paraguay,Paraguay,5,399,1,0.226,2,0.451,8,1.805,1,0.226,68,15.338,55,12.406,7,1.579,13,2.932,1,0.226,0,0.0,7,1.579,9,2.03,5,1.128,3,0.677,33,7.444,3,0.677,9,2.03,0,0.0,80.88
367,Alessandro Circati,DEF,Australia,Australia,4,399,0,0.0,0,0.0,3,0.677,0,0.0,221,49.85,177,39.925,1,0.226,16,3.609,8,1.805,23,5.188,10,2.256,32,7.218,15,3.383,14,3.158,8,1.805,5,1.128,4,0.902,0,0.0,80.09
383,Harry James Souttar,DEF,Australia,Australia,4,399,0,0.0,0,0.0,1,0.226,1,0.226,199,44.887,171,38.571,0,0.0,3,0.677,2,0.451,27,6.09,19,4.286,24,5.414,24,5.414,24,5.414,3,0.677,8,1.805,1,0.226,0,0.0,85.93
377,Aiden Connor Oneill,MID,Australia,Australia,4,399,0,0.0,0,0.0,2,0.451,0,0.0,172,38.797,142,32.03,8,1.805,12,2.707,3,0.677,15,3.383,6,1.353,12,2.707,2,0.451,2,0.451,10,2.256,2,0.451,8,1.805,0,0.0,82.56
382,Patrick Thomas Beach,GK,Australia,Australia,4,397,0,0.0,0,0.0,0,0.0,0,0.0,122,27.657,79,17.909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,6.348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.75
417,Manuel Peter Neuer,GK,Germany,Germany,4,396,0,0.0,0,0.0,0,0.0,0,0.0,129,29.318,118,26.818,0,0.0,0,0.0,0,0.0,1,0.227,0,0.0,29,6.591,0,0.0,0,0.0,0,0.0,0,0.0,2,0.455,0,0.0,91.47
23,Jesús Daniel Gallardo,DEF,Mexico,Mexico,5,395,0,0.0,0,0.0,4,0.911,0,0.0,167,38.051,140,31.899,19,4.329,8,1.823,6,1.367,23,5.241,13,2.962,26,5.924,8,1.823,8,1.823,9,2.051,7,1.595,3,0.684,0,0.0,83.83
917,Alexander Sorloth,FWD,Norway,Norway,5,395,0,0.0,0,0.0,5,1.139,0,0.0,110,25.063,88,20.051,5,1.139,8,1.823,2,0.456,3,0.684,2,0.456,5,1.139,15,3.418,14,3.19,14,3.19,6,1.367,2,0.456,2,0.456,80.0
521,Bart Verbruggen,GK,Netherlands,Netherlands,4,394,0,0.0,0,0.0,0,0.0,0,0.0,123,28.096,89,20.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,4.797,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72.36
524,Virgil Van Dijk,DEF,Netherlands,Netherlands,4,394,1,0.228,0,0.0,2,0.457,2,0.457,347,79.264,330,75.381,0,0.0,3,0.685,11,2.513,26,5.939,4,0.914,23,5.254,15,3.426,14,3.198,3,0.685,2,0.457,2,0.457,0,0.0,95.1
526,Paul Jan-Paul Van Hecke,DEF,Netherlands,Netherlands,4,394,1,0.228,0,0.0,3,0.685,2,0.457,360,82.234,335,76.523,1,0.228,14,3.198,3,0.685,21,4.797,9,2.056,25,5.711,18,4.112,18,4.112,3,0.685,4,0.914,2,0.457,0,0.0,93.06
542,Denzel Justus Morris Dumfries,DEF,Netherlands,Netherlands,4,394,0,0.0,2,0.457,5,1.142,2,0.457,179,40.888,147,33.579,17,3.883,8,1.827,0,0.0,11,2.513,11,2.513,12,2.741,12,2.741,12,2.741,7,1.599,6,1.371,3,0.685,1,0.228,82.12
844,Bradley Jean-Manuel Essolisa Barcola,FWD,France,France,8,394,3,0.685,0,0.0,10,2.284,5,1.142,117,26.726,106,24.213,7,1.599,17,3.883,4,0.914,3,0.685,9,2.056,9,2.056,7,1.599,7,1.599,30,6.853,5,1.142,1,0.228,1,0.228,90.6
369,Jordan Jacob Bos,DEF,Australia,Australia,4,392,0,0.0,0,0.0,5,1.148,2,0.459,107,24.566,94,21.582,8,1.837,11,2.526,2,0.459,5,1.148,7,1.607,9,2.066,7,1.607,7,1.607,19,4.362,4,0.918,4,0.918,0,0.0,87.85
655,Abdelaziz Moustafa Ramy Rabia,DEF,Egypt,Egypt,5,391,0,0.0,0,0.0,1,0.23,1,0.23,244,56.164,224,51.56,0,0.0,15,3.453,5,1.151,24,5.524,10,2.302,21,4.834,14,3.223,14,3.223,8,1.841,3,0.691,2,0.46,0,0.0,91.8
1151,Bukayo Ayoyinka Saka,FWD,England,England,7,387,3,0.698,3,0.698,13,3.023,7,1.628,101,23.488,81,18.837,23,5.349,16,3.721,0,0.0,1,0.233,10,2.326,12,2.791,1,0.233,1,0.233,21,4.884,4,0.93,9,2.093,4,0.93,80.2
631,Kevin De Bruyne,MID,Belgium,Belgium,5,386,1,0.233,0,0.0,20,4.663,5,1.166,185,43.135,153,35.674,21,4.896,10,2.332,0,0.0,1,0.233,6,1.399,5,1.166,4,0.933,4,0.933,13,3.031,2,0.466,4,0.933,0,0.0,82.7
989,Alexander Schlager,GK,Austria,Austria,4,386,0,0.0,0,0.0,0,0.0,0,0.0,123,28.679,106,24.715,0,0.0,0,0.0,1,0.233,2,0.466,0,0.0,19,4.43,0,0.0,0,0.0,0,0.0,0,0.0,1,0.233,0,0.0,86.18
994,Nicolas Seiwald,MID,Austria,Austria,4,386,0,0.0,1,0.233,3,0.699,0,0.0,153,35.674,141,32.876,3,0.699,18,4.197,3,0.699,7,1.632,5,1.166,15,3.497,3,0.699,3,0.699,3,0.699,1,0.233,1,0.233,0,0.0,92.16
997,Marcel Sabitzer,MID,Austria,Austria,4,386,1,0.233,0,0.0,5,1.166,2,0.466,126,29.378,94,21.917,30,6.995,11,2.565,1,0.233,4,0.933,5,1.166,6,1.399,1,0.233,1,0.233,6,1.399,2,0.466,3,0.699,1,0.233,74.6
1008,Konrad Laimer,MID,Austria,Austria,4,386,0,0.0,0,0.0,1,0.233,0,0.0,150,34.974,130,30.311,7,1.632,20,4.663,5,1.166,2,0.466,8,1.865,14,3.264,0,0.0,0,0.0,7,1.632,6,1.399,3,0.699,3,0.699,86.67
108,Luc De Fougerolles,DEF,Canada,Canada,5,385,0,0.0,0,0.0,3,0.701,1,0.234,191,44.649,170,39.74,1,0.234,12,2.805,4,0.935,30,7.013,6,1.403,43,10.052,19,4.442,17,3.974,8,1.87,8,1.87,8,1.87,0,0.0,89.01
240,Ayyoub Bouaddi,MID,Morocco,Morocco,5,384,0,0.0,0,0.0,3,0.703,0,0.0,264,61.875,237,55.547,0,0.0,18,4.219,8,1.875,6,1.406,10,2.344,18,4.219,2,0.469,2,0.469,14,3.281,3,0.703,6,1.406,0,0.0,89.77
245,Ismael Saibari,MID,Morocco,Morocco,5,384,3,0.703,0,0.0,10,2.344,3,0.703,95,22.266,80,18.75,7,1.641,11,2.578,1,0.234,3,0.703,3,0.703,7,1.641,7,1.641,6,1.406,11,2.578,8,1.875,3,0.703,3,0.703,84.21
1129,Jhon Adolfo Arias,MID,Colombia,Colombia,5,384,1,0.234,0,0.0,9,2.109,4,0.938,240,56.25,227,53.203,6,1.406,23,5.391,3,0.703,2,0.469,8,1.875,18,4.219,2,0.469,1,0.234,21,4.922,5,1.172,2,0.469,0,0.0,94.58
3,César Jasib Montes,DEF,Mexico,Mexico,4,383,0,0.0,0,0.0,1,0.235,1,0.235,170,39.948,156,36.658,2,0.47,3,0.705,1,0.235,31,7.285,4,0.94,18,4.23,10,2.35,10,2.35,1,0.235,4,0.94,3,0.705,0,0.0,91.76
336,Matthew Andrew Geary Freese,GK,USA,USA,4,382,0,0.0,0,0.0,0,0.0,0,0.0,95,22.382,63,14.843,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,5.419,0,0.0,0,0.0,0,0.0,0,0.0,2,0.471,0,0.0,66.32
315,Christopher Jeffrey Richards,DEF,USA,USA,4,382,0,0.0,0,0.0,1,0.236,0,0.0,291,68.56,277,65.262,0,0.0,7,1.649,3,0.707,27,6.361,13,3.063,29,6.832,19,4.476,17,4.005,2,0.471,8,1.885,3,0.707,0,0.0,95.19
325,Timothy Michael Ream,DEF,USA,USA,4,382,0,0.0,0,0.0,0,0.0,0,0.0,298,70.209,281,66.204,0,0.0,5,1.178,6,1.414,26,6.126,11,2.592,18,4.241,4,0.942,4,0.942,5,1.178,0,0.0,2,0.471,0,0.0,94.3
1063,Vitor Vitinha,MID,Portugal,Portugal,5,381,0,0.0,1,0.236,4,0.945,0,0.0,403,95.197,379,89.528,0,0.0,12,2.835,6,1.417,3,0.709,1,0.236,6,1.417,1,0.236,1,0.236,15,3.543,4,0.945,5,1.181,0,0.0,94.04
121,Tajon Trevor Buchanan,FWD,Canada,Canada,5,380,0,0.0,0,0.0,6,1.421,3,0.711,95,22.5,76,18.0,17,4.026,20,4.737,1,0.237,2,0.474,10,2.368,8,1.895,1,0.237,1,0.237,23,5.447,5,1.184,8,1.895,2,0.474,80.0
1043,Rúben Ruben Dias,DEF,Portugal,Portugal,4,380,0,0.0,0,0.0,0,0.0,0,0.0,249,58.974,233,55.184,0,0.0,7,1.658,3,0.711,23,5.447,9,2.132,26,6.158,16,3.789,14,3.316,2,0.474,6,1.421,3,0.711,0,0.0,93.57
5,Johan Felipe Vasquez,DEF,Mexico,Mexico,4,379,0,0.0,0,0.0,1,0.237,0,0.0,237,56.28,221,52.48,0,0.0,6,1.425,1,0.237,25,5.937,6,1.425,18,4.274,13,3.087,12,2.85,6,1.425,0,0.0,2,0.475,0,0.0,93.25
667,Mostafa Ahmed Mohanad Lashin,MID,Egypt,Egypt,4,379,0,0.0,0,0.0,2,0.475,0,0.0,191,45.356,169,40.132,2,0.475,33,7.836,2,0.475,6,1.425,20,4.749,22,5.224,5,1.187,5,1.187,4,0.95,5,1.187,3,0.712,0,0.0,88.48
930,Antonio Eromonsele Nordby Nusa,FWD,Norway,Norway,6,379,1,0.237,0,0.0,6,1.425,2,0.475,83,19.71,62,14.723,7,1.662,7,1.662,1,0.237,4,0.95,5,1.187,4,0.95,1,0.237,1,0.237,38,9.024,1,0.237,5,1.187,2,0.475,74.7
329,Malik Leon Tillman,MID,USA,USA,5,378,2,0.476,1,0.238,8,1.905,4,0.952,163,38.81,129,30.714,15,3.571,17,4.048,6,1.429,5,1.19,14,3.333,20,4.762,6,1.429,5,1.19,22,5.238,3,0.714,13,3.095,0,0.0,79.14
420,Jonathan Glao Tah,DEF,Germany,Germany,4,378,0,0.0,0,0.0,1,0.238,1,0.238,375,89.286,364,86.667,1,0.238,6,1.429,1,0.238,13,3.095,10,2.381,19,4.524,4,0.952,2,0.476,4,0.952,5,1.19,1,0.238,0,0.0,97.07
1210,Gideon Mensah,DEF,Ghana,Ghana,4,378,0,0.0,0,0.0,0,0.0,0,0.0,182,43.333,156,37.143,3,0.714,14,3.333,7,1.667,23,5.476,7,1.667,20,4.762,6,1.429,6,1.429,3,0.714,2,0.476,3,0.714,0,0.0,85.71
1207,Antoine Serlom Semenyo,MID,Ghana,Ghana,4,378,0,0.0,0,0.0,6,1.429,0,0.0,68,16.19,52,12.381,5,1.19,11,2.619,0,0.0,0,0.0,3,0.714,9,2.143,7,1.667,7,1.667,18,4.286,6,1.429,4,0.952,4,0.952,76.47
131,Nikola Vasilj,GK,Bosnia and Herzegovina,Bosnia and Herzegovina,4,375,0,0.0,0,0.0,0,0.0,0,0.0,155,37.2,94,22.56,0,0.0,0,0.0,0,0.0,3,0.72,0,0.0,30,7.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60.65
661,Mohamed Zaky Mostafa Zico,MID,Egypt,Egypt,5,375,2,0.48,1,0.24,8,1.92,3,0.72,83,19.92,57,13.68,2,0.48,23,5.52,2,0.48,8,1.92,7,1.68,9,2.16,5,1.2,5,1.2,4,0.96,6,1.44,5,1.2,2,0.48,68.67
876,Ismaila Sarr,FWD,Senegal,Senegal,4,374,4,0.963,1,0.241,17,4.091,6,1.444,73,17.567,57,13.717,2,0.481,4,0.963,3,0.722,3,0.722,4,0.963,7,1.684,9,2.166,9,2.166,13,3.128,1,0.241,9,2.166,2,0.481,78.08
1171,Dominik Livakovic,GK,Croatia,Croatia,4,374,0,0.0,0,0.0,0,0.0,0,0.0,129,31.043,95,22.861,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,5.535,0,0.0,0,0.0,0,0.0,0,0.0,1,0.241,0,0.0,73.64
1172,Josip Stanisic,DEF,Croatia,Croatia,4,374,0,0.0,2,0.481,0,0.0,0,0.0,162,38.984,140,33.69,5,1.203,10,2.406,4,0.963,14,3.369,9,2.166,12,2.888,6,1.444,6,1.444,3,0.722,0,0.0,4,0.963,1,0.241,86.42
1176,Josip Sutalo,DEF,Croatia,Croatia,4,374,0,0.0,0,0.0,1,0.241,0,0.0,267,64.251,241,57.995,0,0.0,5,1.203,7,1.684,19,4.572,8,1.925,17,4.091,8,1.925,8,1.925,7,1.684,2,0.481,1,0.241,0,0.0,90.26
1184,Ivan Perisic,FWD,Croatia,Croatia,4,374,1,0.241,0,0.0,2,0.481,2,0.481,150,36.096,132,31.765,19,4.572,11,2.647,1,0.241,14,3.369,12,2.888,12,2.888,8,1.925,8,1.925,5,1.203,4,0.963,1,0.241,0,0.0,88.0
868,Sadio Mane,FWD,Senegal,Senegal,4,372,0,0.0,1,0.242,6,1.452,3,0.726,129,31.21,106,25.645,22,5.323,9,2.177,2,0.484,1,0.242,7,1.694,11,2.661,4,0.968,4,0.968,30,7.258,4,0.968,10,2.419,3,0.726,82.17
531,Cody Mathès Gakpo,FWD,Netherlands,Netherlands,4,371,3,0.728,1,0.243,10,2.426,6,1.456,100,24.259,79,19.164,10,2.426,4,0.97,1,0.243,3,0.728,4,0.97,4,0.97,8,1.941,8,1.941,15,3.639,3,0.728,3,0.728,3,0.728,79.0
495,Hernán Ismael Galindez,GK,Ecuador,Ecuador,4,370,0,0.0,0,0.0,0,0.0,0,0.0,105,25.541,70,17.027,0,0.0,0,0.0,0,0.0,1,0.243,0,0.0,18,4.378,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66.67
500,Willian Joel Pacho,DEF,Ecuador,Ecuador,4,370,0,0.0,0,0.0,1,0.243,1,0.243,238,57.892,217,52.784,0,0.0,7,1.703,3,0.73,16,3.892,13,3.162,29,7.054,13,3.162,12,2.919,6,1.459,3,0.73,2,0.486,0,0.0,91.18
509,Pedro Jeampierre Vite,MID,Ecuador,Ecuador,4,370,0,0.0,1,0.243,4,0.973,1,0.243,297,72.243,269,65.432,7,1.703,26,6.324,5,1.216,6,1.459,5,1.216,22,5.351,5,1.216,5,1.216,5,1.216,2,0.486,5,1.216,0,0.0,90.57
517,Moisés Isaac Caicedo,MID,Ecuador,Ecuador,4,370,0,0.0,1,0.243,4,0.973,1,0.243,295,71.757,264,64.216,16,3.892,18,4.378,3,0.73,9,2.189,10,2.432,22,5.351,4,0.973,3,0.73,4,0.973,5,1.216,4,0.973,0,0.0,89.49
513,Gonzalo Jordy Plata,FWD,Ecuador,Ecuador,4,370,1,0.243,0,0.0,8,1.946,5,1.216,147,35.757,118,28.703,9,2.189,11,2.676,2,0.486,1,0.243,9,2.189,12,2.919,3,0.73,3,0.73,23,5.595,5,1.216,4,0.973,0,0.0,80.27
840,Aurélien Djani Tchouameni,MID,France,France,4,370,0,0.0,1,0.243,3,0.73,0,0.0,254,61.784,239,58.135,2,0.486,24,5.838,3,0.73,11,2.676,13,3.162,23,5.595,9,2.189,9,2.189,1,0.243,4,0.973,3,0.73,0,0.0,94.09
574,Gustaf Johan Lagerbielke,DEF,Sweden,Sweden,4,369,0,0.0,0,0.0,3,0.732,1,0.244,206,50.244,173,42.195,1,0.244,13,3.171,2,0.488,29,7.073,9,2.195,26,6.341,11,2.683,10,2.439,2,0.488,1,0.244,3,0.732,1,0.244,83.98
589,Viktor Einar Gyokeres,FWD,Sweden,Sweden,4,369,1,0.244,1,0.244,12,2.927,6,1.463,70,17.073,48,11.707,1,0.244,4,0.976,0,0.0,4,0.976,4,0.976,3,0.732,11,2.683,6,1.463,4,0.976,4,0.976,7,1.707,1,0.244,68.57
547,Zion Suzuki,GK,Japan,Japan,4,368,0,0.0,0,0.0,0,0.0,0,0.0,109,26.658,76,18.587,0,0.0,0,0.0,0,0.0,2,0.489,0,0.0,24,5.87,0,0.0,0,0.0,0,0.0,0,0.0,1,0.245,0,0.0,69.72
567,Hiroki Ito,DEF,Japan,Japan,4,368,0,0.0,0,0.0,1,0.245,0,0.0,199,48.668,178,43.533,10,2.446,15,3.668,2,0.489,22,5.38,8,1.957,16,3.913,6,1.467,6,1.467,2,0.489,7,1.712,0,0.0,0,0.0,89.45
1067,Lionel Nzau Mpasi,GK,Congo DR,Congo DR,4,368,0,0.0,0,0.0,0,0.0,0,0.0,139,33.995,94,22.989,0,0.0,0,0.0,0,0.0,1,0.245,0,0.0,23,5.625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,67.63
1070,Axel Tuanzebe,DEF,Congo DR,Congo DR,4,368,0,0.0,0,0.0,0,0.0,0,0.0,155,37.908,140,34.239,0,0.0,5,1.223,4,0.978,24,5.87,9,2.201,16,3.913,3,0.734,3,0.734,5,1.223,3,0.734,3,0.734,0,0.0,90.32
1088,Mangulu Chancel Mbemba,DEF,Congo DR,Congo DR,4,368,0,0.0,0,0.0,1,0.245,0,0.0,162,39.62,130,31.793,4,0.978,6,1.467,3,0.734,23,5.625,9,2.201,19,4.647,6,1.467,6,1.467,5,1.223,1,0.245,3,0.734,0,0.0,80.25
1086,Yoane Wissa,FWD,Congo DR,Congo DR,4,368,3,0.734,0,0.0,11,2.69,3,0.734,69,16.875,60,14.674,2,0.489,1,0.245,0,0.0,2,0.489,4,0.978,6,1.467,6,1.467,6,1.467,8,1.957,5,1.223,9,2.201,1,0.245,86.96
117,Derek Austin Cornelius,DEF,Canada,Canada,4,367,0,0.0,0,0.0,5,1.226,1,0.245,170,41.689,151,37.03,1,0.245,9,2.207,3,0.736,26,6.376,9,2.207,32,7.847,18,4.414,18,4.414,0,0.0,4,0.981,3,0.736,0,0.0,88.82
433,Florian Richard Wirtz,MID,Germany,Germany,4,367,0,0.0,3,0.736,10,2.452,1,0.245,271,66.458,223,54.687,12,2.943,14,3.433,1,0.245,1,0.245,10,2.452,14,3.433,2,0.49,2,0.49,25,6.131,1,0.245,3,0.736,1,0.245,82.29
469,Yahia Fofana,GK,Côte d'Ivoire,Côte d'Ivoire,4,367,0,0.0,0,0.0,0,0.0,0,0.0,114,27.956,74,18.147,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,6.376,0,0.0,0,0.0,0,0.0,0,0.0,3,0.736,0,0.0,64.91
924,Fredrik Aursnes,MID,Norway,Norway,6,367,0,0.0,0,0.0,2,0.49,0,0.0,178,43.651,158,38.747,4,0.981,23,5.64,3,0.736,12,2.943,4,0.981,16,3.924,6,1.471,6,1.471,4,0.981,5,1.226,3,0.736,0,0.0,88.76
