match_id,match_team_id,metric,source_page,team,team_id,value
2026-M101-FRA-ESP,2026-M101-FRA-ESP_ESP,under_arm,33,Spain,ESP,5
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ENG,goalkeeper_line_breaks,32,England,ENG,23
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ENG,total_distributions,32,England,ENG,41
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ENG,from_hands,32,England,ENG,1
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ENG,under_arm,32,England,ENG,0
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ARG,goalkeeper_line_breaks,33,Argentina,ARG,7
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ARG,total_distributions,33,Argentina,ARG,23
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ARG,from_hands,33,Argentina,ARG,1
2026-M102-ENG-ARG,2026-M102-ENG-ARG_ARG,under_arm,33,Argentina,ARG,3
2026-M103-FRA-ENG,2026-M103-FRA-ENG_FRA,goalkeeper_line_breaks,34,France,FRA,2
2026-M103-FRA-ENG,2026-M103-FRA-ENG_FRA,total_distributions,34,France,FRA,12
2026-M103-FRA-ENG,2026-M103-FRA-ENG_FRA,from_hands,34,France,FRA,0
2026-M103-FRA-ENG,2026-M103-FRA-ENG_FRA,under_arm,34,France,FRA,3
2026-M103-FRA-ENG,2026-M103-FRA-ENG_ENG,goalkeeper_line_breaks,35,England,ENG,18
2026-M103-FRA-ENG,2026-M103-FRA-ENG_ENG,total_distributions,35,England,ENG,37
2026-M103-FRA-ENG,2026-M103-FRA-ENG_ENG,from_hands,35,England,ENG,0
2026-M103-FRA-ENG,2026-M103-FRA-ENG_ENG,under_arm,35,England,ENG,4
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ESP,goalkeeper_line_breaks,33,Spain,ESP,14
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ESP,total_distributions,33,Spain,ESP,37
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ESP,from_hands,33,Spain,ESP,1
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ESP,under_arm,33,Spain,ESP,7
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ARG,goalkeeper_line_breaks,34,Argentina,ARG,28
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ARG,total_distributions,34,Argentina,ARG,48
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ARG,from_hands,34,Argentina,ARG,5
2026-M104-ESP-ARG,2026-M104-ESP-ARG_ARG,under_arm,34,Argentina,ARG,4
