appearance_id,attempts_at_goal,ball_progressions,crosses_attempted,crosses_completed,goals,line_break_completion_pct,line_breaks_attempted,line_breaks_completed,match_id,match_team_id,pass_completion_pct,passes_attempted,passes_completed,player_id,player_name,shirt_number,source_page,step_ins,switches_of_play,take_ons,team,team_id
2026-M004-USA-PAR_PAR_06,0,0,0,0,0,38%,16,6,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,65%,40,26,PAR_junior_alonso,Junior ALONSO,6,44,0,0,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_08,4,2,0,0,0,80%,5,4,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,85%,27,23,PAR_diego_gomez,Diego GOMEZ,8,44,1,1,3,Paraguay,PAR
2026-M004-USA-PAR_PAR_09,0,0,0,0,0,0%,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,71%,7,5,PAR_antonio_sanabria,Antonio SANABRIA,9,44,0,0,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_10,2,1,0,0,0,50%,4,2,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,82%,22,18,PAR_miguel_almiron,Miguel ALMIRON,10,44,0,0,1,Paraguay,PAR
2026-M004-USA-PAR_PAR_14,0,0,0,0,0,71%,7,5,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,88%,26,23,PAR_andres_cubas,Andres CUBAS,14,44,0,0,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_15,0,0,0,0,0,67%,3,2,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,95%,21,20,PAR_gustavo_gomez,Gustavo GOMEZ,15,44,0,0,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_16,0,0,0,0,0,50%,2,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,82%,11,9,PAR_damian_bobadilla,Damian BOBADILLA,16,44,0,1,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_19,2,5,2,0,0,75%,4,3,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,79%,24,19,PAR_julio_enciso,Julio ENCISO,19,44,3,2,8,Paraguay,PAR
2026-M004-USA-PAR_PAR_02,0,0,0,0,0,100%,1,1,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,80%,5,4,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,2,44,0,0,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_07,0,0,0,0,0,0%,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,100%,3,3,PAR_ramon_sosa,Ramon SOSA,7,44,1,0,1,Paraguay,PAR
2026-M004-USA-PAR_PAR_11,1,0,0,0,1,60%,5,3,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,68%,22,15,PAR_mauricio,MAURICIO,11,44,1,0,1,Paraguay,PAR
2026-M004-USA-PAR_PAR_17,0,0,0,0,0,67%,6,4,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,60%,10,6,PAR_alejandro_romero_gamarra,Alejandro ROMERO GAMARRA,17,44,0,1,0,Paraguay,PAR
2026-M004-USA-PAR_PAR_18,0,0,0,0,0,0%,0,0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,67%,6,4,PAR_alex_arce,Alex ARCE,18,44,0,0,0,Paraguay,PAR
2026-M005-HAI-SCO_HAI_01,0,0,0,0,0,27%,11,3,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,67%,33,22,HAI_johny_placide,Johny PLACIDE,1,42,0,0,0,Haiti,HAI
2026-M005-HAI-SCO_HAI_02,0,0,2,1,0,83%,6,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,90%,41,37,HAI_carlens_arcus,Carlens ARCUS,2,42,0,0,0,Haiti,HAI
2026-M005-HAI-SCO_HAI_04,1,0,0,0,0,69%,16,11,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,89%,61,54,HAI_ricardo_ade,Ricardo ADE,4,42,0,1,0,Haiti,HAI
2026-M005-HAI-SCO_HAI_05,0,0,1,0,0,100%,16,16,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,100%,67,67,HAI_hannes_delcroix,Hannes DELCROIX,5,42,1,1,1,Haiti,HAI
2026-M005-HAI-SCO_HAI_08,1,1,5,0,0,71%,14,10,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,85%,47,40,HAI_martin_experience,Martin EXPERIENCE,8,42,2,1,3,Haiti,HAI
2026-M005-HAI-SCO_HAI_10,3,2,7,2,0,63%,19,12,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,84%,62,52,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,10,42,1,1,3,Haiti,HAI
2026-M005-HAI-SCO_HAI_11,1,5,4,1,0,67%,3,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,83%,6,5,HAI_louicius_deedson,Louicius DEEDSON,11,42,1,0,6,Haiti,HAI
2026-M005-HAI-SCO_HAI_15,3,4,4,1,0,50%,2,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,96%,23,22,HAI_ruben_providence,Ruben PROVIDENCE,15,42,0,0,4,Haiti,HAI
2026-M005-HAI-SCO_HAI_17,0,0,2,0,0,89%,19,17,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,90%,49,44,HAI_danley_jean_jacques,Danley JEAN JACQUES,17,42,1,0,1,Haiti,HAI
2026-M005-HAI-SCO_HAI_18,2,0,0,0,0,100%,1,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,75%,8,6,HAI_wilson_isidor,Wilson ISIDOR,18,42,0,0,0,Haiti,HAI
2026-M005-HAI-SCO_HAI_20,3,1,0,0,0,0%,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,80%,5,4,HAI_frantzdy_pierrot,Frantzdy PIERROT,20,42,0,0,1,Haiti,HAI
2026-M005-HAI-SCO_HAI_16,0,2,0,0,0,100%,1,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,50%,4,2,HAI_lenny_joseph,Lenny JOSEPH,16,42,0,0,2,Haiti,HAI
2026-M005-HAI-SCO_HAI_19,0,1,0,0,0,50%,2,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,100%,5,5,HAI_yassin_fortune,Yassin FORTUNE,19,42,0,0,1,Haiti,HAI
2026-M005-HAI-SCO_HAI_21,1,2,1,0,0,100%,4,4,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,90%,20,18,HAI_josue_casimir,Josue CASIMIR,21,42,0,0,2,Haiti,HAI
2026-M005-HAI-SCO_SCO_01,0,0,0,0,0,61%,18,11,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,74%,42,31,SCO_angus_gunn,Angus GUNN,1,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_02,0,1,1,0,0,80%,10,8,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,90%,42,38,SCO_aaron_hickey,Aaron HICKEY,2,44,0,0,1,Scotland,SCO
2026-M005-HAI-SCO_SCO_03,0,1,6,3,0,56%,27,15,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,70%,54,38,SCO_andy_robertson,Andy ROBERTSON,3,44,0,1,1,Scotland,SCO
2026-M005-HAI-SCO_SCO_04,2,3,0,0,0,100%,9,9,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,93%,29,27,SCO_scott_mctominay,Scott McTOMINAY,4,44,0,1,3,Scotland,SCO
2026-M005-HAI-SCO_SCO_05,0,0,0,0,0,73%,11,8,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,92%,48,44,SCO_grant_hanley,Grant HANLEY,5,44,0,3,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_07,2,1,2,0,1,100%,5,5,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,91%,11,10,SCO_john_mcginn,John McGINN,7,44,1,0,2,Scotland,SCO
2026-M005-HAI-SCO_SCO_10,1,0,0,0,0,40%,5,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,55%,11,6,SCO_che_adams,Che ADAMS,10,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_13,0,0,0,0,0,86%,14,12,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,94%,54,51,SCO_jack_hendry,Jack HENDRY,13,44,3,1,3,Scotland,SCO
2026-M005-HAI-SCO_SCO_17,2,6,3,2,0,67%,3,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,82%,22,18,SCO_ben_gannon_doak,Ben GANNON-DOAK,17,44,1,0,7,Scotland,SCO
2026-M005-HAI-SCO_SCO_19,0,0,1,0,0,82%,11,9,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,87%,45,39,SCO_lewis_ferguson,Lewis FERGUSON,19,44,1,0,1,Scotland,SCO
2026-M005-HAI-SCO_SCO_20,2,0,0,0,0,0%,2,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,47%,17,8,SCO_lawrence_shankland,Lawrence SHANKLAND,20,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_09,0,0,0,0,0,0%,2,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,50%,6,3,SCO_lyndon_dykes,Lyndon DYKES,9,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_11,0,2,0,0,0,0%,0,0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,60%,5,3,SCO_ryan_christie,Ryan CHRISTIE,11,44,0,0,2,Scotland,SCO
2026-M005-HAI-SCO_SCO_22,0,0,0,0,0,33%,3,1,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,57%,7,4,SCO_nathan_patterson,Nathan PATTERSON,22,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_23,0,0,1,1,0,100%,2,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,100%,2,2,SCO_kenny_mclean,Kenny McLEAN,23,44,0,0,0,Scotland,SCO
2026-M005-HAI-SCO_SCO_25,0,1,2,0,0,100%,2,2,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,100%,2,2,SCO_findlay_curtis,Findlay CURTIS,25,44,0,0,1,Scotland,SCO
2026-M006-AUS-TUR_AUS_18,0,0,0,0,0,25%,20,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,49%,41,20,AUS_patrick_beach,Patrick BEACH,18,43,0,0,0,Australia,AUS
2026-M006-AUS-TUR_AUS_03,1,1,0,0,0,67%,12,8,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,81%,31,25,AUS_alessandro_circati,Alessandro CIRCATI,3,43,1,0,2,Australia,AUS
2026-M006-AUS-TUR_AUS_04,1,0,3,2,0,60%,5,3,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,82%,17,14,AUS_jacob_italiano,Jacob ITALIANO,4,43,0,1,0,Australia,AUS
2026-M006-AUS-TUR_AUS_05,2,1,2,0,0,100%,6,6,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,92%,24,22,AUS_jordan_bos,Jordan BOS,5,43,2,0,3,Australia,AUS
2026-M006-AUS-TUR_AUS_08,1,1,5,1,1,71%,7,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,69%,16,11,AUS_connor_metcalfe,Connor METCALFE,8,43,0,0,1,Australia,AUS
2026-M006-AUS-TUR_AUS_09,1,6,0,0,0,50%,2,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,75%,4,3,AUS_mohamed_toure,Mohamed TOURE,9,43,0,0,6,Australia,AUS
2026-M006-AUS-TUR_AUS_13,0,1,3,3,0,67%,9,6,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,81%,32,26,AUS_aiden_oneill,Aiden ONEILL,13,43,0,0,1,Australia,AUS
2026-M006-AUS-TUR_AUS_17,2,3,0,0,1,0%,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,71%,7,5,AUS_nestory_irankunda,Nestory IRANKUNDA,17,43,0,1,3,Australia,AUS
2026-M006-AUS-TUR_AUS_19,1,1,0,0,0,30%,10,3,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,71%,24,17,AUS_harry_souttar,Harry SOUTTAR,19,43,0,1,1,Australia,AUS
2026-M006-AUS-TUR_AUS_21,0,0,0,0,0,89%,9,8,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,93%,41,38,AUS_cameron_burgess,Cameron BURGESS,21,43,0,1,0,Australia,AUS
2026-M006-AUS-TUR_AUS_24,0,1,0,0,0,78%,9,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,82%,38,31,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,24,43,1,0,2,Australia,AUS
2026-M006-AUS-TUR_AUS_06,0,0,0,0,0,100%,2,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,75%,4,3,AUS_jason_geria,Jason GERIA,6,43,0,0,0,Australia,AUS
2026-M006-AUS-TUR_AUS_16,0,0,0,0,0,100%,2,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,100%,3,3,AUS_aziz_behich,Aziz BEHICH,16,43,0,0,0,Australia,AUS
2026-M006-AUS-TUR_AUS_22,0,1,0,0,0,0%,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,50%,2,1,AUS_jackson_irvine,Jackson IRVINE,22,43,0,0,1,Australia,AUS
2026-M006-AUS-TUR_AUS_23,0,1,0,0,0,0%,1,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,60%,5,3,AUS_nishan_velupillay,Nishan VELUPILLAY,23,43,0,0,1,Australia,AUS
2026-M006-AUS-TUR_AUS_26,0,1,1,0,0,0%,2,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,50%,4,2,AUS_tete_yengi,Tete YENGI,26,43,0,0,1,Australia,AUS
2026-M006-AUS-TUR_TUR_23,0,0,0,0,0,33%,3,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,92%,24,22,TUR_ugurcan_cakir,Ugurcan CAKIR,23,45,0,0,0,Türkiye,TUR
2026-M006-AUS-TUR_TUR_02,1,1,0,0,0,83%,6,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,94%,35,33,TUR_zeki_celik,Zeki CELIK,2,45,0,0,1,Türkiye,TUR
2026-M006-AUS-TUR_TUR_03,1,0,0,0,0,33%,3,1,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,97%,59,57,TUR_merih_demiral,Merih DEMIRAL,3,45,0,0,0,Türkiye,TUR
2026-M006-AUS-TUR_TUR_06,1,0,4,0,0,67%,9,6,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,79%,39,31,TUR_orkun_kokcu,Orkun KOKCU,6,45,1,0,1,Türkiye,TUR
2026-M006-AUS-TUR_TUR_07,3,2,0,0,0,0%,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,64%,11,7,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,7,45,0,0,2,Türkiye,TUR
2026-M006-AUS-TUR_TUR_08,8,8,6,1,0,81%,27,22,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,95%,74,70,TUR_arda_guler,Arda GULER,8,45,4,1,12,Türkiye,TUR
2026-M006-AUS-TUR_TUR_10,5,0,5,1,0,81%,26,21,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,91%,103,94,TUR_hakan_calhanoglu,Hakan CALHANOGLU,10,45,2,3,2,Türkiye,TUR
2026-M006-AUS-TUR_TUR_14,1,1,1,0,0,84%,19,16,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,95%,95,90,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,45,0,0,1,Türkiye,TUR
2026-M006-AUS-TUR_TUR_16,3,1,0,0,0,70%,10,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,95%,57,54,TUR_ismail_yuksek,Ismail YUKSEK,16,45,0,0,1,Türkiye,TUR
2026-M006-AUS-TUR_TUR_20,1,2,3,0,0,90%,39,35,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,94%,109,103,TUR_ferdi_kadioglu,Ferdi KADIOGLU,20,45,1,1,3,Türkiye,TUR
2026-M006-AUS-TUR_TUR_21,0,5,7,0,0,62%,8,5,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,71%,17,12,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,45,0,2,5,Türkiye,TUR
2026-M006-AUS-TUR_TUR_05,0,0,0,0,0,100%,2,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,100%,17,17,TUR_salih_ozcan,Salih OZCAN,5,45,0,0,0,Türkiye,TUR
2026-M006-AUS-TUR_TUR_09,0,0,0,0,0,0%,0,0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,0%,0,0,TUR_deniz_gul,Deniz GUL,9,45,0,0,0,Türkiye,TUR
2026-M006-AUS-TUR_TUR_11,6,7,2,0,0,70%,10,7,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,88%,43,38,TUR_kenan_yildiz,Kenan YILDIZ,11,45,0,0,7,Türkiye,TUR
2026-M006-AUS-TUR_TUR_18,0,0,0,0,0,100%,2,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,94%,16,15,TUR_mert_muldur,Mert MULDUR,18,45,1,0,1,Türkiye,TUR
2026-M006-AUS-TUR_TUR_19,0,1,0,0,0,100%,2,2,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,87%,23,20,TUR_yunus_akgun,Yunus AKGUN,19,45,1,0,2,Türkiye,TUR
2026-M007-BRA-MAR_BRA_01,0,0,0,0,0,56%,9,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,83%,29,24,BRA_alisson,ALISSON,1,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_03,0,0,0,0,0,91%,11,10,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,98%,84,82,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_04,2,0,0,0,0,78%,9,7,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,97%,75,73,BRA_marquinhos,MARQUINHOS,4,42,0,3,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_05,0,1,1,1,0,80%,5,4,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,95%,19,18,BRA_casemiro,CASEMIRO,5,42,0,0,1,Brazil,BRA
2026-M007-BRA-MAR_BRA_07,1,10,4,2,1,56%,9,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,78%,32,25,BRA_vinicius_junior,VINICIUS JUNIOR,7,42,1,1,11,Brazil,BRA
2026-M007-BRA-MAR_BRA_08,1,1,3,0,0,83%,6,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,82%,39,32,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,42,0,1,1,Brazil,BRA
2026-M007-BRA-MAR_BRA_11,2,4,6,3,0,33%,6,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,66%,29,19,BRA_raphinha,RAPHINHA,11,42,0,0,4,Brazil,BRA
2026-M007-BRA-MAR_BRA_16,0,0,1,1,0,85%,20,17,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,89%,64,57,BRA_douglas_santos,DOUGLAS SANTOS,16,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_20,2,3,0,0,0,50%,6,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,80%,40,32,BRA_lucas_paqueta,LUCAS PAQUETA,20,42,0,0,3,Brazil,BRA
2026-M007-BRA-MAR_BRA_24,0,3,0,0,0,100%,7,7,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,100%,22,22,BRA_roger_ibanez,ROGER IBANEZ,24,42,0,0,3,Brazil,BRA
2026-M007-BRA-MAR_BRA_25,2,2,0,0,0,0%,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,80%,5,4,BRA_igor_thiago,IGOR THIAGO,25,42,0,0,2,Brazil,BRA
2026-M007-BRA-MAR_BRA_09,0,4,3,0,0,50%,4,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,71%,7,5,BRA_matheus_cunha,MATHEUS CUNHA,9,42,1,0,5,Brazil,BRA
2026-M007-BRA-MAR_BRA_13,0,0,1,0,0,81%,16,13,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,89%,38,34,BRA_danilo,DANILO,13,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_17,0,0,0,0,0,100%,3,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,93%,15,14,BRA_fabinho,FABINHO,17,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_18,2,0,0,0,0,0%,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,100%,4,4,BRA_danilo_santos,DANILO SANTOS,18,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_BRA_21,0,0,0,0,0,100%,6,6,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,100%,12,12,BRA_luiz_henrique,LUIZ HENRIQUE,21,42,0,0,0,Brazil,BRA
2026-M007-BRA-MAR_MAR_01,0,0,0,0,0,6%,17,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,54%,39,21,MAR_yassine_bounou,Yassine BOUNOU,1,44,0,0,0,Morocco,MAR
2026-M007-BRA-MAR_MAR_02,3,3,4,2,0,82%,11,9,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,95%,55,52,MAR_achraf_hakimi,Achraf HAKIMI,2,44,2,2,5,Morocco,MAR
2026-M007-BRA-MAR_MAR_03,0,3,1,0,0,73%,15,11,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,83%,36,30,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,44,2,0,5,Morocco,MAR
2026-M007-BRA-MAR_MAR_06,0,5,0,0,0,73%,15,11,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,88%,67,59,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,44,2,0,7,Morocco,MAR
2026-M007-BRA-MAR_MAR_08,0,6,1,0,0,100%,5,5,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,92%,36,33,MAR_azzedine_ounahi,Azzedine OUNAHI,8,44,0,0,6,Morocco,MAR
2026-M007-BRA-MAR_MAR_10,3,8,0,0,0,43%,7,3,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,95%,20,19,MAR_brahim_diaz,Brahim DIAZ,10,44,2,0,10,Morocco,MAR
2026-M007-BRA-MAR_MAR_11,3,1,0,0,1,67%,3,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,88%,24,21,MAR_ismael_saibari,Ismael SAIBARI,11,44,1,0,2,Morocco,MAR
2026-M007-BRA-MAR_MAR_14,0,0,0,0,0,56%,18,10,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,82%,49,40,MAR_issa_diop,Issa DIOP,14,44,1,0,1,Morocco,MAR
2026-M007-BRA-MAR_MAR_18,0,1,0,0,0,64%,11,7,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,85%,41,35,MAR_chadi_riad,Chadi RIAD,18,44,0,0,1,Morocco,MAR
2026-M007-BRA-MAR_MAR_23,1,4,1,0,0,100%,6,6,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,89%,27,24,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,44,0,0,4,Morocco,MAR
2026-M007-BRA-MAR_MAR_24,3,3,0,0,0,81%,16,13,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,89%,54,48,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,44,1,0,4,Morocco,MAR
2026-M007-BRA-MAR_MAR_07,0,0,3,0,0,50%,2,1,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,100%,9,9,MAR_chemsdine_talbi,Chemsdine TALBI,7,44,0,0,0,Morocco,MAR
2026-M007-BRA-MAR_MAR_09,0,1,1,0,0,0%,0,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,100%,2,2,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,44,0,0,1,Morocco,MAR
2026-M007-BRA-MAR_MAR_15,0,1,1,0,0,67%,3,2,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,88%,26,23,MAR_samir_el_mourabet,Samir EL MOURABET,15,44,0,1,1,Morocco,MAR
2026-M007-BRA-MAR_MAR_21,1,2,1,0,0,0%,2,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,83%,6,5,MAR_ayoube_amaimouni,Ayoube AMAIMOUNI,21,44,0,1,2,Morocco,MAR
2026-M007-BRA-MAR_MAR_26,0,0,1,0,0,0%,1,0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,83%,12,10,MAR_anass_salah_eddine,Anass SALAH EDDINE,26,44,0,0,0,Morocco,MAR
2026-M008-QAT-SUI_QAT_01,0,0,0,0,0,21%,14,3,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,66%,35,23,QAT_mahmoud_abunada,MAHMOUD ABUNADA,1,43,0,0,0,Qatar,QAT
2026-M008-QAT-SUI_QAT_02,0,1,0,0,0,62%,13,8,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,75%,24,18,QAT_pedro_miguel,PEDRO MIGUEL,2,43,0,2,1,Qatar,QAT
2026-M008-QAT-SUI_QAT_04,1,1,0,0,0,88%,8,7,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,97%,31,30,QAT_issa_laye,ISSA LAYE,4,43,0,0,1,Qatar,QAT
2026-M008-QAT-SUI_QAT_05,0,0,0,0,0,0%,1,0,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,33%,3,1,QAT_jassem_gaber,JASSEM GABER,5,43,0,0,0,Qatar,QAT
2026-M008-QAT-SUI_QAT_08,2,1,1,0,0,100%,1,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,86%,14,12,QAT_edmilson_junior,EDMILSON JUNIOR,8,43,0,0,1,Qatar,QAT
2026-M008-QAT-SUI_QAT_11,0,1,4,1,0,71%,14,10,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,63%,30,19,QAT_akram_afif,AKRAM AFIF,11,43,3,0,4,Qatar,QAT
2026-M008-QAT-SUI_QAT_13,0,0,1,0,0,14%,7,1,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,50%,12,6,QAT_ayoub_aloui,AYOUB ALOUI,13,43,1,0,1,Qatar,QAT
2026-M008-QAT-SUI_QAT_14,1,1,2,0,0,67%,12,8,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,69%,26,18,QAT_homam_ahmed,HOMAM AHMED,14,43,0,0,1,Qatar,QAT
2026-M008-QAT-SUI_QAT_15,0,2,0,0,0,40%,5,2,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,56%,9,5,QAT_yusuf_abdurisag,YUSUF ABDURISAG,15,43,1,0,3,Qatar,QAT
2026-M008-QAT-SUI_QAT_16,0,0,0,0,0,67%,12,8,2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,74%,35,26,QAT_boualem_khoukhi,BOUALEM KHOUKHI,16,43,0,2,0,Qatar,QAT
