appearance_id,blocks,clearances,duels_won_aerial,duels_won_physical,interceptions,loose_ball_receptions,match_id,match_team_id,player_id,player_name,possession_contests_won,possession_interrupted,possession_regains,pressing_direct,pressing_indirect,pushing_on,pushing_on_into_pressing,shirt_number,tackles_made_won,team,team_id,topic
2026-M074-GER-PAR_PAR_14,7,3,0,0,3,6,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_andres_cubas,Andres CUBAS,1,5,14,10,35,65,17,14,11 / 5,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_15,6,7,1,0,1,1,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_gustavo_gomez,Gustavo GOMEZ,1,6,8,1,1,21,1,15,2 / 2,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_16,4,9,0,0,0,3,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_damian_bobadilla,Damian BOBADILLA,0,8,5,12,36,47,19,16,5 / 3,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_19,2,0,0,0,1,3,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_julio_enciso,Julio ENCISO,0,1,2,2,49,24,21,19,1 / 0,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_21,2,2,1,0,0,2,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_gabriel_avalos,Gabriel AVALOS,1,3,2,1,16,10,8,21,0 / 0,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_23,8,2,1,1,1,11,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_matias_galarza,Matias GALARZA,2,7,8,18,49,21,8,23,8 / 1,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_02,0,2,1,0,0,1,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,1,1,0,0,3,10,3,2,1 / 0,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_05,0,0,0,0,0,0,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_fabian_balbuena,Fabian BALBUENA,0,0,0,0,0,0,0,5,0 / 0,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_09,0,0,1,0,0,0,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_antonio_sanabria,Antonio SANABRIA,1,0,2,1,5,5,2,9,2 / 2,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_11,1,1,1,0,1,3,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_mauricio,MAURICIO,1,1,2,1,26,19,13,11,3 / 1,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_20,1,1,0,0,0,3,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_braian_ojeda,Braian OJEDA,0,3,0,1,3,4,2,20,1 / 0,Paraguay,PAR,out_of_possession
2026-M074-GER-PAR_PAR_24,1,2,2,0,0,3,2026-M074-GER-PAR,2026-M074-GER-PAR_PAR,PAR_gustavo_caballero,Gustavo CABALLERO,2,2,1,3,17,9,7,24,4 / 0,Paraguay,PAR,out_of_possession
2026-M075-NED-MAR_NED_01,0,0,0,0,0,6,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_bart_verbruggen,Bart VERBRUGGEN,0,0,6,0,0,0,0,1,0 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_04,2,7,3,0,1,6,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_virgil_van_dijk,Virgil VAN DIJK,3,4,5,2,2,8,2,4,1 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_05,1,2,0,0,0,0,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_nathan_ake,Nathan AKE,0,2,2,0,1,6,0,5,1 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_06,1,2,7,0,1,5,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_jan_paul_van_hecke,Jan Paul VAN HECKE,7,4,8,6,14,24,9,6,7 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_08,3,0,1,0,1,11,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_ryan_gravenberch,Ryan GRAVENBERCH,1,1,3,2,11,12,1,8,0 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_11,2,0,0,0,0,4,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_cody_gakpo,Cody GAKPO,0,1,2,3,52,37,26,11,3 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_15,3,1,1,0,1,1,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_micky_van_de_ven,Micky VAN DE VEN,1,1,3,5,38,35,31,15,3 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_19,0,0,1,1,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_brian_brobbey,Brian BROBBEY,2,1,1,1,6,7,4,19,1 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_21,2,2,0,0,2,13,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_frenkie_de_jong,Frenkie DE JONG,1,3,4,5,20,24,8,21,5 / 2,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_22,3,2,4,0,0,1,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_denzel_dumfries,Denzel DUMFRIES,4,4,4,4,21,20,15,22,2 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_24,4,0,1,0,0,9,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_crysencio_summerville,Crysencio SUMMERVILLE,1,3,3,4,42,34,28,24,3 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_03,0,0,0,0,0,1,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_marten_de_roon,Marten DE ROON,0,0,0,0,1,1,0,3,0 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_07,0,0,1,0,0,0,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_justin_kluivert,Justin KLUIVERT,1,0,0,0,7,9,5,7,0 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_09,1,0,3,1,1,1,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_wout_weghorst,Wout WEGHORST,4,0,3,2,51,45,36,9,3 / 2,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_20,1,4,0,0,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_teun_koopmeiners,Teun KOOPMEINERS,0,4,2,1,0,10,1,20,3 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_25,0,1,1,0,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_jorrel_hato,Jorrel HATO,3,2,3,4,19,22,19,25,2 / 0,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_NED_26,1,0,0,0,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_NED,NED_quinten_timber,Quinten TIMBER,2,0,1,4,12,13,5,26,2 / 1,Netherlands,NED,out_of_possession
2026-M075-NED-MAR_MAR_01,0,0,0,0,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_yassine_bounou,Yassine BOUNOU,0,0,6,0,0,0,0,1,0 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_02,3,4,0,0,1,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_achraf_hakimi,Achraf HAKIMI,1,3,6,7,7,8,4,2,3 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_03,4,12,7,0,1,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_noussair_mazraoui,Noussair MAZRAOUI,7,8,12,8,9,9,4,3,5 / 2,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_06,0,2,0,0,2,5,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,0,3,3,6,9,10,3,6,2 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_08,1,0,0,0,0,3,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_azzedine_ounahi,Azzedine OUNAHI,0,0,2,6,39,40,34,8,0 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_10,0,0,0,0,0,5,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_brahim_diaz,Brahim DIAZ,0,1,1,6,23,24,18,10,2 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_11,1,1,2,1,0,1,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_ismael_saibari,Ismael SAIBARI,3,1,0,4,39,26,17,11,2 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_14,4,8,0,1,2,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_issa_diop,Issa DIOP,2,5,5,1,3,3,1,14,0 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_18,2,4,0,3,0,4,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_chadi_riad,Chadi RIAD,3,4,6,2,6,1,1,18,1 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_23,0,2,1,0,0,8,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,1,1,2,2,12,7,4,23,1 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_24,2,4,1,0,1,9,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_neil_el_aynaoui,Neil EL AYNAOUI,2,2,9,11,16,22,12,24,7 / 2,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_07,0,0,0,0,0,1,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_chemsdine_talbi,Chemsdine TALBI,0,0,0,3,0,1,0,7,1 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_09,0,0,0,1,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_soufiane_rahimi,Souﬁane RAHIMI,1,0,2,2,9,7,5,9,1 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_15,0,0,1,0,0,6,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_samir_el_mourabet,Samir EL MOURABET,1,0,1,3,5,2,1,15,2 / 0,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_16,0,1,0,0,0,2,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_gessime_yassine,Gessime YASSINE,0,1,1,3,3,5,4,16,2 / 1,Morocco,MAR,out_of_possession
2026-M075-NED-MAR_MAR_26,1,1,3,0,1,6,2026-M075-NED-MAR,2026-M075-NED-MAR_MAR,MAR_anass_salah_eddine,Anass SALAH EDDINE,3,2,6,0,0,1,0,26,1 / 0,Morocco,MAR,out_of_possession
2026-M076-BRA-JPN_BRA_01,0,0,0,0,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_alisson,ALISSON,0,0,5,0,0,0,0,1,0 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_03,2,0,4,0,0,8,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,4,1,1,1,1,9,1,3,2 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_04,1,3,0,0,0,9,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_marquinhos,MARQUINHOS,0,1,4,7,7,17,4,4,2 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_05,3,4,3,0,1,6,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_casemiro,CASEMIRO,3,2,7,6,7,6,1,5,3 / 2,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_07,1,0,0,0,0,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_vinicius_junior,VINICIUS JUNIOR,0,0,3,2,26,19,14,7,1 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_08,1,2,1,0,1,4,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_bruno_guimaraes,BRUNO GUIMARAES,2,2,5,2,21,15,6,8,4 / 2,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_09,0,0,0,0,0,4,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_matheus_cunha,MATHEUS CUNHA,0,0,1,4,19,20,11,9,2 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_13,3,4,1,0,1,6,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_danilo,DANILO,1,4,2,1,10,13,6,13,0 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_16,3,2,1,0,1,11,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_douglas_santos,DOUGLAS SANTOS,1,3,4,4,4,21,4,16,3 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_20,0,1,2,0,0,6,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_lucas_paqueta,LUCAS PAQUETA,2,1,1,2,14,11,7,20,2 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_26,1,1,4,0,0,4,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_rayan,RAYAN,4,1,2,2,33,26,19,26,2 / 1,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_17,0,1,1,0,0,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_fabinho,FABINHO,1,1,0,0,0,1,0,17,0 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_18,0,0,0,0,0,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_danilo_santos,DANILO SANTOS,0,0,0,0,0,0,0,18,0 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_19,0,0,0,1,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_endrick,ENDRICK,1,0,0,3,19,15,12,19,2 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_BRA_22,1,1,0,0,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_BRA,BRA_gabriel_martinelli,GABRIEL MARTINELLI,0,1,1,1,4,5,3,22,0 / 0,Brazil,BRA,out_of_possession
2026-M076-BRA-JPN_JPN_01,0,1,0,0,0,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_zion_suzuki,Zion SUZUKI,0,0,10,0,0,0,0,1,0 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_03,3,11,3,0,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_shogo_taniguchi,Shogo TANIGUCHI,3,7,5,0,1,6,1,3,0 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_10,4,1,0,0,1,4,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_ritsu_doan,Ritsu DOAN,0,3,3,4,36,37,28,10,2 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_11,3,2,1,0,1,4,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_daizen_maeda,Daizen MAEDA,1,2,3,10,35,46,31,11,2 / 2,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_13,0,0,1,0,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_keito_nakamura,Keito NAKAMURA,1,1,2,5,15,42,15,13,2 / 1,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_14,3,3,1,0,0,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_junya_ito,Junya ITO,1,2,1,3,28,18,15,14,1 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_15,0,1,0,0,0,5,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_daichi_kamada,Daichi KAMADA,0,1,0,4,33,53,21,15,1 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_18,0,0,3,0,0,1,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_ayase_ueda,Ayase UEDA,3,0,0,2,58,41,26,18,1 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_21,0,5,0,0,0,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_hiroki_ito,Hiroki ITO,0,2,4,1,2,14,0,21,2 / 1,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_22,2,9,3,0,1,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_takehiro_tomiyasu,Takehiro TOMIYASU,3,9,4,6,5,26,6,22,1 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_24,5,4,1,0,2,2,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_kaishu_sano,Kaishu SANO,2,6,3,5,65,46,30,24,2 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_02,0,2,1,0,0,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_yukinari_sugawara,Yukinari SUGAWARA,1,3,0,0,14,16,9,2,2 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_06,0,0,0,0,0,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_shuto_machino,Shuto MACHINO,0,0,0,1,3,2,2,6,0 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_07,0,0,1,0,0,3,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_ao_tanaka,Ao TANAKA,1,1,3,4,9,10,6,7,4 / 3,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_19,0,0,0,0,0,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_koki_ogawa,Koki OGAWA,0,0,0,0,0,0,0,19,0 / 0,Japan,JPN,out_of_possession
2026-M076-BRA-JPN_JPN_25,3,3,0,0,1,0,2026-M076-BRA-JPN,2026-M076-BRA-JPN_JPN,JPN_junnosuke_suzuki,Junnosuke SUZUKI,0,2,2,3,10,17,11,25,2 / 0,Japan,JPN,out_of_possession
2026-M077-FRA-SWE_FRA_16,0,0,0,0,0,7,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_mike_maignan,Mike MAIGNAN,0,0,7,0,0,0,0,16,0 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_03,1,9,3,1,2,5,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_lucas_digne,Lucas DIGNE,4,7,3,0,5,13,3,3,1 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_04,2,6,2,1,2,6,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_dayot_upamecano,Dayot UPAMECANO,3,4,5,3,5,4,2,4,0 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_05,2,2,1,0,0,6,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_jules_kounde,Jules KOUNDE,1,5,2,2,11,10,7,5,3 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_07,2,0,0,0,0,4,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_ousmane_dembele,Ousmane DEMBELE,0,1,1,1,19,18,11,7,1 / 1,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_08,2,5,1,0,0,8,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_aurelien_tchouameni,Aurelien TCHOUAMENI,2,6,1,1,7,18,3,8,2 / 1,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_10,1,0,1,0,0,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_kylian_mbappe,Kylian MBAPPE,1,0,1,2,21,20,11,10,1 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_11,0,0,0,0,0,8,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_michael_olise,Michael OLISE,1,0,1,3,22,13,5,11,1 / 1,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_12,0,1,1,0,0,3,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_bradley_barcola,Bradley BARCOLA,1,2,0,7,31,1,1,12,6 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_14,1,3,1,0,2,5,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_adrien_rabiot,Adrien RABIOT,2,3,3,5,19,18,7,14,2 / 1,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_17,2,3,4,0,4,2,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_william_saliba,William SALIBA,4,4,7,7,2,4,1,17,3 / 1,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_02,0,0,0,0,0,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_malo_gusto,Malo GUSTO,0,1,0,2,2,5,2,2,2 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_19,0,2,1,0,0,2,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_theo_hernandez,Theo HERNANDEZ,1,0,1,0,4,4,3,19,0 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_20,1,0,0,1,0,0,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_desire_doue,Desire DOUE,1,2,0,2,8,6,5,20,2 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_22,0,0,0,0,0,0,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_jean_philippe_mateta,Jean-Philippe MATETA,0,0,0,1,7,3,3,22,1 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_FRA_24,0,0,0,0,0,0,2026-M077-FRA-SWE,2026-M077-FRA-SWE_FRA,FRA_rayan_cherki,Rayan CHERKI,0,0,0,2,12,4,4,24,1 / 0,France,FRA,out_of_possession
2026-M077-FRA-SWE_SWE_01,0,2,0,0,0,4,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_jacob_widell_zetterstrom,Jacob WIDELL ZETTERSTROM,0,0,9,0,0,0,0,1,0 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_02,4,11,2,1,1,4,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_gustaf_lagerbielke,Gustaf LAGERBIELKE,4,12,5,3,13,24,7,2,4 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_03,0,4,1,0,0,4,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_victor_lindelof,Victor LINDELOF,1,3,1,3,6,14,6,3,2 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_05,5,4,0,0,0,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_gabriel_gudmundsson,Gabriel GUDMUNDSSON,0,3,5,3,21,27,22,5,3 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_07,1,4,2,0,1,8,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_lucas_bergvall,Lucas BERGVALL,3,5,1,8,13,24,7,7,3 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_08,2,2,0,0,0,0,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_daniel_svensson,Daniel SVENSSON,0,4,1,2,18,23,11,8,3 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_09,1,1,0,0,0,2,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_alexander_isak,Alexander ISAK,0,2,1,5,27,31,21,9,1 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_11,1,0,0,0,0,7,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_anthony_elanga,Anthony ELANGA,0,0,0,0,13,7,4,11,0 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_17,0,2,0,2,0,4,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_viktor_gyokeres,Viktor GYOKERES,2,1,1,1,18,7,1,17,3 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_18,1,2,0,0,0,8,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_yasin_ayari,Yasin AYARI,0,1,2,7,22,31,12,18,2 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_24,2,1,0,0,0,6,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_elliot_stroud,Elliot STROUD,0,2,1,5,31,38,20,24,2 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_10,0,0,0,0,0,0,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_benjamin_nygren,Benjamin NYGREN,0,0,0,0,6,5,1,10,0 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_19,0,0,0,0,1,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_mattias_svanberg,Mattias SVANBERG,0,0,2,1,2,1,1,19,1 / 1,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_22,1,0,0,0,1,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_besfort_zeneli,Besfort ZENELI,0,0,2,4,11,10,5,22,3 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_25,0,0,1,0,0,1,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_gustaf_nilsson,Gustaf NILSSON,1,0,0,0,3,1,1,25,0 / 0,Sweden,SWE,out_of_possession
2026-M077-FRA-SWE_SWE_26,1,0,0,0,0,3,2026-M077-FRA-SWE,2026-M077-FRA-SWE_SWE,SWE_taha_ali,Taha ALI,0,1,0,0,12,9,8,26,0 / 0,Sweden,SWE,out_of_possession
2026-M078-CIV-NOR_CIV_01,0,0,0,0,0,3,2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,CIV_yahia_fofana,Yahia FOFANA,0,0,4,0,0,0,0,1,0 / 0,Côte d'Ivoire,CIV,out_of_possession
2026-M078-CIV-NOR_CIV_03,0,2,1,0,1,11,2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,CIV_ghislain_konan,Ghislain KONAN,1,1,3,6,11,21,8,3,5 / 2,Côte d'Ivoire,CIV,out_of_possession
2026-M078-CIV-NOR_CIV_07,2,3,0,0,3,5,2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,CIV_odilon_kossounou,Odilon KOSSOUNOU,0,6,5,1,4,6,1,7,3 / 2,Côte d'Ivoire,CIV,out_of_possession
2026-M078-CIV-NOR_CIV_08,1,0,1,0,0,5,2026-M078-CIV-NOR,2026-M078-CIV-NOR_CIV,CIV_franck_kessie,Franck KESSIE,1,1,1,2,49,37,10,8,2 / 0,Côte d'Ivoire,CIV,out_of_possession
