appearances_count,display_name,player_id,shirt_numbers,team_id
8,James TRAFFORD,ENG_james_trafford,23,ENG
6,Jarell QUANSAH,ENG_jarell_quansah,26,ENG
8,John STONES,ENG_john_stones,5,ENG
8,Jordan HENDERSON,ENG_jordan_henderson,14,ENG
8,Jordan PICKFORD,ENG_jordan_pickford,1,ENG
8,Jude BELLINGHAM,ENG_jude_bellingham,10,ENG
8,Kobbie MAINOO,ENG_kobbie_mainoo,16,ENG
8,Marc GUEHI,ENG_marc_guehi,6,ENG
8,Marcus RASHFORD,ENG_marcus_rashford,11,ENG
8,Morgan ROGERS,ENG_morgan_rogers,17,ENG
8,Nico OREILLY,ENG_nico_oreilly,3,ENG
8,Noni MADUEKE,ENG_noni_madueke,20,ENG
8,Ollie WATKINS,ENG_ollie_watkins,19,ENG
8,Reece JAMES,ENG_reece_james,24,ENG
8,Trevoh CHALOBAH,ENG_trevoh_chalobah,12,ENG
8,Alex BAENA,ESP_alex_baena,15,ESP
8,Alex GRIMALDO,ESP_alex_grimaldo,3,ESP
8,Aymeric LAPORTE,ESP_aymeric_laporte,14,ESP
8,Borja IGLESIAS,ESP_borja_iglesias,26,ESP
8,Dani OLMO,ESP_dani_olmo,10,ESP
8,David RAYA,ESP_david_raya,1,ESP
8,Eric GARCIA,ESP_eric_garcia,4,ESP
8,Fabian RUIZ,ESP_fabian_ruiz,8,ESP
8,Ferran TORRES,ESP_ferran_torres,7,ESP
8,GAVI,ESP_gavi,9,ESP
8,Joan GARCIA,ESP_joan_garcia,13,ESP
8,Lamine YAMAL,ESP_lamine_yamal,19,ESP
8,Marc CUCURELLA,ESP_marc_cucurella,24,ESP
8,Marc PUBILL,ESP_marc_pubill,2,ESP
8,Marcos LLORENTE,ESP_marcos_llorente,5,ESP
8,Martin ZUBIMENDI,ESP_martin_zubimendi,18,ESP
8,Mikel MERINO,ESP_mikel_merino,6,ESP
8,Mikel OYARZABAL,ESP_mikel_oyarzabal,21,ESP
8,Nico WILLIAMS,ESP_nico_williams,17,ESP
8,Pau CUBARSI,ESP_pau_cubarsi,22,ESP
8,PEDRI,ESP_pedri,20,ESP
8,Pedro PORRO,ESP_pedro_porro,12,ESP
8,RODRI,ESP_rodri,16,ESP
8,Unai SIMON,ESP_unai_simon,23,ESP
8,Victor MUNOZ,ESP_victor_munoz,25,ESP
8,Yeremy PINO,ESP_yeremy_pino,11,ESP
8,Adrien RABIOT,FRA_adrien_rabiot,14,FRA
8,Aurelien TCHOUAMENI,FRA_aurelien_tchouameni,8,FRA
8,Bradley BARCOLA,FRA_bradley_barcola,12,FRA
8,Brice SAMBA,FRA_brice_samba,1,FRA
8,Dayot UPAMECANO,FRA_dayot_upamecano,4,FRA
1,DEMBELE,FRA_dembele,7,FRA
8,Desire DOUE,FRA_desire_doue,20,FRA
8,Ibrahima KONATE,FRA_ibrahima_konate,15,FRA
8,Jean-Philippe MATETA,FRA_jean_philippe_mateta,22,FRA
8,Jules KOUNDE,FRA_jules_kounde,5,FRA
8,Kylian MBAPPE,FRA_kylian_mbappe,10,FRA
8,Lucas DIGNE,FRA_lucas_digne,3,FRA
8,Lucas HERNANDEZ,FRA_lucas_hernandez,21,FRA
8,Maghnes AKLIOUCHE,FRA_maghnes_akliouche,25,FRA
8,Malo GUSTO,FRA_malo_gusto,2,FRA
8,Manu KONE,FRA_manu_kone,6,FRA
8,Marcus THURAM,FRA_marcus_thuram,9,FRA
8,Maxence LACROIX,FRA_maxence_lacroix,26,FRA
8,Michael OLISE,FRA_michael_olise,11,FRA
8,Mike MAIGNAN,FRA_mike_maignan,16,FRA
8,Ngolo KANTE,FRA_ngolo_kante,13,FRA
7,Ousmane DEMBELE,FRA_ousmane_dembele,7,FRA
8,Rayan CHERKI,FRA_rayan_cherki,24,FRA
8,Robin RISSER,FRA_robin_risser,23,FRA
8,Theo HERNANDEZ,FRA_theo_hernandez,19,FRA
8,Warren ZAIRE-EMERY,FRA_warren_zaire_emery,18,FRA
8,William SALIBA,FRA_william_saliba,17,FRA
4,Aleksandar PAVLOVIC,GER_aleksandar_pavlovic,5,GER
4,Alexander NUEBEL,GER_alexander_nuebel,21,GER
4,Angelo STILLER,GER_angelo_stiller,16,GER
4,Antonio RUEDIGER,GER_antonio_ruediger,2,GER
4,Assan OUEDRAOGO,GER_assan_ouedraogo,25,GER
4,David RAUM,GER_david_raum,22,GER
4,Deniz UNDAV,GER_deniz_undav,26,GER
4,Felix NMECHA,GER_felix_nmecha,23,GER
4,Florian WIRTZ,GER_florian_wirtz,17,GER
4,Jamal MUSIALA,GER_jamal_musiala,10,GER
4,Jamie LEWELING,GER_jamie_leweling,9,GER
4,Jonathan TAH,GER_jonathan_tah,4,GER
4,Joshua KIMMICH,GER_joshua_kimmich,6,GER
4,Kai HAVERTZ,GER_kai_havertz,7,GER
4,Leon GORETZKA,GER_leon_goretzka,8,GER
4,Leroy SANE,GER_leroy_sane,19,GER
4,Malick THIAW,GER_malick_thiaw,24,GER
4,Manuel NEUER,GER_manuel_neuer,1,GER
4,Maximilian BEIER,GER_maximilian_beier,14,GER
4,Nadiem AMIRI,GER_nadiem_amiri,20,GER
4,Nathaniel BROWN,GER_nathaniel_brown,18,GER
4,Nick WOLTEMADE,GER_nick_woltemade,11,GER
4,Nico SCHLOTTERBECK,GER_nico_schlotterbeck,15,GER
4,Oliver BAUMANN,GER_oliver_baumann,12,GER
4,Pascal GROSS,GER_pascal_gross,13,GER
4,Waldemar ANTON,GER_waldemar_anton,3,GER
1,Abbosbek FAYZULLAEV,GHA_abbosbek_fayzullaev,22,GHA
1,Abdukodir KHUSANOV,GHA_abdukodir_khusanov,2,GHA
4,Abdul FATAWU,GHA_abdul_fatawu,7,GHA
4,Abdul MUMIN,GHA_abdul_mumin,6,GHA
1,Abdulla ABDULLAEV,GHA_abdulla_abdullaev,18,GHA
1,Abduvohid NEMATOV,GHA_abduvohid_nematov,12,GHA
1,Akmal MOZGOVOY,GHA_akmal_mozgovoy,6,GHA
4,Alidu SEIDU,GHA_alidu_seidu,2,GHA
4,Antoine SEMENYO,GHA_antoine_semenyo,11,GHA
4,Augustine BOAKYE,GHA_augustine_boakye,20,GHA
1,Avazbek ULMASALIYEV,GHA_avazbek_ulmasaliyev,25,GHA
1,Azizbek AMONOV,GHA_azizbek_amonov,20,GHA
1,Azizjon GANIEV,GHA_azizjon_ganiev,19,GHA
4,Baba RAHMAN,GHA_baba_rahman,17,GHA
1,Behruzjon KARIMOV,GHA_behruzjon_karimov,24,GHA
4,Benjamin ASARE,GHA_benjamin_asare,16,GHA
1,Botirali ERGASHEV,GHA_botirali_ergashev,16,GHA
4,Brandon THOMAS-ASANTE,GHA_brandon_thomas_asante,10,GHA
4,Caleb YIRENKYI,GHA_caleb_yirenkyi,3,GHA
4,Christopher BONSU BAAH,GHA_christopher_bonsu_baah,13,GHA
4,Derrick LUCKASSEN,GHA_derrick_luckassen,23,GHA
1,Dostonbek KHAMDAMOV,GHA_dostonbek_khamdamov,17,GHA
1,Eldor SHOMURODOV,GHA_eldor_shomurodov,14,GHA
4,Elisha OWUSU,GHA_elisha_owusu,15,GHA
4,Ernest NUAMAH,GHA_ernest_nuamah,24,GHA
1,Farrukh SAYFIEV,GHA_farrukh_sayfiev,4,GHA
4,Gideon MENSAH,GHA_gideon_mensah,14,GHA
1,Igor SERGEEV,GHA_igor_sergeev,21,GHA
4,Inaki WILLIAMS,GHA_inaki_williams,19,GHA
1,Jakhongir UROZOV,GHA_jakhongir_urozov,26,GHA
1,Jamshid ISKANDEROV,GHA_jamshid_iskanderov,8,GHA
4,Jerome OPOKU,GHA_jerome_opoku,18,GHA
4,Jonas ADJETEY,GHA_jonas_adjetey,4,GHA
4,Jordan AYEW,GHA_jordan_ayew,9,GHA
4,Joseph ANANG,GHA_joseph_anang,12,GHA
4,Kamaldeen SULEMANA,GHA_kamaldeen_sulemana,22,GHA
1,Khojiakbar ALIJONOV,GHA_khojiakbar_alijonov,3,GHA
4,Kojo Peprah OPPONG,GHA_kojo_peprah_oppong,21,GHA
4,Kwasi SIBO,GHA_kwasi_sibo,8,GHA
4,Lawrence Ati ZIGI,GHA_lawrence_ati_zigi,1,GHA
4,Marvin SENAYA,GHA_marvin_senaya,26,GHA
1,Odiljon XAMROBEKOV,GHA_odiljon_xamrobekov,9,GHA
1,Oston URUNOV,GHA_oston_urunov,11,GHA
1,Otabek SHUKUROV,GHA_otabek_shukurov,7,GHA
4,Prince ADU,GHA_prince_adu,25,GHA
1,Ruslanbek JIYANOV,GHA_ruslanbek_jiyanov,10,GHA
1,Rustam ASHURMATOV,GHA_rustam_ashurmatov,5,GHA
1,Sherzod ESANOV,GHA_sherzod_esanov,23,GHA
1,Sherzod NASRULLAEV,GHA_sherzod_nasrullaev,13,GHA
4,Thomas PARTEY,GHA_thomas_partey,5,GHA
1,Umar ESHMURODOV,GHA_umar_eshmurodov,15,GHA
1,Utkir YUSUPOV,GHA_utkir_yusupov,1,GHA
3,Alexandre PIERRE,HAI_alexandre_pierre,12,HAI
3,Carl SAINTE,HAI_carl_sainte,6,HAI
3,Carlens ARCUS,HAI_carlens_arcus,2,HAI
3,Danley JEAN JACQUES,HAI_danley_jean_jacques,17,HAI
3,Derrick ETIENNE,HAI_derrick_etienne,7,HAI
3,Dominique SIMON,HAI_dominique_simon,25,HAI
3,Duckens NAZON,HAI_duckens_nazon,9,HAI
3,Frantzdy PIERROT,HAI_frantzdy_pierrot,20,HAI
3,Garven METUSALA,HAI_garven_metusala,14,HAI
3,Hannes DELCROIX,HAI_hannes_delcroix,5,HAI
3,Jean-Kevin DUVERNE,HAI_jean_kevin_duverne,22,HAI
3,Jean-Ricner BELLEGARDE,HAI_jean_ricner_bellegarde,10,HAI
3,Johny PLACIDE,HAI_johny_placide,1,HAI
3,Josue CASIMIR,HAI_josue_casimir,21,HAI
3,Josue DUVERGER,HAI_josue_duverger,23,HAI
3,Keeto THERMONCY,HAI_keeto_thermoncy,3,HAI
3,Lenny JOSEPH,HAI_lenny_joseph,16,HAI
3,Louicius DEEDSON,HAI_louicius_deedson,11,HAI
3,Markhus LACROIX,HAI_markhus_lacroix,13,HAI
3,Martin EXPERIENCE,HAI_martin_experience,8,HAI
3,Ricardo ADE,HAI_ricardo_ade,4,HAI
3,Ruben PROVIDENCE,HAI_ruben_providence,15,HAI
3,Wilguens PAUGAIN,HAI_wilguens_paugain,24,HAI
3,Wilson ISIDOR,HAI_wilson_isidor,18,HAI
3,Woodensky PIERRE,HAI_woodensky_pierre,26,HAI
3,Yassin FORTUNE,HAI_yassin_fortune,19,HAI
3,Ali ALIPOUR,IRN_ali_alipour,11,IRN
3,Ali NEMATI,IRN_ali_nemati,19,IRN
3,Alireza BEIRANVAND,IRN_alireza_beiranvand,1,IRN
3,Alireza JAHANBAKHSH,IRN_alireza_jahanbakhsh,7,IRN
3,Amirhossein HOSSEINZADEH,IRN_amirhossein_hosseinzadeh,18,IRN
3,Amirmohammad RAZAGHINIA,IRN_amirmohammad_razaghinia,26,IRN
3,Arya YOUSEFI,IRN_arya_yousefi,17,IRN
3,Danial IRI,IRN_danial_iri,25,IRN
3,Dennis DARGAHI,IRN_dennis_dargahi,24,IRN
3,Ehsan HAJISAFI,IRN_ehsan_hajisafi,3,IRN
3,Hossein HOSSEINI,IRN_hossein_hosseini,22,IRN
3,Hossein KANANI,IRN_hossein_kanani,13,IRN
3,Mehdi GHAYEDI,IRN_mehdi_ghayedi,10,IRN
3,Mehdi TAREMI,IRN_mehdi_taremi,9,IRN
3,Mehdi TORABI,IRN_mehdi_torabi,16,IRN
3,Milad MOHAMMADI,IRN_milad_mohammadi,5,IRN
3,Mohammad GHORBANI,IRN_mohammad_ghorbani,21,IRN
3,Mohammad MOHEBBI,IRN_mohammad_mohebbi,8,IRN
3,Payam NIAZMAND,IRN_payam_niazmand,12,IRN
3,Ramin REZAEIAN,IRN_ramin_rezaeian,23,IRN
3,Roozbeh CHESHMI,IRN_roozbeh_cheshmi,15,IRN
3,Saeid EZATOLAHI,IRN_saeid_ezatolahi,6,IRN
3,Saleh HARDANI,IRN_saleh_hardani,2,IRN
3,Saman GHODDOS,IRN_saman_ghoddos,14,IRN
3,Shahriyar MOGHANLOO,IRN_shahriyar_moghanloo,20,IRN
3,Shoja KHALILZADEH,IRN_shoja_khalilzadeh,4,IRN
3,AHMED BASIL,IRQ_ahmed_basil,22,IRQ
3,AHMED MAKNAZI,IRQ_ahmed_maknazi,15,IRQ
3,AHMED QASEM,IRQ_ahmed_qasem,11,IRQ
3,AIMAR SHER,IRQ_aimar_sher,20,IRQ
3,AKAM HASHIM,IRQ_akam_hashim,5,IRQ
3,ALI ALHAMADI,IRQ_ali_alhamadi,9,IRQ
3,ALI JASIM,IRQ_ali_jasim,17,IRQ
3,ALI YOUSIF,IRQ_ali_yousif,13,IRQ
3,AMIR ALAMMARI,IRQ_amir_alammari,16,IRQ
3,AYMEN HUSSEIN,IRQ_aymen_hussein,18,IRQ
3,FAHAD TALIB,IRQ_fahad_talib,1,IRQ
3,FRANS PUTROS,IRQ_frans_putros,26,IRQ
3,HUSSEIN ALI,IRQ_hussein_ali,3,IRQ
3,IBRAHIM BAYESH,IRQ_ibrahim_bayesh,8,IRQ
3,JALAL HASSAN,IRQ_jalal_hassan,12,IRQ
3,KEVIN YAKOB,IRQ_kevin_yakob,19,IRQ
3,MARKO FARJI,IRQ_marko_farji,21,IRQ
3,MERCHAS DOSKI,IRQ_merchas_doski,23,IRQ
3,MOHANAD ALI,IRQ_mohanad_ali,10,IRQ
3,MUNAF YOUNUS,IRQ_munaf_younus,6,IRQ
3,MUSTAFA SAADOON,IRQ_mustafa_saadoon,25,IRQ
3,REBIN SULAKA,IRQ_rebin_sulaka,2,IRQ
3,YOUSSEF AMYN,IRQ_youssef_amyn,7,IRQ
3,ZAID ISMAEL,IRQ_zaid_ismael,24,IRQ
3,ZAID TAHSEEN,IRQ_zaid_tahseen,4,IRQ
3,ZIDANE IQBAL,IRQ_zidane_iqbal,14,IRQ
3,ABDALLAH ALFAKHORI,JOR_abdallah_alfakhori,22,JOR
3,ABDALLAH NASIB,JOR_abdallah_nasib,3,JOR
3,ALI AZAIZEH,JOR_ali_azaizeh,24,JOR
3,ALI OLWAN,JOR_ali_olwan,9,JOR
3,AMER JAMOUS,JOR_amer_jamous,6,JOR
3,ANAS BADAWI,JOR_anas_badawi,26,JOR
3,EHSAN HADDAD,JOR_ehsan_haddad,23,JOR
3,HUSAM ABUDAHAB,JOR_husam_abudahab,4,JOR
3,IBRAHIM SADEH,JOR_ibrahim_sadeh,15,JOR
3,MAHMOUD ALMARDI,JOR_mahmoud_almardi,13,JOR
3,MOHAMMAD ABUALNADI,JOR_mohammad_abualnadi,16,JOR
3,MOHAMMAD ABUGHOUSH,JOR_mohammad_abughoush,18,JOR
3,MOHAMMAD ABUHASHEESH,JOR_mohammad_abuhasheesh,2,JOR
3,MOHAMMAD ABUZRAIQ,JOR_mohammad_abuzraiq,7,JOR
3,MOHAMMAD ALDAOUD,JOR_mohammad_aldaoud,25,JOR
3,MOHANNAD ABUTAHA,JOR_mohannad_abutaha,20,JOR
3,MOUSA ALTAMARI,JOR_mousa_altamari,10,JOR
3,NIZAR ALRASHDAN,JOR_nizar_alrashdan,21,JOR
3,NOOR ALRAWABDEH,JOR_noor_alrawabdeh,8,JOR
3,NOUR BANIATEYAH,JOR_nour_baniateyah,12,JOR
3,ODEH FAKHOURY,JOR_odeh_fakhoury,11,JOR
3,RAJAEI AYED,JOR_rajaei_ayed,14,JOR
3,SAED ALROSAN,JOR_saed_alrosan,19,JOR
3,SALEEM OBAID,JOR_saleem_obaid,17,JOR
3,YAZAN ALARAB,JOR_yazan_alarab,5,JOR
3,YAZEED ABULAILA,JOR_yazeed_abulaila,1,JOR
4,Ao TANAKA,JPN_ao_tanaka,7,JPN
4,Ayase UEDA,JPN_ayase_ueda,18,JPN
4,Ayumu SEKO,JPN_ayumu_seko,20,JPN
4,Daichi KAMADA,JPN_daichi_kamada,15,JPN
4,Daizen MAEDA,JPN_daizen_maeda,11,JPN
4,Hiroki ITO,JPN_hiroki_ito,21,JPN
4,Junnosuke SUZUKI,JPN_junnosuke_suzuki,25,JPN
4,Junya ITO,JPN_junya_ito,14,JPN
4,Kaishu SANO,JPN_kaishu_sano,24,JPN
4,Keisuke GOTO,JPN_keisuke_goto,9,JPN
4,Keisuke OSAKO,JPN_keisuke_osako,12,JPN
4,Keito NAKAMURA,JPN_keito_nakamura,13,JPN
4,Kento SHIOGAI,JPN_kento_shiogai,26,JPN
4,Koki OGAWA,JPN_koki_ogawa,19,JPN
4,Kou ITAKURA,JPN_kou_itakura,4,JPN
4,Ritsu DOAN,JPN_ritsu_doan,10,JPN
4,Shogo TANIGUCHI,JPN_shogo_taniguchi,3,JPN
4,Shuto MACHINO,JPN_shuto_machino,6,JPN
4,Takefusa KUBO,JPN_takefusa_kubo,8,JPN
4,Takehiro TOMIYASU,JPN_takehiro_tomiyasu,22,JPN
4,Tomoki HAYAKAWA,JPN_tomoki_hayakawa,23,JPN
4,Tsuyoshi WATANABE,JPN_tsuyoshi_watanabe,16,JPN
4,Yuito SUZUKI,JPN_yuito_suzuki,17,JPN
4,Yukinari SUGAWARA,JPN_yukinari_sugawara,2,JPN
4,Yuto NAGATOMO,JPN_yuto_nagatomo,5,JPN
4,Zion SUZUKI,JPN_zion_suzuki,1,JPN
3,BAE Junho,KOR_bae_junho,17,KOR
3,CASTROP Jens,KOR_castrop_jens,23,KOR
3,CHO Guesung,KOR_cho_guesung,9,KOR
3,CHO Wije,KOR_cho_wije,14,KOR
3,EOM Jisung,KOR_eom_jisung,25,KOR
3,HWANG Heechan,KOR_hwang_heechan,11,KOR
3,HWANG Inbeom,KOR_hwang_inbeom,6,KOR
3,JO Hyeonwoo,KOR_jo_hyeonwoo,21,KOR
3,KIM Jingyu,KOR_kim_jingyu,24,KOR
3,KIM Minjae,KOR_kim_minjae,4,KOR
3,KIM Moonhwan,KOR_kim_moonhwan,15,KOR
3,KIM Seunggyu,KOR_kim_seunggyu,1,KOR
3,KIM Taehyeon,KOR_kim_taehyeon,5,KOR
3,LEE Donggyeong,KOR_lee_donggyeong,26,KOR
3,LEE Gihyuk,KOR_lee_gihyuk,3,KOR
3,LEE Hanbeom,KOR_lee_hanbeom,2,KOR
3,LEE Jaesung,KOR_lee_jaesung,10,KOR
3,LEE Kangin,KOR_lee_kangin,19,KOR
3,LEE Taeseok,KOR_lee_taeseok,13,KOR
3,OH Hyeongyu,KOR_oh_hyeongyu,18,KOR
3,PAIK Seungho,KOR_paik_seungho,8,KOR
3,PARK Jinseob,KOR_park_jinseob,16,KOR
3,SEOL Youngwoo,KOR_seol_youngwoo,22,KOR
3,SON Heungmin,KOR_son_heungmin,7,KOR
3,SONG Bumkeun,KOR_song_bumkeun,12,KOR
3,YANG Hyunjun,KOR_yang_hyunjun,20,KOR
3,ABDULELAH ALAMRI,KSA_abdulelah_alamri,4,KSA
3,ABDULLAH ALHAMDDAN,KSA_abdullah_alhamddan,19,KSA
3,ABDULLAH ALKHAIBARI,KSA_abdullah_alkhaibari,15,KSA
3,AHMED ALKASSAR,KSA_ahmed_alkassar,22,KSA
3,AIMAN YAHYA,KSA_aiman_yahya,8,KSA
3,ALA ALHAJJI,KSA_ala_alhajji,18,KSA
3,ALI LAJAMI,KSA_ali_lajami,3,KSA
3,ALI MAJRASHI,KSA_ali_majrashi,2,KSA
3,FERAS ALBRIKAN,KSA_feras_albrikan,9,KSA
3,HASSAN ALTAMBAKTI,KSA_hassan_altambakti,5,KSA
3,HASSAN KADISH,KSA_hassan_kadish,14,KSA
3,JEHAD THIKRI,KSA_jehad_thikri,25,KSA
3,KHALID ALGHANNAM,KSA_khalid_alghannam,17,KSA
3,MOHAMED KANNO,KSA_mohamed_kanno,23,KSA
3,MOHAMMED ABU ALSHAMAT,KSA_mohammed_abu_alshamat,26,KSA
3,MOHAMMED ALOWAIS,KSA_mohammed_alowais,21,KSA
3,MOTEB ALHARBI,KSA_moteb_alharbi,24,KSA
3,MUSAB ALJUWAYR,KSA_musab_aljuwayr,7,KSA
3,NASSER ALDAWSARI,KSA_nasser_aldawsari,6,KSA
3,NAWAF ALAQIDI,KSA_nawaf_alaqidi,1,KSA
3,NAWAF BU WASHL,KSA_nawaf_bu_washl,13,KSA
3,SALEH ALSHEHRI,KSA_saleh_alshehri,11,KSA
3,SALEM ALDAWSARI,KSA_salem_aldawsari,10,KSA
3,SAUD ABDULHAMID,KSA_saud_abdulhamid,12,KSA
3,SULTAN MANDASH,KSA_sultan_mandash,20,KSA
3,ZIYAD ALJOHANI,KSA_ziyad_aljohani,16,KSA
6,Achraf HAKIMI,MAR_achraf_hakimi,2,MAR
6,Ahmed Reda TAGNAOUTI,MAR_ahmed_reda_tagnaouti,22,MAR
6,Amine SBAI,MAR_amine_sbai,17,MAR
6,Anass SALAH EDDINE,MAR_anass_salah_eddine,26,MAR
6,Ayoub EL KAABI,MAR_ayoub_el_kaabi,20,MAR
6,Ayoube AMAIMOUNI,MAR_ayoube_amaimouni,21,MAR
6,Ayyoub BOUADDI,MAR_ayyoub_bouaddi,6,MAR
5,Azzedine OUNAHI,MAR_azzedine_ounahi,8,MAR
6,Bilal EL KHANNOUSS,MAR_bilal_el_khannouss,23,MAR
6,Brahim DIAZ,MAR_brahim_diaz,10,MAR
6,Chadi RIAD,MAR_chadi_riad,18,MAR
6,Chemsdine TALBI,MAR_chemsdine_talbi,7,MAR
6,Gessime YASSINE,MAR_gessime_yassine,16,MAR
6,Ismael SAIBARI,MAR_ismael_saibari,11,MAR
6,Issa DIOP,MAR_issa_diop,14,MAR
6,Marwane SAADANE,MAR_marwane_saadane,5,MAR
6,Munir EL KAJOUI,MAR_munir_el_kajoui,12,MAR
6,Neil EL AYNAOUI,MAR_neil_el_aynaoui,24,MAR
6,Noussair MAZRAOUI,MAR_noussair_mazraoui,3,MAR
1,OUNAHI,MAR_ounahi,8,MAR
6,Redouane HALHAL,MAR_redouane_halhal,25,MAR
6,Samir EL MOURABET,MAR_samir_el_mourabet,15,MAR
6,Sofyan AMRABAT,MAR_sofyan_amrabat,4,MAR
6,Souﬁane RAHIMI,MAR_soufiane_rahimi,9,MAR
6,Yassine BOUNOU,MAR_yassine_bounou,1,MAR
6,Youssef BELAMMARI,MAR_youssef_belammari,19,MAR
6,Zakaria EL OUAHDI,MAR_zakaria_el_ouahdi,13,MAR
5,Alexis VEGA,MEX_alexis_vega,10,MEX
5,Alvaro FIDALGO,MEX_alvaro_fidalgo,8,MEX
5,Armando GONZALEZ,MEX_armando_gonzalez,14,MEX
5,Brian GUTIERREZ,MEX_brian_gutierrez,26,MEX
5,Carlos ACEVEDO,MEX_carlos_acevedo,12,MEX
5,Cesar HUERTA,MEX_cesar_huerta,21,MEX
4,Cesar MONTES,MEX_cesar_montes,3,MEX
5,Edson ALVAREZ,MEX_edson_alvarez,4,MEX
5,Erik LIRA,MEX_erik_lira,6,MEX
5,Gilberto MORA,MEX_gilberto_mora,19,MEX
5,Guillermo MARTINEZ,MEX_guillermo_martinez,22,MEX
5,Guillermo OCHOA,MEX_guillermo_ochoa,13,MEX
5,Israel REYES,MEX_israel_reyes,15,MEX
5,Jesus GALLARDO,MEX_jesus_gallardo,23,MEX
5,Johan VASQUEZ,MEX_johan_vasquez,5,MEX
5,Jorge SANCHEZ,MEX_jorge_sanchez,2,MEX
5,Julian QUINONES,MEX_julian_quinones,16,MEX
5,Luis CHAVEZ,MEX_luis_chavez,24,MEX
5,Luis ROMO,MEX_luis_romo,7,MEX
5,Mateo CHAVEZ,MEX_mateo_chavez,20,MEX
5,Obed VARGAS,MEX_obed_vargas,18,MEX
5,Orbelin PINEDA,MEX_orbelin_pineda,17,MEX
5,Raul JIMENEZ,MEX_raul_jimenez,9,MEX
5,Raul RANGEL,MEX_raul_rangel,1,MEX
5,Roberto ALVARADO,MEX_roberto_alvarado,25,MEX
5,Santiago GIMENEZ,MEX_santiago_gimenez,11,MEX
4,Bart VERBRUGGEN,NED_bart_verbruggen,1,NED
4,Brian BROBBEY,NED_brian_brobbey,19,NED
4,Cody GAKPO,NED_cody_gakpo,11,NED
1,Crysencio,NED_crysencio,24,NED
3,Crysencio SUMMERVILLE,NED_crysencio_summerville,24,NED
4,Denzel DUMFRIES,NED_denzel_dumfries,22,NED
4,Donyell MALEN,NED_donyell_malen,18,NED
4,Frenkie DE JONG,NED_frenkie_de_jong,21,NED
4,Guus TIL,NED_guus_til,16,NED
4,Jan Paul VAN HECKE,NED_jan_paul_van_hecke,6,NED
4,Jorrel HATO,NED_jorrel_hato,25,NED
4,Justin KLUIVERT,NED_justin_kluivert,7,NED
4,Lutsharel GEERTRUIDA,NED_lutsharel_geertruida,2,NED
4,Mark FLEKKEN,NED_mark_flekken,23,NED
4,Marten DE ROON,NED_marten_de_roon,3,NED
4,Mats WIEFFER,NED_mats_wieffer,12,NED
4,Memphis DEPAY,NED_memphis_depay,10,NED
4,Micky VAN DE VEN,NED_micky_van_de_ven,15,NED
4,Nathan AKE,NED_nathan_ake,5,NED
4,Noa LANG,NED_noa_lang,17,NED
4,Quinten TIMBER,NED_quinten_timber,26,NED
4,Robin ROEFS,NED_robin_roefs,13,NED
4,Ryan GRAVENBERCH,NED_ryan_gravenberch,8,NED
4,Teun KOOPMEINERS,NED_teun_koopmeiners,20,NED
4,Tijjani REIJNDERS,NED_tijjani_reijnders,14,NED
4,Virgil VAN DIJK,NED_virgil_van_dijk,4,NED
4,Wout WEGHORST,NED_wout_weghorst,9,NED
6,Alexander SORLOTH,NOR_alexander_sorloth,7,NOR
6,Andreas SCHJELDERUP,NOR_andreas_schjelderup,21,NOR
6,Antonio NUSA,NOR_antonio_nusa,20,NOR
6,David MOLLER WOLFE,NOR_david_moller_wolfe,5,NOR
6,Egil SELVIK,NOR_egil_selvik,13,NOR
6,Erling HAALAND,NOR_erling_haaland,9,NOR
6,Fredrik Andre BJORKAN,NOR_fredrik_andre_bjorkan,15,NOR
6,Fredrik AURSNES,NOR_fredrik_aursnes,14,NOR
6,Henrik FALCHENER,NOR_henrik_falchener,25,NOR
6,Jens Petter HAUGE,NOR_jens_petter_hauge,23,NOR
6,Jorgen STRAND LARSEN,NOR_jorgen_strand_larsen,11,NOR
6,Julian RYERSON,NOR_julian_ryerson,26,NOR
6,Kristian THORSTVEDT,NOR_kristian_thorstvedt,18,NOR
6,Kristoffer AJER,NOR_kristoffer_ajer,3,NOR
6,Leo OSTIGARD,NOR_leo_ostigard,4,NOR
6,Marcus HOLMGREN PEDERSEN,NOR_marcus_holmgren_pedersen,16,NOR
6,Martin ODEGAARD,NOR_martin_odegaard,10,NOR
6,Morten THORSBY,NOR_morten_thorsby,2,NOR
6,Orjan NYLAND,NOR_orjan_nyland,1,NOR
6,Oscar BOBB,NOR_oscar_bobb,22,NOR
6,Patrick BERG,NOR_patrick_berg,6,NOR
6,Sander BERGE,NOR_sander_berge,8,NOR
6,Sander TANGVIK,NOR_sander_tangvik,12,NOR
6,Sondre LANGAS,NOR_sondre_langas,24,NOR
6,Thelo AASGAARD,NOR_thelo_aasgaard,19,NOR
6,Torbjorn HEGGEM,NOR_torbjorn_heggem,17,NOR
3,Alex PAULSEN,NZL_alex_paulsen,12,NZL
3,Alex RUFER,NZL_alex_rufer,14,NZL
3,Ben OLD,NZL_ben_old,19,NZL
3,Ben WAINE,NZL_ben_waine,18,NZL
3,Callan ELLIOT,NZL_callan_elliot,24,NZL
3,Callum McCOWATT,NZL_callum_mccowatt,20,NZL
3,Chris WOOD,NZL_chris_wood,9,NZL
3,Elijah JUST,NZL_elijah_just,11,NZL
