appearance_id,high_speed_runs_zone3,match_id,match_team_id,player_id,player_name,shirt_number,source_page,sprints_zone4_5,team,team_id,top_speed_kmh,total_distance_m,zone1_0_7_kmh_m,zone2_7_15_kmh_m,zone3_15_20_kmh_m,zone4_20_25_kmh_m,zone5_25_plus_kmh_m
2026-M004-USA-PAR_USA_10,73.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_christian_pulisic,Christian PULISIC,10,50,28.0,USA,USA,31.6,5906.9,2081.0,2497.6,873.0,351.2,104.1
2026-M004-USA-PAR_USA_13,100.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_tim_ream,Tim REAM,13,50,30.0,USA,USA,30.5,9655.3,4504.7,3547.4,1165.3,347.6,90.3
2026-M004-USA-PAR_USA_16,133.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_alex_freeman,Alex FREEMAN,16,50,37.0,USA,USA,29.0,11002.8,3880.1,5049.8,1623.5,393.4,55.9
2026-M004-USA-PAR_USA_17,134.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_malik_tillman,Malik TILLMAN,17,50,47.0,USA,USA,30.5,9570.4,3300.7,4032.4,1480.0,536.7,220.7
2026-M004-USA-PAR_USA_20,75.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_folarin_balogun,Folarin BALOGUN,20,50,43.0,USA,USA,30.8,7742.4,3042.2,3154.8,848.7,520.4,176.3
2026-M004-USA-PAR_USA_07,35.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_giovanni_reyna,Giovanni REYNA,7,50,7.0,USA,USA,25.5,2184.2,535.7,1138.9,414.2,89.4,5.9
2026-M004-USA-PAR_USA_09,45.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_ricardo_pepi,Ricardo PEPI,9,50,21.0,USA,USA,30.8,3341.0,935.5,1422.7,579.4,239.9,163.5
2026-M004-USA-PAR_USA_14,92.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_sebastian_berhalter,Sebastian BERHALTER,14,50,28.0,USA,USA,31.0,6313.5,2037.4,2643.5,1164.5,402.8,65.2
2026-M004-USA-PAR_USA_21,51.0,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,USA_timothy_weah,Timothy WEAH,21,50,25.0,USA,USA,28.4,3275.1,970.6,1269.7,640.2,352.6,42.0
2026-M004-USA-PAR_PAR_12,9.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_orlando_gill,Orlando GILL,12,51,0.0,Paraguay,PAR,21.9,5901.1,4727.7,1090.6,78.9,4.0,0.0
2026-M004-USA-PAR_PAR_03,64.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_omar_alderete,Omar ALDERETE,3,51,31.0,Paraguay,PAR,30.3,9194.7,4513.7,3380.0,821.1,355.3,124.5
2026-M004-USA-PAR_PAR_04,92.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_juan_jose_caceres,Juan Jose CACERES,4,51,40.0,Paraguay,PAR,32.0,8402.3,3414.8,3200.7,1065.6,543.5,177.6
2026-M004-USA-PAR_PAR_06,128.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_junior_alonso,Junior ALONSO,6,51,41.0,Paraguay,PAR,29.5,10277.2,4435.6,3836.0,1366.1,490.3,149.2
2026-M004-USA-PAR_PAR_08,132.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_diego_gomez,Diego GOMEZ,8,51,48.0,Paraguay,PAR,31.6,9385.5,3535.8,3479.1,1557.5,621.5,191.6
2026-M004-USA-PAR_PAR_09,84.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_antonio_sanabria,Antonio SANABRIA,9,51,33.0,Paraguay,PAR,29.2,7093.2,2555.7,3246.1,826.6,371.9,92.9
2026-M004-USA-PAR_PAR_10,101.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_miguel_almiron,Miguel ALMIRON,10,51,32.0,Paraguay,PAR,29.3,9249.6,3185.3,4303.8,1357.1,358.6,44.8
2026-M004-USA-PAR_PAR_14,174.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_andres_cubas,Andres CUBAS,14,51,48.0,Paraguay,PAR,30.1,11791.5,3565.4,5498.3,1869.2,719.9,138.8
2026-M004-USA-PAR_PAR_15,63.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_gustavo_gomez,Gustavo GOMEZ,15,51,34.0,Paraguay,PAR,30.7,9552.7,4670.6,3591.2,676.1,420.2,194.6
2026-M004-USA-PAR_PAR_16,80.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_damian_bobadilla,Damian BOBADILLA,16,51,22.0,Paraguay,PAR,30.2,6042.0,2053.1,2582.2,959.4,301.7,145.5
2026-M004-USA-PAR_PAR_19,128.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_julio_enciso,Julio ENCISO,19,51,42.0,Paraguay,PAR,33.3,10676.1,3541.3,4929.1,1416.3,574.9,214.5
2026-M004-USA-PAR_PAR_02,19.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,2,51,9.0,Paraguay,PAR,31.3,2009.8,718.7,925.9,207.7,112.6,45.0
2026-M004-USA-PAR_PAR_07,36.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_ramon_sosa,Ramon SOSA,7,51,16.0,Paraguay,PAR,26.1,2289.6,612.5,1019.1,458.0,192.1,8.0
2026-M004-USA-PAR_PAR_11,95.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_mauricio,MAURICIO,11,51,32.0,Paraguay,PAR,27.6,5908.7,1990.1,2216.6,1214.9,438.0,49.0
2026-M004-USA-PAR_PAR_17,35.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_alejandro_romero_gamarra,Alejandro ROMERO GAMARRA,17,51,11.0,Paraguay,PAR,23.5,2181.0,559.2,1059.4,407.8,154.7,0.0
2026-M004-USA-PAR_PAR_18,67.0,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,PAR_alex_arce,Alex ARCE,18,51,27.0,Paraguay,PAR,30.1,4355.1,1318.8,1644.4,850.3,412.9,128.9
2026-M005-HAI-SCO_HAI_01,5.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_johny_placide,Johny PLACIDE,1,50,1.0,Haiti,HAI,23.4,4114.7,3302.1,747.1,48.2,17.3,0.0
2026-M005-HAI-SCO_HAI_02,153.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_carlens_arcus,Carlens ARCUS,2,50,44.0,Haiti,HAI,28.8,10859.5,3954.7,4470.6,1641.9,671.7,120.6
2026-M005-HAI-SCO_HAI_04,113.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_ricardo_ade,Ricardo ADE,4,50,29.0,Haiti,HAI,28.5,9710.9,4008.9,3912.3,1380.8,357.3,51.6
2026-M005-HAI-SCO_HAI_05,110.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_hannes_delcroix,Hannes DELCROIX,5,50,28.0,Haiti,HAI,31.2,10218.2,3890.3,4629.2,1246.1,344.6,108.1
2026-M005-HAI-SCO_HAI_08,155.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_martin_experience,Martin EXPERIENCE,8,50,60.0,Haiti,HAI,30.2,11711.2,3590.0,5212.9,1945.4,782.7,180.1
2026-M005-HAI-SCO_HAI_10,160.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,10,50,41.0,Haiti,HAI,34.2,11719.9,3735.0,5454.3,2018.4,419.5,92.8
2026-M005-HAI-SCO_HAI_11,83.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_louicius_deedson,Louicius DEEDSON,11,50,38.0,Haiti,HAI,30.8,7334.9,2664.7,2972.0,1034.4,557.8,106.1
2026-M005-HAI-SCO_HAI_15,110.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_ruben_providence,Ruben PROVIDENCE,15,50,41.0,Haiti,HAI,34.0,8839.5,3434.9,3461.3,1235.7,478.5,229.1
2026-M005-HAI-SCO_HAI_17,178.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_danley_jean_jacques,Danley JEAN JACQUES,17,50,50.0,Haiti,HAI,33.3,12130.5,3729.6,5325.2,2216.4,695.3,164.1
2026-M005-HAI-SCO_HAI_18,100.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_wilson_isidor,Wilson ISIDOR,18,50,39.0,Haiti,HAI,32.6,8628.5,3427.4,3224.4,1190.3,575.6,210.7
2026-M005-HAI-SCO_HAI_20,128.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_frantzdy_pierrot,Frantzdy PIERROT,20,50,41.0,Haiti,HAI,30.5,11021.6,3736.9,5203.7,1346.2,507.4,227.3
2026-M005-HAI-SCO_HAI_16,26.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_lenny_joseph,Lenny JOSEPH,16,50,12.0,Haiti,HAI,29.0,2338.2,886.7,978.5,268.3,165.0,39.7
2026-M005-HAI-SCO_HAI_19,24.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_yassin_fortune,Yassin FORTUNE,19,50,5.0,Haiti,HAI,28.2,1501.2,501.2,602.8,302.8,59.7,34.8
2026-M005-HAI-SCO_HAI_21,26.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,HAI_josue_casimir,Josue CASIMIR,21,50,23.0,Haiti,HAI,33.5,3609.2,1608.7,1237.3,361.7,274.3,127.2
2026-M005-HAI-SCO_SCO_01,9.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_angus_gunn,Angus GUNN,1,51,2.0,Scotland,SCO,23.5,5966.8,4446.5,1374.1,126.7,19.5,0.0
2026-M005-HAI-SCO_SCO_02,103.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_aaron_hickey,Aaron HICKEY,2,51,30.0,Scotland,SCO,32.4,8361.4,3069.9,3665.5,1107.2,340.7,178.1
2026-M005-HAI-SCO_SCO_03,104.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_andy_robertson,Andy ROBERTSON,3,51,42.0,Scotland,SCO,31.9,10253.7,4368.5,3854.9,1124.9,643.7,261.6
2026-M005-HAI-SCO_SCO_04,180.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_scott_mctominay,Scott McTOMINAY,4,51,47.0,Scotland,SCO,30.4,12324.6,3785.8,5515.0,2208.1,646.5,169.1
2026-M005-HAI-SCO_SCO_05,89.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_grant_hanley,Grant HANLEY,5,51,19.0,Scotland,SCO,31.0,9877.2,4466.3,4046.9,951.1,310.3,102.7
2026-M005-HAI-SCO_SCO_07,101.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_john_mcginn,John McGINN,7,51,38.0,Scotland,SCO,30.6,8970.2,3750.2,3420.5,1174.8,480.0,144.8
2026-M005-HAI-SCO_SCO_10,95.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_che_adams,Che ADAMS,10,51,37.0,Scotland,SCO,31.9,8559.2,3245.4,3506.0,1263.2,423.4,121.3
2026-M005-HAI-SCO_SCO_13,126.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_jack_hendry,Jack HENDRY,13,51,44.0,Scotland,SCO,30.1,10337.2,3986.0,4256.0,1276.7,594.0,224.6
2026-M005-HAI-SCO_SCO_17,90.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_ben_gannon_doak,Ben GANNON-DOAK,17,51,50.0,Scotland,SCO,32.9,8463.3,3112.5,3337.8,1134.1,600.0,278.9
2026-M005-HAI-SCO_SCO_19,131.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lewis_ferguson,Lewis FERGUSON,19,51,39.0,Scotland,SCO,31.1,11792.1,3314.5,6093.0,1600.5,502.4,281.7
2026-M005-HAI-SCO_SCO_20,136.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lawrence_shankland,Lawrence SHANKLAND,20,51,38.0,Scotland,SCO,29.2,10242.4,3428.6,4480.0,1677.2,506.4,150.1
2026-M005-HAI-SCO_SCO_09,33.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_lyndon_dykes,Lyndon DYKES,9,51,13.0,Scotland,SCO,28.2,2781.6,819.7,1220.0,415.3,243.6,83.1
2026-M005-HAI-SCO_SCO_11,49.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_ryan_christie,Ryan CHRISTIE,11,51,16.0,Scotland,SCO,29.9,3061.2,783.5,1385.6,628.7,206.3,57.2
2026-M005-HAI-SCO_SCO_22,27.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_nathan_patterson,Nathan PATTERSON,22,51,13.0,Scotland,SCO,31.6,2577.2,873.1,1167.3,293.7,149.0,94.1
2026-M005-HAI-SCO_SCO_23,17.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_kenny_mclean,Kenny McLEAN,23,51,6.0,Scotland,SCO,29.0,1895.6,574.6,960.4,267.8,73.8,19.2
2026-M005-HAI-SCO_SCO_25,24.0,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,SCO_findlay_curtis,Findlay CURTIS,25,51,12.0,Scotland,SCO,31.2,2108.2,577.3,987.6,309.4,135.3,98.7
2026-M006-AUS-TUR_AUS_18,7.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_patrick_beach,Patrick BEACH,18,51,4.0,Australia,AUS,24.0,4685.7,3549.0,894.4,159.5,82.9,0.0
2026-M006-AUS-TUR_AUS_03,88.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_alessandro_circati,Alessandro CIRCATI,3,51,29.0,Australia,AUS,27.0,10618.9,4021.7,5016.3,1021.6,499.3,60.0
2026-M006-AUS-TUR_AUS_04,108.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jacob_italiano,Jacob ITALIANO,4,51,45.0,Australia,AUS,32.8,9143.5,2912.4,4255.4,1186.2,497.5,292.0
2026-M006-AUS-TUR_AUS_05,103.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jordan_bos,Jordan BOS,5,51,53.0,Australia,AUS,36.7,9800.9,3139.0,4509.7,1192.2,686.5,273.5
2026-M006-AUS-TUR_AUS_08,150.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_connor_metcalfe,Connor METCALFE,8,51,49.0,Australia,AUS,29.5,11558.1,3709.2,5272.8,1801.7,643.0,131.4
2026-M006-AUS-TUR_AUS_09,90.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_mohamed_toure,Mohamed TOURE,9,51,33.0,Australia,AUS,35.8,8343.0,3169.0,3587.1,983.2,359.7,243.9
2026-M006-AUS-TUR_AUS_13,176.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_aiden_oneill,Aiden ONEILL,13,51,44.0,Australia,AUS,32.8,12360.6,3418.4,6140.4,2002.3,597.7,201.9
2026-M006-AUS-TUR_AUS_17,61.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_nestory_irankunda,Nestory IRANKUNDA,17,51,22.0,Australia,AUS,33.6,6387.2,2479.3,2639.4,684.5,287.7,296.3
2026-M006-AUS-TUR_AUS_19,78.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_harry_souttar,Harry SOUTTAR,19,51,16.0,Australia,AUS,28.2,10003.5,4217.5,4517.7,978.6,221.0,68.7
2026-M006-AUS-TUR_AUS_21,92.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_cameron_burgess,Cameron BURGESS,21,51,21.0,Australia,AUS,34.2,10269.0,4263.2,4430.8,1141.7,275.5,157.8
2026-M006-AUS-TUR_AUS_24,130.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_paul_okon_engstler,Paul OKON-ENGSTLER,24,51,41.0,Australia,AUS,29.9,10751.5,2803.6,5574.2,1542.3,640.7,190.7
2026-M006-AUS-TUR_AUS_06,16.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jason_geria,Jason GERIA,6,51,10.0,Australia,AUS,29.5,2596.1,936.8,1118.6,286.8,169.2,84.7
2026-M006-AUS-TUR_AUS_16,11.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_aziz_behich,Aziz BEHICH,16,51,4.0,Australia,AUS,31.2,1528.8,462.1,872.0,122.4,49.9,22.4
2026-M006-AUS-TUR_AUS_22,32.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_jackson_irvine,Jackson IRVINE,22,51,7.0,Australia,AUS,26.9,1724.7,403.0,845.4,308.0,131.7,36.6
2026-M006-AUS-TUR_AUS_23,58.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_nishan_velupillay,Nishan VELUPILLAY,23,51,25.0,Australia,AUS,31.1,4205.8,1296.0,1784.8,698.0,297.8,129.1
2026-M006-AUS-TUR_AUS_26,32.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,AUS_tete_yengi,Tete YENGI,26,51,15.0,Australia,AUS,31.6,2651.1,838.4,1141.5,458.0,176.4,36.9
2026-M006-AUS-TUR_TUR_23,13.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ugurcan_cakir,Ugurcan CAKIR,23,52,3.0,Türkiye,TUR,28.0,4625.1,3422.5,992.2,161.9,31.2,17.3
2026-M006-AUS-TUR_TUR_02,118.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_zeki_celik,Zeki CELIK,2,52,47.0,Türkiye,TUR,34.7,9541.5,3456.2,3863.1,1348.4,577.8,296.0
2026-M006-AUS-TUR_TUR_03,67.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_merih_demiral,Merih DEMIRAL,3,52,27.0,Türkiye,TUR,33.8,9972.4,4621.9,4041.4,771.4,331.3,206.5
2026-M006-AUS-TUR_TUR_06,79.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_orkun_kokcu,Orkun KOKCU,6,52,30.0,Türkiye,TUR,29.2,7613.1,2549.3,3672.1,960.1,353.7,77.8
2026-M006-AUS-TUR_TUR_07,97.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_kerem_akturkoglu,Kerem AKTURKOGLU,7,52,53.0,Türkiye,TUR,31.4,9564.0,3995.3,3656.1,1040.0,604.1,268.4
2026-M006-AUS-TUR_TUR_08,128.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_arda_guler,Arda GULER,8,52,39.0,Türkiye,TUR,28.7,10811.0,4047.5,4778.2,1402.1,478.2,105.0
2026-M006-AUS-TUR_TUR_10,147.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_hakan_calhanoglu,Hakan CALHANOGLU,10,52,35.0,Türkiye,TUR,29.2,11710.0,3568.9,5777.8,1893.2,388.0,82.1
2026-M006-AUS-TUR_TUR_14,78.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_abdulkerim_bardakci,Abdulkerim BARDAKCI,14,52,34.0,Türkiye,TUR,28.4,9876.3,4545.1,3885.9,915.5,409.2,120.6
2026-M006-AUS-TUR_TUR_16,79.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ismail_yuksek,Ismail YUKSEK,16,52,19.0,Türkiye,TUR,32.3,8788.0,3750.2,3785.6,875.2,249.5,127.6
2026-M006-AUS-TUR_TUR_20,118.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_ferdi_kadioglu,Ferdi KADIOGLU,20,52,57.0,Türkiye,TUR,32.1,10570.2,4175.0,4141.8,1394.5,692.2,166.7
2026-M006-AUS-TUR_TUR_21,57.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_baris_alper_yilmaz,Baris Alper YILMAZ,21,52,24.0,Türkiye,TUR,34.3,5586.6,1917.4,2484.5,673.1,297.5,214.1
2026-M006-AUS-TUR_TUR_05,26.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_salih_ozcan,Salih OZCAN,5,52,12.0,Türkiye,TUR,28.3,1979.9,587.8,855.9,347.4,173.4,15.5
2026-M006-AUS-TUR_TUR_09,9.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_deniz_gul,Deniz GUL,9,52,6.0,Türkiye,TUR,25.8,1322.1,496.3,633.7,120.6,64.8,6.7
2026-M006-AUS-TUR_TUR_11,37.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_kenan_yildiz,Kenan YILDIZ,11,52,13.0,Türkiye,TUR,28.1,5024.7,2315.9,2016.4,551.5,115.0,25.7
2026-M006-AUS-TUR_TUR_18,22.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_mert_muldur,Mert MULDUR,18,52,9.0,Türkiye,TUR,31.2,2113.0,647.0,903.8,297.2,122.3,142.7
2026-M006-AUS-TUR_TUR_19,26.0,2026-M006-AUS-TUR,2026-M006-AUS-TUR_TUR,TUR_yunus_akgun,Yunus AKGUN,19,52,22.0,Türkiye,TUR,31.7,3353.0,1427.1,1315.6,337.8,205.7,66.7
2026-M007-BRA-MAR_BRA_01,1.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_alisson,ALISSON,1,50,0.0,Brazil,BRA,17.8,5270.8,4392.6,868.9,9.3,0.0,0.0
2026-M007-BRA-MAR_BRA_03,122.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,50,30.0,Brazil,BRA,31.0,10179.3,3992.2,4352.8,1347.9,382.8,103.6
2026-M007-BRA-MAR_BRA_04,98.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_marquinhos,MARQUINHOS,4,50,26.0,Brazil,BRA,33.3,9791.8,3958.1,4140.8,1163.9,414.4,114.7
2026-M007-BRA-MAR_BRA_05,55.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_casemiro,CASEMIRO,5,50,11.0,Brazil,BRA,26.5,5315.1,1902.8,2496.7,680.2,205.1,30.2
2026-M007-BRA-MAR_BRA_07,117.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_vinicius_junior,VINICIUS JUNIOR,7,50,60.0,Brazil,BRA,34.1,10103.7,4545.1,3019.5,1518.6,742.9,277.6
2026-M007-BRA-MAR_BRA_08,133.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,50,32.0,Brazil,BRA,28.0,9806.3,3016.5,4563.6,1682.2,505.3,38.7
2026-M007-BRA-MAR_BRA_11,152.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_raphinha,RAPHINHA,11,50,80.0,Brazil,BRA,33.1,11651.0,4088.5,4257.0,1816.4,988.9,500.3
2026-M007-BRA-MAR_BRA_16,145.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_douglas_santos,DOUGLAS SANTOS,16,50,51.0,Brazil,BRA,30.9,10529.3,3655.4,4514.1,1510.9,672.8,176.1
2026-M007-BRA-MAR_BRA_20,93.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_lucas_paqueta,LUCAS PAQUETA,20,50,38.0,Brazil,BRA,29.5,7073.1,2697.5,2687.6,1070.2,528.4,89.3
2026-M007-BRA-MAR_BRA_24,65.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_roger_ibanez,ROGER IBANEZ,24,50,30.0,Brazil,BRA,29.4,5075.6,1960.5,1802.4,759.0,449.0,104.8
2026-M007-BRA-MAR_BRA_25,95.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_igor_thiago,IGOR THIAGO,25,50,43.0,Brazil,BRA,33.2,7498.8,2360.9,3297.4,1201.0,480.3,159.3
2026-M007-BRA-MAR_BRA_09,63.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_matheus_cunha,MATHEUS CUNHA,9,50,21.0,Brazil,BRA,29.8,4005.3,1583.3,1358.5,736.1,270.2,57.3
2026-M007-BRA-MAR_BRA_13,69.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_danilo,DANILO,13,50,30.0,Brazil,BRA,32.7,5156.8,1964.5,1933.4,753.7,337.0,168.3
2026-M007-BRA-MAR_BRA_17,65.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_fabinho,FABINHO,17,50,22.0,Brazil,BRA,28.1,5755.9,1817.7,2795.6,757.2,329.8,55.6
2026-M007-BRA-MAR_BRA_18,49.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_danilo_santos,DANILO SANTOS,18,50,9.0,Brazil,BRA,27.4,2551.1,574.4,1276.5,520.3,156.6,23.2
2026-M007-BRA-MAR_BRA_21,60.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,BRA_luiz_henrique,LUIZ HENRIQUE,21,50,26.0,Brazil,BRA,29.0,3896.9,1456.9,1368.9,608.9,345.4,116.7
2026-M007-BRA-MAR_MAR_01,8.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_yassine_bounou,Yassine BOUNOU,1,51,1.0,Morocco,MAR,21.4,4633.2,3672.8,874.5,79.4,6.5,0.0
2026-M007-BRA-MAR_MAR_02,112.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_achraf_hakimi,Achraf HAKIMI,2,51,53.0,Morocco,MAR,30.8,10149.5,4150.8,3851.5,1229.9,654.7,262.7
2026-M007-BRA-MAR_MAR_03,79.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,51,33.0,Morocco,MAR,31.3,8041.8,2964.5,3769.1,860.7,327.2,120.3
2026-M007-BRA-MAR_MAR_06,142.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,51,42.0,Morocco,MAR,31.6,11871.1,3337.8,5942.1,1750.6,610.5,230.3
2026-M007-BRA-MAR_MAR_08,100.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_azzedine_ounahi,Azzedine OUNAHI,8,51,37.0,Morocco,MAR,30.7,7954.2,2409.0,3675.6,1242.4,528.6,98.7
2026-M007-BRA-MAR_MAR_10,83.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_brahim_diaz,Brahim DIAZ,10,51,32.0,Morocco,MAR,31.1,6678.1,2956.6,2320.5,909.7,383.8,107.6
2026-M007-BRA-MAR_MAR_11,120.0,2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,MAR_ismael_saibari,Ismael SAIBARI,11,51,76.0,Morocco,MAR,33.7,10124.4,3025.6,4146.4,1523.2,963.8,465.3
