appearance_id,cutback,driven,inswing,lofted,match_id,match_team_id,outswing,player_id,player_name,push_cross,shirt_number,team,team_id,topic,total_attempted
2026-M089-PAR-FRA_FRA_20,0,0,0,0,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,0,FRA_desire_doue,Desire DOUE,0,20,France,FRA,crosses_open_play,0
2026-M089-PAR-FRA_FRA_24,0,0,0,0,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,0,FRA_rayan_cherki,Rayan CHERKI,0,24,France,FRA,crosses_open_play,0
2026-M090-CAN-MAR_CAN_16,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_maxime_crepeau,Maxime CREPEAU,0,16,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_02,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,2,CAN_alistair_johnston,Alistair JOHNSTON,1,2,Canada,CAN,crosses_open_play,3
2026-M090-CAN-MAR_CAN_04,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_luc_de_fougerolles,Luc DE FOUGEROLLES,0,4,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_07,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,1,CAN_stephen_eustaquio,Stephen EUSTAQUIO,0,7,Canada,CAN,crosses_open_play,1
2026-M090-CAN-MAR_CAN_10,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_jonathan_david,Jonathan DAVID,0,10,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_12,1,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_tani_oluwaseyi,Tani OLUWASEYI,0,12,Canada,CAN,crosses_open_play,1
2026-M090-CAN-MAR_CAN_15,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_moise_bombito,Moise BOMBITO,0,15,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_17,1,0,1,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_tajon_buchanan,Tajon BUCHANAN,0,17,Canada,CAN,crosses_open_play,2
2026-M090-CAN-MAR_CAN_20,0,1,0,1,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_ali_ahmed,Ali AHMED,0,20,Canada,CAN,crosses_open_play,2
2026-M090-CAN-MAR_CAN_22,1,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_richie_laryea,Richie LARYEA,0,22,Canada,CAN,crosses_open_play,1
2026-M090-CAN-MAR_CAN_23,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,1,CAN_niko_sigur,Niko SIGUR,0,23,Canada,CAN,crosses_open_play,1
2026-M090-CAN-MAR_CAN_09,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_cyle_larin,Cyle LARIN,0,9,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_14,0,1,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,6,CAN_jacob_shaffelburg,Jacob SHAFFELBURG,1,14,Canada,CAN,crosses_open_play,8
2026-M090-CAN-MAR_CAN_21,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_jonathan_osorio,Jonathan OSORIO,0,21,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_24,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_promise_david,Promise DAVID,0,24,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_CAN_26,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,0,CAN_jayden_nelson,Jayden NELSON,0,26,Canada,CAN,crosses_open_play,0
2026-M090-CAN-MAR_MAR_01,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_yassine_bounou,Yassine BOUNOU,0,1,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_02,0,0,1,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,1,MAR_achraf_hakimi,Achraf HAKIMI,0,2,Morocco,MAR,crosses_open_play,2
2026-M090-CAN-MAR_MAR_03,0,0,1,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_noussair_mazraoui,Noussair MAZRAOUI,0,3,Morocco,MAR,crosses_open_play,1
2026-M090-CAN-MAR_MAR_06,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,0,6,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_08,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,1,MAR_ounahi,OUNAHI,0,8,Morocco,MAR,crosses_open_play,1
2026-M090-CAN-MAR_MAR_10,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_brahim_diaz,Brahim DIAZ,0,10,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_11,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_ismael_saibari,Ismael SAIBARI,0,11,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_14,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_issa_diop,Issa DIOP,0,14,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_23,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,0,23,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_24,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_neil_el_aynaoui,Neil EL AYNAOUI,0,24,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_25,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_redouane_halhal,Redouane HALHAL,0,25,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_04,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_sofyan_amrabat,Sofyan AMRABAT,0,4,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_05,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_marwane_saadane,Marwane SAADANE,0,5,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_07,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_chemsdine_talbi,Chemsdine TALBI,0,7,Morocco,MAR,crosses_open_play,0
2026-M090-CAN-MAR_MAR_09,0,1,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_soufiane_rahimi,Souﬁane RAHIMI,0,9,Morocco,MAR,crosses_open_play,1
2026-M090-CAN-MAR_MAR_15,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,MAR_samir_el_mourabet,Samir EL MOURABET,0,15,Morocco,MAR,crosses_open_play,0
2026-M091-BRA-NOR_BRA_01,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_alisson,ALISSON,0,1,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_03,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,0,3,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_04,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_marquinhos,MARQUINHOS,0,4,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_05,0,0,0,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,2,BRA_casemiro,CASEMIRO,0,5,Brazil,BRA,crosses_open_play,3
2026-M091-BRA-NOR_BRA_07,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,BRA_vinicius_junior,VINICIUS JUNIOR,0,7,Brazil,BRA,crosses_open_play,1
2026-M091-BRA-NOR_BRA_08,0,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_bruno_guimaraes,BRUNO GUIMARAES,0,8,Brazil,BRA,crosses_open_play,1
2026-M091-BRA-NOR_BRA_09,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_matheus_cunha,MATHEUS CUNHA,0,9,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_13,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,BRA_danilo,DANILO,1,13,Brazil,BRA,crosses_open_play,2
2026-M091-BRA-NOR_BRA_16,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_douglas_santos,DOUGLAS SANTOS,0,16,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_22,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,BRA_gabriel_martinelli,GABRIEL MARTINELLI,1,22,Brazil,BRA,crosses_open_play,2
2026-M091-BRA-NOR_BRA_26,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_rayan,RAYAN,0,26,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_02,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,2,BRA_ederson_silva,EDERSON SILVA,0,2,Brazil,BRA,crosses_open_play,2
2026-M091-BRA-NOR_BRA_10,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,BRA_neymar_jr,NEYMAR JR,0,10,Brazil,BRA,crosses_open_play,1
2026-M091-BRA-NOR_BRA_18,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_danilo_santos,DANILO SANTOS,0,18,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_BRA_19,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,0,BRA_endrick,ENDRICK,0,19,Brazil,BRA,crosses_open_play,0
2026-M091-BRA-NOR_NOR_01,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_orjan_nyland,Orjan NYLAND,0,1,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_03,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_kristoffer_ajer,Kristoffer AJER,1,3,Norway,NOR,crosses_open_play,1
2026-M091-BRA-NOR_NOR_05,0,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_david_moller_wolfe,David MOLLER WOLFE,1,5,Norway,NOR,crosses_open_play,2
2026-M091-BRA-NOR_NOR_06,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_patrick_berg,Patrick BERG,0,6,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_07,0,0,0,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,1,NOR_alexander_sorloth,Alexander SORLOTH,1,7,Norway,NOR,crosses_open_play,3
2026-M091-BRA-NOR_NOR_08,0,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_sander_berge,Sander BERGE,0,8,Norway,NOR,crosses_open_play,1
2026-M091-BRA-NOR_NOR_09,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_erling_haaland,Erling HAALAND,0,9,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_10,0,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_martin_odegaard,Martin ODEGAARD,0,10,Norway,NOR,crosses_open_play,1
2026-M091-BRA-NOR_NOR_17,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_torbjorn_heggem,Torbjorn HEGGEM,0,17,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_20,0,0,1,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_antonio_nusa,Antonio NUSA,0,20,Norway,NOR,crosses_open_play,1
2026-M091-BRA-NOR_NOR_26,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,1,NOR_julian_ryerson,Julian RYERSON,0,26,Norway,NOR,crosses_open_play,1
2026-M091-BRA-NOR_NOR_04,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_leo_ostigard,Leo OSTIGARD,0,4,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_14,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_fredrik_aursnes,Fredrik AURSNES,0,14,Norway,NOR,crosses_open_play,0
2026-M091-BRA-NOR_NOR_21,0,0,1,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_andreas_schjelderup,Andreas SCHJELDERUP,1,21,Norway,NOR,crosses_open_play,3
2026-M091-BRA-NOR_NOR_22,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,NOR_oscar_bobb,Oscar BOBB,0,22,Norway,NOR,crosses_open_play,0
2026-M092-MEX-ENG_MEX_01,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_raul_rangel,Raul RANGEL,0,1,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_02,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,1,MEX_jorge_sanchez,Jorge SANCHEZ,0,2,Mexico,MEX,crosses_open_play,1
2026-M092-MEX-ENG_MEX_03,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_cesar_montes,Cesar MONTES,0,3,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_05,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_johan_vasquez,Johan VASQUEZ,0,5,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_06,0,0,0,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_erik_lira,Erik LIRA,0,6,Mexico,MEX,crosses_open_play,1
2026-M092-MEX-ENG_MEX_07,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_luis_romo,Luis ROMO,0,7,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_09,0,0,0,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_raul_jimenez,Raul JIMENEZ,0,9,Mexico,MEX,crosses_open_play,1
2026-M092-MEX-ENG_MEX_16,0,0,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_julian_quinones,Julian QUINONES,0,16,Mexico,MEX,crosses_open_play,1
2026-M092-MEX-ENG_MEX_19,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_gilberto_mora,Gilberto MORA,0,19,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_23,0,1,0,2,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,9,MEX_jesus_gallardo,Jesus GALLARDO,2,23,Mexico,MEX,crosses_open_play,14
2026-M092-MEX-ENG_MEX_25,0,0,6,2,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,2,MEX_roberto_alvarado,Roberto ALVARADO,1,25,Mexico,MEX,crosses_open_play,11
2026-M092-MEX-ENG_MEX_04,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,1,MEX_edson_alvarez,Edson ALVAREZ,0,4,Mexico,MEX,crosses_open_play,1
2026-M092-MEX-ENG_MEX_08,0,0,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,1,MEX_alvaro_fidalgo,Alvaro FIDALGO,0,8,Mexico,MEX,crosses_open_play,2
2026-M092-MEX-ENG_MEX_11,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_santiago_gimenez,Santiago GIMENEZ,0,11,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_22,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_guillermo_martinez,Guillermo MARTINEZ,0,22,Mexico,MEX,crosses_open_play,0
2026-M092-MEX-ENG_MEX_26,1,1,2,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,MEX_brian_gutierrez,Brian GUTIERREZ,0,26,Mexico,MEX,crosses_open_play,4
2026-M092-MEX-ENG_ENG_01,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_jordan_pickford,Jordan PICKFORD,0,1,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_02,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_ezri_konsa,Ezri KONSA,0,2,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_03,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_nico_oreilly,Nico OREILLY,1,3,England,ENG,crosses_open_play,1
2026-M092-MEX-ENG_ENG_04,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_declan_rice,Declan RICE,0,4,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_06,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_marc_guehi,Marc GUEHI,0,6,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_07,0,0,0,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,1,ENG_bukayo_saka,Bukayo SAKA,0,7,England,ENG,crosses_open_play,2
2026-M092-MEX-ENG_ENG_08,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_elliot_anderson,Elliot ANDERSON,0,8,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_09,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_harry_kane,Harry KANE,1,9,England,ENG,crosses_open_play,1
2026-M092-MEX-ENG_ENG_10,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_jude_bellingham,Jude BELLINGHAM,0,10,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_18,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_anthony_gordon,Anthony GORDON,1,18,England,ENG,crosses_open_play,1
2026-M092-MEX-ENG_ENG_26,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,1,ENG_jarell_quansah,Jarell QUANSAH,0,26,England,ENG,crosses_open_play,1
2026-M092-MEX-ENG_ENG_05,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_john_stones,John STONES,0,5,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_15,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_dan_burn,Dan BURN,0,15,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_17,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_morgan_rogers,Morgan ROGERS,0,17,England,ENG,crosses_open_play,0
2026-M092-MEX-ENG_ENG_25,0,0,0,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,ENG_djed_spence,Djed SPENCE,0,25,England,ENG,crosses_open_play,1
2026-M093-POR-ESP_POR_01,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_diogo_costa,DIOGO COSTA,0,1,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_03,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_ruben_dias,RUBEN DIAS,0,3,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_07,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_cristiano_ronaldo,CRISTIANO RONALDO,0,7,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_08,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,2,POR_bruno_fernandes,BRUNO FERNANDES,0,8,Portugal,POR,crosses_open_play,2
2026-M093-POR-ESP_POR_11,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_joao_felix,JOAO FELIX,0,11,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_13,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_renato_veiga,RENATO VEIGA,0,13,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_15,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_joao_neves,JOAO NEVES,0,15,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_18,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_pedro_neto,PEDRO NETO,1,18,Portugal,POR,crosses_open_play,2
2026-M093-POR-ESP_POR_20,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_joao_cancelo,JOAO CANCELO,0,20,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_23,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_vitinha,VITINHA,0,23,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_25,0,1,0,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_nuno_mendes,NUNO MENDES,0,25,Portugal,POR,crosses_open_play,2
2026-M093-POR-ESP_POR_02,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_nelson_semedo,NELSON SEMEDO,0,2,Portugal,POR,crosses_open_play,1
2026-M093-POR-ESP_POR_05,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_diogo_dalot,DIOGO DALOT,0,5,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_10,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_bernardo_silva,BERNARDO SILVA,0,10,Portugal,POR,crosses_open_play,0
2026-M093-POR-ESP_POR_17,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_rafael_leao,RAFAEL LEAO,0,17,Portugal,POR,crosses_open_play,1
2026-M093-POR-ESP_POR_26,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,0,POR_francisco_conceicao,FRANCISCO CONCEICAO,0,26,Portugal,POR,crosses_open_play,1
2026-M093-POR-ESP_ESP_23,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_unai_simon,Unai SIMON,0,23,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_10,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_dani_olmo,Dani OLMO,1,10,Spain,ESP,crosses_open_play,1
2026-M093-POR-ESP_ESP_12,1,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_pedro_porro,Pedro PORRO,1,12,Spain,ESP,crosses_open_play,2
2026-M093-POR-ESP_ESP_14,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_aymeric_laporte,Aymeric LAPORTE,0,14,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_15,0,0,2,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_alex_baena,Alex BAENA,1,15,Spain,ESP,crosses_open_play,3
2026-M093-POR-ESP_ESP_16,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_rodri,RODRI,0,16,Spain,ESP,crosses_open_play,1
2026-M093-POR-ESP_ESP_19,0,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_lamine_yamal,Lamine YAMAL,1,19,Spain,ESP,crosses_open_play,2
2026-M093-POR-ESP_ESP_20,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_pedri,PEDRI,0,20,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_21,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_mikel_oyarzabal,Mikel OYARZABAL,0,21,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_22,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_pau_cubarsi,Pau CUBARSI,0,22,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_24,0,0,0,1,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_marc_cucurella,Marc CUCURELLA,0,24,Spain,ESP,crosses_open_play,1
2026-M093-POR-ESP_ESP_06,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_mikel_merino,Mikel MERINO,0,6,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_07,1,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_ferran_torres,Ferran TORRES,0,7,Spain,ESP,crosses_open_play,1
2026-M093-POR-ESP_ESP_08,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_fabian_ruiz,Fabian RUIZ,0,8,Spain,ESP,crosses_open_play,0
2026-M093-POR-ESP_ESP_26,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,ESP_borja_iglesias,Borja IGLESIAS,0,26,Spain,ESP,crosses_open_play,0
2026-M094-USA-BEL_USA_24,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,USA_matt_freese,Matt FREESE,0,24,USA,USA,crosses_open_play,0
2026-M094-USA-BEL_USA_02,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,USA_sergino_dest,Sergino DEST,0,2,USA,USA,crosses_open_play,0
2026-M094-USA-BEL_USA_03,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,USA_chris_richards,Chris RICHARDS,0,3,USA,USA,crosses_open_play,0
2026-M094-USA-BEL_USA_04,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,USA_tyler_adams,Tyler ADAMS,0,4,USA,USA,crosses_open_play,0
2026-M094-USA-BEL_USA_05,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,4,USA_antonee_robinson,Antonee ROBINSON,0,5,USA,USA,crosses_open_play,4
2026-M094-USA-BEL_USA_08,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,1,USA_weston_mckennie,Weston McKENNIE,0,8,USA,USA,crosses_open_play,1
2026-M094-USA-BEL_USA_10,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,USA_christian_pulisic,Christian PULISIC,0,10,USA,USA,crosses_open_play,0
