edge_id,from_appearance_id,from_player,from_player_id,from_shirt_number,match_id,match_team_id,pass_count,source_page,team,team_id,to_appearance_id,to_player,to_player_id,to_shirt_number
2026-M094-USA-BEL_BEL_05_04,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_05_05,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_05_08,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_05_10,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_05_14,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_05_17,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_05_21,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_05_23,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_05_24,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
2026-M094-USA-BEL_BEL_05_25,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_25,Nathan NGOY,BEL_nathan_ngoy,25
2026-M094-USA-BEL_BEL_05_06,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_06,Axel WITSEL,BEL_axel_witsel,6
2026-M094-USA-BEL_BEL_05_09,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_09,Romelu LUKAKU,BEL_romelu_lukaku,9
2026-M094-USA-BEL_BEL_05_11,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_11,Jeremy DOKU,BEL_jeremy_doku,11
2026-M094-USA-BEL_BEL_05_20,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_20,Hans VANAKEN,BEL_hans_vanaken,20
2026-M094-USA-BEL_BEL_05_22,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_22,Alexis SAELEMAEKERS,BEL_alexis_saelemaekers,22
2026-M094-USA-BEL_BEL_08_01,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_01,Thibaut COURTOIS,BEL_thibaut_courtois,1
2026-M094-USA-BEL_BEL_08_04,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_08_05,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_08_08,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_08_10,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_08_14,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_08_17,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_08_21,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_08_23,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,7,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_08_24,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
2026-M094-USA-BEL_BEL_08_25,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_25,Nathan NGOY,BEL_nathan_ngoy,25
2026-M094-USA-BEL_BEL_08_06,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_06,Axel WITSEL,BEL_axel_witsel,6
2026-M094-USA-BEL_BEL_08_09,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_09,Romelu LUKAKU,BEL_romelu_lukaku,9
2026-M094-USA-BEL_BEL_08_11,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_11,Jeremy DOKU,BEL_jeremy_doku,11
2026-M094-USA-BEL_BEL_08_20,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_20,Hans VANAKEN,BEL_hans_vanaken,20
2026-M094-USA-BEL_BEL_08_22,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_22,Alexis SAELEMAEKERS,BEL_alexis_saelemaekers,22
2026-M094-USA-BEL_BEL_10_01,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_01,Thibaut COURTOIS,BEL_thibaut_courtois,1
2026-M094-USA-BEL_BEL_10_04,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_10_05,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_10_08,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_10_10,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_10_14,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_10_17,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_10_21,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_10_23,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_10_24,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
2026-M094-USA-BEL_BEL_10_25,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_25,Nathan NGOY,BEL_nathan_ngoy,25
2026-M094-USA-BEL_BEL_10_06,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_06,Axel WITSEL,BEL_axel_witsel,6
2026-M094-USA-BEL_BEL_10_09,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_09,Romelu LUKAKU,BEL_romelu_lukaku,9
2026-M094-USA-BEL_BEL_10_11,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_11,Jeremy DOKU,BEL_jeremy_doku,11
2026-M094-USA-BEL_BEL_10_20,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_20,Hans VANAKEN,BEL_hans_vanaken,20
2026-M094-USA-BEL_BEL_10_22,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_22,Alexis SAELEMAEKERS,BEL_alexis_saelemaekers,22
2026-M094-USA-BEL_BEL_14_01,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_01,Thibaut COURTOIS,BEL_thibaut_courtois,1
2026-M094-USA-BEL_BEL_14_04,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_14_05,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_14_08,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_14_10,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_14_14,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_14_17,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_14_21,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_14_23,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_14_24,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
2026-M094-USA-BEL_BEL_14_25,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_25,Nathan NGOY,BEL_nathan_ngoy,25
2026-M094-USA-BEL_BEL_14_06,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_06,Axel WITSEL,BEL_axel_witsel,6
2026-M094-USA-BEL_BEL_14_09,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_09,Romelu LUKAKU,BEL_romelu_lukaku,9
2026-M094-USA-BEL_BEL_14_11,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_11,Jeremy DOKU,BEL_jeremy_doku,11
2026-M094-USA-BEL_BEL_14_20,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_20,Hans VANAKEN,BEL_hans_vanaken,20
2026-M094-USA-BEL_BEL_14_22,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_22,Alexis SAELEMAEKERS,BEL_alexis_saelemaekers,22
2026-M094-USA-BEL_BEL_17_01,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_01,Thibaut COURTOIS,BEL_thibaut_courtois,1
2026-M094-USA-BEL_BEL_17_04,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_17_05,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_17_08,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_17_10,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_17_14,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_17_17,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_17_21,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_17_23,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_17_24,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
2026-M094-USA-BEL_BEL_17_25,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_25,Nathan NGOY,BEL_nathan_ngoy,25
2026-M094-USA-BEL_BEL_17_06,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_06,Axel WITSEL,BEL_axel_witsel,6
2026-M094-USA-BEL_BEL_17_09,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_09,Romelu LUKAKU,BEL_romelu_lukaku,9
2026-M094-USA-BEL_BEL_17_11,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_11,Jeremy DOKU,BEL_jeremy_doku,11
2026-M094-USA-BEL_BEL_17_20,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,13,Belgium,BEL,2026-M094-USA-BEL_BEL_20,Hans VANAKEN,BEL_hans_vanaken,20
2026-M094-USA-BEL_BEL_17_22,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_22,Alexis SAELEMAEKERS,BEL_alexis_saelemaekers,22
2026-M094-USA-BEL_BEL_21_01,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_01,Thibaut COURTOIS,BEL_thibaut_courtois,1
2026-M094-USA-BEL_BEL_21_04,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_04,Brandon MECHELE,BEL_brandon_mechele,4
2026-M094-USA-BEL_BEL_21_05,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_05,Maxim DE CUYPER,BEL_maxim_de_cuyper,5
2026-M094-USA-BEL_BEL_21_08,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,4,13,Belgium,BEL,2026-M094-USA-BEL_BEL_08,Youri TIELEMANS,BEL_youri_tielemans,8
2026-M094-USA-BEL_BEL_21_10,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,13,Belgium,BEL,2026-M094-USA-BEL_BEL_10,Leandro TROSSARD,BEL_leandro_trossard,10
2026-M094-USA-BEL_BEL_21_14,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,7,13,Belgium,BEL,2026-M094-USA-BEL_BEL_14,Dodi LUKEBAKIO,BEL_dodi_lukebakio,14
2026-M094-USA-BEL_BEL_21_17,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_17,Charles DE KETELAERE,BEL_charles_de_ketelaere,17
2026-M094-USA-BEL_BEL_21_21,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,13,Belgium,BEL,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21
2026-M094-USA-BEL_BEL_21_23,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_23,Nicolas RASKIN,BEL_nicolas_raskin,23
2026-M094-USA-BEL_BEL_21_24,2026-M094-USA-BEL_BEL_21,Timothy CASTAGNE,BEL_timothy_castagne,21,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,3,13,Belgium,BEL,2026-M094-USA-BEL_BEL_24,Amadou ONANA,BEL_amadou_onana,24
