category,from_left_side,from_right_side,match_id,match_team_id,metric,source_page,team,team_id,value
corners_delivery_type,0,1,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Short,40,Argentina,ARG,1
corners_delivery_type,0,0,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Edge of Penalty Area,40,Argentina,ARG,0
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Inswing,40,Argentina,ARG,3
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Outswing,40,Argentina,ARG,3
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Driven,40,Argentina,ARG,0
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Lofted,40,Argentina,ARG,1
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Direct,40,Argentina,ARG,12
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Direct (on target),40,Argentina,ARG,4
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Direct (off target),40,Argentina,ARG,0
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,Indirect,40,Argentina,ARG,2
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_set_plays,40,Argentina,ARG,37
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_free_kicks,40,Argentina,ARG,14
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_penalties,40,Argentina,ARG,0
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_corners,40,Argentina,ARG,8
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_ARG,total_throw_ins,40,Argentina,ARG,15
corners_delivery_type,4,3,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Direct to Area,41,Cabo Verde,CPV,7
corners_delivery_type,0,0,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Short,41,Cabo Verde,CPV,0
corners_delivery_type,1,0,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Edge of Penalty Area,41,Cabo Verde,CPV,1
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Inswing,41,Cabo Verde,CPV,1
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Outswing,41,Cabo Verde,CPV,5
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Driven,41,Cabo Verde,CPV,1
corners_delivery_style,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Lofted,41,Cabo Verde,CPV,0
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Direct,41,Cabo Verde,CPV,13
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Direct (on target),41,Cabo Verde,CPV,1
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Direct (off target),41,Cabo Verde,CPV,1
free_kicks,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,Indirect,41,Cabo Verde,CPV,3
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_set_plays,41,Cabo Verde,CPV,42
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_free_kicks,41,Cabo Verde,CPV,16
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_penalties,41,Cabo Verde,CPV,0
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_corners,41,Cabo Verde,CPV,8
summary,,,2026-M086-ARG-CPV,2026-M086-ARG-CPV_CPV,total_throw_ins,41,Cabo Verde,CPV,18
corners_delivery_type,0,1,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Direct to Area,40,Colombia,COL,1
corners_delivery_type,2,0,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Short,40,Colombia,COL,2
corners_delivery_type,0,0,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Edge of Penalty Area,40,Colombia,COL,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Inswing,40,Colombia,COL,1
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Outswing,40,Colombia,COL,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Driven,40,Colombia,COL,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Lofted,40,Colombia,COL,0
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Direct,40,Colombia,COL,10
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Direct (on target),40,Colombia,COL,0
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Direct (off target),40,Colombia,COL,1
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,Indirect,40,Colombia,COL,0
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_set_plays,40,Colombia,COL,28
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_free_kicks,40,Colombia,COL,10
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_penalties,40,Colombia,COL,0
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_corners,40,Colombia,COL,3
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_COL,total_throw_ins,40,Colombia,COL,15
corners_delivery_type,0,2,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Direct to Area,41,Ghana,GHA,2
corners_delivery_type,0,0,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Short,41,Ghana,GHA,0
corners_delivery_type,0,0,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Edge of Penalty Area,41,Ghana,GHA,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Inswing,41,Ghana,GHA,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Outswing,41,Ghana,GHA,2
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Driven,41,Ghana,GHA,0
corners_delivery_style,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Lofted,41,Ghana,GHA,0
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Direct,41,Ghana,GHA,14
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Direct (on target),41,Ghana,GHA,0
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Direct (off target),41,Ghana,GHA,0
free_kicks,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,Indirect,41,Ghana,GHA,2
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_set_plays,41,Ghana,GHA,34
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_free_kicks,41,Ghana,GHA,16
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_penalties,41,Ghana,GHA,0
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_corners,41,Ghana,GHA,2
summary,,,2026-M087-COL-GHA,2026-M087-COL-GHA_GHA,total_throw_ins,41,Ghana,GHA,16
corners_delivery_type,1,2,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Direct to Area,39,Australia,AUS,3
corners_delivery_type,0,0,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Short,39,Australia,AUS,0
corners_delivery_type,1,0,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Edge of Penalty Area,39,Australia,AUS,1
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Inswing,39,Australia,AUS,2
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Outswing,39,Australia,AUS,1
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Driven,39,Australia,AUS,0
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Lofted,39,Australia,AUS,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Direct,39,Australia,AUS,14
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Direct (on target),39,Australia,AUS,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Direct (off target),39,Australia,AUS,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,Indirect,39,Australia,AUS,3
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_set_plays,39,Australia,AUS,47
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_free_kicks,39,Australia,AUS,17
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_penalties,39,Australia,AUS,0
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_corners,39,Australia,AUS,4
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_AUS,total_throw_ins,39,Australia,AUS,26
corners_delivery_type,1,3,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Direct to Area,40,Egypt,EGY,4
corners_delivery_type,1,2,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Short,40,Egypt,EGY,3
corners_delivery_type,0,0,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Edge of Penalty Area,40,Egypt,EGY,0
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Inswing,40,Egypt,EGY,4
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Outswing,40,Egypt,EGY,0
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Driven,40,Egypt,EGY,0
corners_delivery_style,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Lofted,40,Egypt,EGY,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Direct,40,Egypt,EGY,12
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Direct (on target),40,Egypt,EGY,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Direct (off target),40,Egypt,EGY,0
free_kicks,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,Indirect,40,Egypt,EGY,0
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_set_plays,40,Egypt,EGY,38
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_free_kicks,40,Egypt,EGY,12
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_penalties,40,Egypt,EGY,0
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_corners,40,Egypt,EGY,7
summary,,,2026-M088-AUS-EGY,2026-M088-AUS-EGY_EGY,total_throw_ins,40,Egypt,EGY,19
corners_delivery_type,0,2,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Direct to Area,39,Paraguay,PAR,2
corners_delivery_type,0,0,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Short,39,Paraguay,PAR,0
corners_delivery_type,0,0,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Edge of Penalty Area,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Inswing,39,Paraguay,PAR,2
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Outswing,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Driven,39,Paraguay,PAR,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Lofted,39,Paraguay,PAR,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Direct,39,Paraguay,PAR,10
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Direct (on target),39,Paraguay,PAR,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Direct (off target),39,Paraguay,PAR,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,Indirect,39,Paraguay,PAR,0
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_set_plays,39,Paraguay,PAR,31
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_free_kicks,39,Paraguay,PAR,10
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_penalties,39,Paraguay,PAR,0
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_corners,39,Paraguay,PAR,2
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_PAR,total_throw_ins,39,Paraguay,PAR,19
corners_delivery_type,6,2,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Direct to Area,40,France,FRA,8
corners_delivery_type,2,2,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Short,40,France,FRA,4
corners_delivery_type,0,0,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Edge of Penalty Area,40,France,FRA,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Inswing,40,France,FRA,8
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Outswing,40,France,FRA,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Driven,40,France,FRA,0
corners_delivery_style,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Lofted,40,France,FRA,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Direct,40,France,FRA,12
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Direct (on target),40,France,FRA,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Direct (off target),40,France,FRA,0
free_kicks,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,Indirect,40,France,FRA,0
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_set_plays,40,France,FRA,42
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_free_kicks,40,France,FRA,12
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_penalties,40,France,FRA,1
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_corners,40,France,FRA,12
summary,,,2026-M089-PAR-FRA,2026-M089-PAR-FRA_FRA,total_throw_ins,40,France,FRA,17
corners_delivery_type,4,3,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Direct to Area,39,Canada,CAN,7
corners_delivery_type,4,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Short,39,Canada,CAN,4
corners_delivery_type,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Edge of Penalty Area,39,Canada,CAN,0
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Inswing,39,Canada,CAN,3
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Outswing,39,Canada,CAN,2
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Driven,39,Canada,CAN,1
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Lofted,39,Canada,CAN,1
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Direct,39,Canada,CAN,14
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Direct (on target),39,Canada,CAN,0
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Direct (off target),39,Canada,CAN,1
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,Indirect,39,Canada,CAN,3
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_set_plays,39,Canada,CAN,52
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_free_kicks,39,Canada,CAN,17
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_penalties,39,Canada,CAN,0
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_corners,39,Canada,CAN,11
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_CAN,total_throw_ins,39,Canada,CAN,24
corners_delivery_type,0,1,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Direct to Area,40,Morocco,MAR,1
corners_delivery_type,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Short,40,Morocco,MAR,0
corners_delivery_type,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Edge of Penalty Area,40,Morocco,MAR,0
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Inswing,40,Morocco,MAR,0
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Outswing,40,Morocco,MAR,1
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Driven,40,Morocco,MAR,0
corners_delivery_style,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Lofted,40,Morocco,MAR,0
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Direct,40,Morocco,MAR,24
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Direct (on target),40,Morocco,MAR,0
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Direct (off target),40,Morocco,MAR,0
free_kicks,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,Indirect,40,Morocco,MAR,2
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_set_plays,40,Morocco,MAR,50
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_free_kicks,40,Morocco,MAR,26
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_penalties,40,Morocco,MAR,0
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_corners,40,Morocco,MAR,1
summary,,,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,total_throw_ins,40,Morocco,MAR,23
corners_delivery_type,4,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Direct to Area,39,Brazil,BRA,4
corners_delivery_type,1,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Short,39,Brazil,BRA,1
corners_delivery_type,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Edge of Penalty Area,39,Brazil,BRA,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Inswing,39,Brazil,BRA,3
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Outswing,39,Brazil,BRA,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Driven,39,Brazil,BRA,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Lofted,39,Brazil,BRA,1
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Direct,39,Brazil,BRA,4
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Direct (on target),39,Brazil,BRA,0
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Direct (off target),39,Brazil,BRA,0
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,Indirect,39,Brazil,BRA,1
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_set_plays,39,Brazil,BRA,25
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_free_kicks,39,Brazil,BRA,5
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_penalties,39,Brazil,BRA,2
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_corners,39,Brazil,BRA,5
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,total_throw_ins,39,Brazil,BRA,13
corners_delivery_type,1,3,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Direct to Area,40,Norway,NOR,4
corners_delivery_type,0,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Short,40,Norway,NOR,1
corners_delivery_type,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Edge of Penalty Area,40,Norway,NOR,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Inswing,40,Norway,NOR,4
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Outswing,40,Norway,NOR,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Driven,40,Norway,NOR,0
corners_delivery_style,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Lofted,40,Norway,NOR,0
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Direct,40,Norway,NOR,7
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Direct (on target),40,Norway,NOR,0
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Direct (off target),40,Norway,NOR,0
free_kicks,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,Indirect,40,Norway,NOR,1
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_set_plays,40,Norway,NOR,27
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_free_kicks,40,Norway,NOR,8
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_penalties,40,Norway,NOR,0
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_corners,40,Norway,NOR,5
summary,,,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,total_throw_ins,40,Norway,NOR,14
corners_delivery_type,5,6,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Direct to Area,40,Mexico,MEX,11
corners_delivery_type,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Short,40,Mexico,MEX,1
corners_delivery_type,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Edge of Penalty Area,40,Mexico,MEX,0
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Inswing,40,Mexico,MEX,5
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Outswing,40,Mexico,MEX,5
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Driven,40,Mexico,MEX,0
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Lofted,40,Mexico,MEX,1
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Direct,40,Mexico,MEX,6
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Direct (on target),40,Mexico,MEX,0
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Direct (off target),40,Mexico,MEX,0
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,Indirect,40,Mexico,MEX,0
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_set_plays,40,Mexico,MEX,43
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_free_kicks,40,Mexico,MEX,6
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_penalties,40,Mexico,MEX,1
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_corners,40,Mexico,MEX,12
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,total_throw_ins,40,Mexico,MEX,24
corners_delivery_type,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Direct to Area,41,England,ENG,1
corners_delivery_type,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Short,41,England,ENG,1
corners_delivery_type,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Edge of Penalty Area,41,England,ENG,0
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Inswing,41,England,ENG,1
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Outswing,41,England,ENG,0
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Driven,41,England,ENG,0
corners_delivery_style,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Lofted,41,England,ENG,0
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Direct,41,England,ENG,11
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Direct (on target),41,England,ENG,0
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Direct (off target),41,England,ENG,0
free_kicks,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,Indirect,41,England,ENG,2
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_set_plays,41,England,ENG,28
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_free_kicks,41,England,ENG,13
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_penalties,41,England,ENG,1
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_corners,41,England,ENG,2
summary,,,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,total_throw_ins,41,England,ENG,12
corners_delivery_type,1,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Direct to Area,39,Portugal,POR,2
corners_delivery_type,0,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Short,39,Portugal,POR,1
corners_delivery_type,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Edge of Penalty Area,39,Portugal,POR,0
corners_delivery_style,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Inswing,39,Portugal,POR,2
corners_delivery_style,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Outswing,39,Portugal,POR,0
corners_delivery_style,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Driven,39,Portugal,POR,0
corners_delivery_style,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Lofted,39,Portugal,POR,0
free_kicks,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Direct,39,Portugal,POR,13
free_kicks,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Direct (on target),39,Portugal,POR,0
free_kicks,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Direct (off target),39,Portugal,POR,0
free_kicks,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,Indirect,39,Portugal,POR,1
summary,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,total_set_plays,39,Portugal,POR,37
summary,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,total_free_kicks,39,Portugal,POR,14
summary,,,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,total_penalties,39,Portugal,POR,0
