appearance_id,in_behind,in_between,in_front,in_to_out,match_id,match_team_id,no_movement,offers_received,out_to_in,player_id,player_name,shirt_number,source_page,team,team_id,total_offers
2026-M090-CAN-MAR_MAR_03,0,0,1,1,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,1,0,0,MAR_noussair_mazraoui,Noussair MAZRAOUI,3,45,Morocco,MAR,3
2026-M090-CAN-MAR_MAR_06,1,7,3,1,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,5,2,0,MAR_ayyoub_bouaddi,Ayyoub BOUADDI,6,45,Morocco,MAR,17
2026-M090-CAN-MAR_MAR_08,3,12,9,5,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,7,20,0,MAR_ounahi,OUNAHI,8,45,Morocco,MAR,36
2026-M090-CAN-MAR_MAR_10,19,11,1,1,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,6,9,2,MAR_brahim_diaz,Brahim DIAZ,10,45,Morocco,MAR,40
2026-M090-CAN-MAR_MAR_11,6,4,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,1,0,MAR_ismael_saibari,Ismael SAIBARI,11,45,Morocco,MAR,10
2026-M090-CAN-MAR_MAR_14,0,0,2,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,6,6,0,MAR_issa_diop,Issa DIOP,14,45,Morocco,MAR,8
2026-M090-CAN-MAR_MAR_23,7,1,1,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,5,3,0,MAR_bilal_el_khannouss,Bilal EL KHANNOUSS,23,45,Morocco,MAR,14
2026-M090-CAN-MAR_MAR_24,0,14,14,2,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,19,19,0,MAR_neil_el_aynaoui,Neil EL AYNAOUI,24,45,Morocco,MAR,49
2026-M090-CAN-MAR_MAR_25,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,2,1,0,MAR_redouane_halhal,Redouane HALHAL,25,45,Morocco,MAR,2
2026-M090-CAN-MAR_MAR_04,0,0,1,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,0,1,MAR_sofyan_amrabat,Sofyan AMRABAT,4,45,Morocco,MAR,2
2026-M090-CAN-MAR_MAR_05,0,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,0,0,0,MAR_marwane_saadane,Marwane SAADANE,5,45,Morocco,MAR,0
2026-M090-CAN-MAR_MAR_07,1,0,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,2,1,0,MAR_chemsdine_talbi,Chemsdine TALBI,7,45,Morocco,MAR,3
2026-M090-CAN-MAR_MAR_09,28,4,0,0,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,1,5,0,MAR_soufiane_rahimi,Souﬁane RAHIMI,9,45,Morocco,MAR,33
2026-M090-CAN-MAR_MAR_15,0,0,0,2,2026-M090-CAN-MAR,2026-M090-CAN-MAR_MAR,1,1,0,MAR_samir_el_mourabet,Samir EL MOURABET,15,45,Morocco,MAR,3
2026-M091-BRA-NOR_BRA_01,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,3,1,0,BRA_alisson,ALISSON,1,43,Brazil,BRA,3
2026-M091-BRA-NOR_BRA_03,3,0,1,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,9,5,0,BRA_gabriel_magalhaes,GABRIEL MAGALHAES,3,43,Brazil,BRA,13
2026-M091-BRA-NOR_BRA_04,1,0,1,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,2,3,0,BRA_marquinhos,MARQUINHOS,4,43,Brazil,BRA,5
2026-M091-BRA-NOR_BRA_05,4,4,18,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,5,12,0,BRA_casemiro,CASEMIRO,5,43,Brazil,BRA,32
2026-M091-BRA-NOR_BRA_07,15,6,3,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,18,18,0,BRA_vinicius_junior,VINICIUS JUNIOR,7,43,Brazil,BRA,43
2026-M091-BRA-NOR_BRA_08,15,20,15,2,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,2,21,3,BRA_bruno_guimaraes,BRUNO GUIMARAES,8,43,Brazil,BRA,57
2026-M091-BRA-NOR_BRA_09,6,4,7,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,5,1,BRA_matheus_cunha,MATHEUS CUNHA,9,43,Brazil,BRA,19
2026-M091-BRA-NOR_BRA_13,7,0,14,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,7,15,0,BRA_danilo,DANILO,13,43,Brazil,BRA,28
2026-M091-BRA-NOR_BRA_16,8,3,4,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,3,4,0,BRA_douglas_santos,DOUGLAS SANTOS,16,43,Brazil,BRA,18
2026-M091-BRA-NOR_BRA_22,7,3,10,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,8,1,BRA_gabriel_martinelli,GABRIEL MARTINELLI,22,43,Brazil,BRA,23
2026-M091-BRA-NOR_BRA_26,6,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,1,1,BRA_rayan,RAYAN,26,43,Brazil,BRA,9
2026-M091-BRA-NOR_BRA_02,3,0,4,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,3,0,BRA_ederson_silva,EDERSON SILVA,2,43,Brazil,BRA,8
2026-M091-BRA-NOR_BRA_10,1,6,11,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,8,1,BRA_neymar_jr,NEYMAR JR,10,43,Brazil,BRA,20
2026-M091-BRA-NOR_BRA_18,6,0,5,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,5,0,BRA_danilo_santos,DANILO SANTOS,18,43,Brazil,BRA,12
2026-M091-BRA-NOR_BRA_19,5,1,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_BRA,1,2,0,BRA_endrick,ENDRICK,19,43,Brazil,BRA,7
2026-M091-BRA-NOR_NOR_01,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,6,4,0,NOR_orjan_nyland,Orjan NYLAND,1,45,Norway,NOR,6
2026-M091-BRA-NOR_NOR_03,0,0,2,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,8,9,0,NOR_kristoffer_ajer,Kristoffer AJER,3,45,Norway,NOR,10
2026-M091-BRA-NOR_NOR_05,16,1,5,2,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,16,12,0,NOR_david_moller_wolfe,David MOLLER WOLFE,5,45,Norway,NOR,40
2026-M091-BRA-NOR_NOR_06,9,17,9,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,6,6,0,NOR_patrick_berg,Patrick BERG,6,45,Norway,NOR,41
2026-M091-BRA-NOR_NOR_07,10,3,0,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,19,15,1,NOR_alexander_sorloth,Alexander SORLOTH,7,45,Norway,NOR,34
2026-M091-BRA-NOR_NOR_08,0,5,16,2,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,4,13,0,NOR_sander_berge,Sander BERGE,8,45,Norway,NOR,27
2026-M091-BRA-NOR_NOR_09,6,4,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,3,0,NOR_erling_haaland,Erling HAALAND,9,45,Norway,NOR,10
2026-M091-BRA-NOR_NOR_10,9,24,27,5,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,8,36,4,NOR_martin_odegaard,Martin ODEGAARD,10,45,Norway,NOR,77
2026-M091-BRA-NOR_NOR_17,0,1,2,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,17,11,0,NOR_torbjorn_heggem,Torbjorn HEGGEM,17,45,Norway,NOR,20
2026-M091-BRA-NOR_NOR_20,1,4,7,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,8,11,3,NOR_antonio_nusa,Antonio NUSA,20,45,Norway,NOR,23
2026-M091-BRA-NOR_NOR_26,1,0,1,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,7,2,0,NOR_julian_ryerson,Julian RYERSON,26,45,Norway,NOR,9
2026-M091-BRA-NOR_NOR_04,0,0,0,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,0,0,0,NOR_leo_ostigard,Leo OSTIGARD,4,45,Norway,NOR,0
2026-M091-BRA-NOR_NOR_14,3,0,5,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,7,8,0,NOR_fredrik_aursnes,Fredrik AURSNES,14,45,Norway,NOR,15
2026-M091-BRA-NOR_NOR_21,5,1,4,1,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,7,10,2,NOR_andreas_schjelderup,Andreas SCHJELDERUP,21,45,Norway,NOR,20
2026-M091-BRA-NOR_NOR_22,8,10,7,0,2026-M091-BRA-NOR,2026-M091-BRA-NOR_NOR,5,16,2,NOR_oscar_bobb,Oscar BOBB,22,45,Norway,NOR,32
2026-M092-MEX-ENG_MEX_01,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,3,1,0,MEX_raul_rangel,Raul RANGEL,1,44,Mexico,MEX,3
2026-M092-MEX-ENG_MEX_02,22,0,4,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,12,8,2,MEX_jorge_sanchez,Jorge SANCHEZ,2,44,Mexico,MEX,41
2026-M092-MEX-ENG_MEX_03,0,0,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,12,9,0,MEX_cesar_montes,Cesar MONTES,3,44,Mexico,MEX,13
2026-M092-MEX-ENG_MEX_05,1,4,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,3,4,0,MEX_johan_vasquez,Johan VASQUEZ,5,44,Mexico,MEX,9
2026-M092-MEX-ENG_MEX_06,2,0,10,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,14,13,0,MEX_erik_lira,Erik LIRA,6,44,Mexico,MEX,26
2026-M092-MEX-ENG_MEX_07,9,17,8,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,2,16,0,MEX_luis_romo,Luis ROMO,7,44,Mexico,MEX,37
2026-M092-MEX-ENG_MEX_09,21,11,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,2,5,0,MEX_raul_jimenez,Raul JIMENEZ,9,44,Mexico,MEX,35
2026-M092-MEX-ENG_MEX_16,15,7,16,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,6,19,1,MEX_julian_quinones,Julian QUINONES,16,44,Mexico,MEX,46
2026-M092-MEX-ENG_MEX_19,7,11,11,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,8,0,MEX_gilberto_mora,Gilberto MORA,19,44,Mexico,MEX,30
2026-M092-MEX-ENG_MEX_23,20,0,12,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,19,19,0,MEX_jesus_gallardo,Jesus GALLARDO,23,44,Mexico,MEX,51
2026-M092-MEX-ENG_MEX_25,12,5,17,3,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,18,22,0,MEX_roberto_alvarado,Roberto ALVARADO,25,44,Mexico,MEX,55
2026-M092-MEX-ENG_MEX_04,1,0,2,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,7,4,0,MEX_edson_alvarez,Edson ALVAREZ,4,44,Mexico,MEX,10
2026-M092-MEX-ENG_MEX_08,4,0,12,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,14,17,0,MEX_alvaro_fidalgo,Alvaro FIDALGO,8,44,Mexico,MEX,30
2026-M092-MEX-ENG_MEX_11,13,4,0,1,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,2,3,3,MEX_santiago_gimenez,Santiago GIMENEZ,11,44,Mexico,MEX,23
2026-M092-MEX-ENG_MEX_22,1,2,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,0,0,0,MEX_guillermo_martinez,Guillermo MARTINEZ,22,44,Mexico,MEX,3
2026-M092-MEX-ENG_MEX_26,8,4,6,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_MEX,5,8,0,MEX_brian_gutierrez,Brian GUTIERREZ,26,44,Mexico,MEX,23
2026-M092-MEX-ENG_ENG_01,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,7,4,0,ENG_jordan_pickford,Jordan PICKFORD,1,46,England,ENG,7
2026-M092-MEX-ENG_ENG_02,0,0,2,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,14,10,0,ENG_ezri_konsa,Ezri KONSA,2,46,England,ENG,16
2026-M092-MEX-ENG_ENG_03,2,0,6,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,10,5,0,ENG_nico_oreilly,Nico OREILLY,3,46,England,ENG,18
2026-M092-MEX-ENG_ENG_04,0,6,18,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,3,10,2,ENG_declan_rice,Declan RICE,4,46,England,ENG,29
2026-M092-MEX-ENG_ENG_06,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,13,7,0,ENG_marc_guehi,Marc GUEHI,6,46,England,ENG,13
2026-M092-MEX-ENG_ENG_07,8,3,3,2,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,6,7,1,ENG_bukayo_saka,Bukayo SAKA,7,46,England,ENG,23
2026-M092-MEX-ENG_ENG_08,2,4,21,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,1,8,1,ENG_elliot_anderson,Elliot ANDERSON,8,46,England,ENG,29
2026-M092-MEX-ENG_ENG_09,4,4,1,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,1,5,1,ENG_harry_kane,Harry KANE,9,46,England,ENG,11
2026-M092-MEX-ENG_ENG_10,7,13,9,7,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,1,13,0,ENG_jude_bellingham,Jude BELLINGHAM,10,46,England,ENG,37
2026-M092-MEX-ENG_ENG_18,7,4,3,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,11,14,1,ENG_anthony_gordon,Anthony GORDON,18,46,England,ENG,26
2026-M092-MEX-ENG_ENG_26,2,0,4,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,6,5,0,ENG_jarell_quansah,Jarell QUANSAH,26,46,England,ENG,12
2026-M092-MEX-ENG_ENG_05,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,0,0,ENG_john_stones,John STONES,5,46,England,ENG,0
2026-M092-MEX-ENG_ENG_15,0,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,0,0,ENG_dan_burn,Dan BURN,15,46,England,ENG,0
2026-M092-MEX-ENG_ENG_17,2,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,0,0,0,ENG_morgan_rogers,Morgan ROGERS,17,46,England,ENG,2
2026-M092-MEX-ENG_ENG_25,2,0,0,0,2026-M092-MEX-ENG,2026-M092-MEX-ENG_ENG,2,1,0,ENG_djed_spence,Djed SPENCE,25,46,England,ENG,4
2026-M093-POR-ESP_POR_01,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,13,6,0,POR_diogo_costa,DIOGO COSTA,1,43,Portugal,POR,13
2026-M093-POR-ESP_POR_03,0,0,3,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,5,3,0,POR_ruben_dias,RUBEN DIAS,3,43,Portugal,POR,8
2026-M093-POR-ESP_POR_07,9,7,2,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,1,3,0,POR_cristiano_ronaldo,CRISTIANO RONALDO,7,43,Portugal,POR,19
2026-M093-POR-ESP_POR_08,10,7,10,4,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,10,17,1,POR_bruno_fernandes,BRUNO FERNANDES,8,43,Portugal,POR,42
2026-M093-POR-ESP_POR_11,14,6,3,2,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,6,7,1,POR_joao_felix,JOAO FELIX,11,43,Portugal,POR,32
2026-M093-POR-ESP_POR_13,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,9,6,0,POR_renato_veiga,RENATO VEIGA,13,43,Portugal,POR,9
2026-M093-POR-ESP_POR_15,7,6,9,3,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,5,9,0,POR_joao_neves,JOAO NEVES,15,43,Portugal,POR,30
2026-M093-POR-ESP_POR_18,13,0,2,2,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,20,9,0,POR_pedro_neto,PEDRO NETO,18,43,Portugal,POR,37
2026-M093-POR-ESP_POR_20,4,4,6,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,9,9,1,POR_joao_cancelo,JOAO CANCELO,20,43,Portugal,POR,25
2026-M093-POR-ESP_POR_23,2,7,25,5,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,1,21,0,POR_vitinha,VITINHA,23,43,Portugal,POR,40
2026-M093-POR-ESP_POR_25,3,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,7,3,0,POR_nuno_mendes,NUNO MENDES,25,43,Portugal,POR,10
2026-M093-POR-ESP_POR_02,1,0,8,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,1,6,0,POR_nelson_semedo,NELSON SEMEDO,2,43,Portugal,POR,10
2026-M093-POR-ESP_POR_05,4,3,3,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,3,3,0,POR_diogo_dalot,DIOGO DALOT,5,43,Portugal,POR,14
2026-M093-POR-ESP_POR_10,0,1,3,1,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,1,4,0,POR_bernardo_silva,BERNARDO SILVA,10,43,Portugal,POR,6
2026-M093-POR-ESP_POR_17,2,1,2,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,4,2,0,POR_rafael_leao,RAFAEL LEAO,17,43,Portugal,POR,9
2026-M093-POR-ESP_POR_26,3,2,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_POR,5,2,0,POR_francisco_conceicao,FRANCISCO CONCEICAO,26,43,Portugal,POR,11
2026-M093-POR-ESP_ESP_23,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,14,8,0,ESP_unai_simon,Unai SIMON,23,45,Spain,ESP,14
2026-M093-POR-ESP_ESP_10,13,20,7,1,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,1,16,0,ESP_dani_olmo,Dani OLMO,10,45,Spain,ESP,42
2026-M093-POR-ESP_ESP_12,12,0,2,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,3,8,1,ESP_pedro_porro,Pedro PORRO,12,45,Spain,ESP,18
2026-M093-POR-ESP_ESP_14,2,0,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,3,1,0,ESP_aymeric_laporte,Aymeric LAPORTE,14,45,Spain,ESP,6
2026-M093-POR-ESP_ESP_15,20,11,6,1,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,12,18,3,ESP_alex_baena,Alex BAENA,15,45,Spain,ESP,53
2026-M093-POR-ESP_ESP_16,1,10,38,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,8,27,1,ESP_rodri,RODRI,16,45,Spain,ESP,60
2026-M093-POR-ESP_ESP_19,13,4,2,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,14,13,3,ESP_lamine_yamal,Lamine YAMAL,19,45,Spain,ESP,36
2026-M093-POR-ESP_ESP_20,4,24,17,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,6,26,0,ESP_pedri,PEDRI,20,45,Spain,ESP,53
2026-M093-POR-ESP_ESP_21,20,9,3,2,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,1,7,1,ESP_mikel_oyarzabal,Mikel OYARZABAL,21,45,Spain,ESP,36
2026-M093-POR-ESP_ESP_22,0,0,3,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,10,10,0,ESP_pau_cubarsi,Pau CUBARSI,22,45,Spain,ESP,13
2026-M093-POR-ESP_ESP_24,15,0,3,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,4,6,0,ESP_marc_cucurella,Marc CUCURELLA,24,45,Spain,ESP,22
2026-M093-POR-ESP_ESP_06,3,1,1,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,1,0,ESP_mikel_merino,Mikel MERINO,6,45,Spain,ESP,5
2026-M093-POR-ESP_ESP_07,7,11,3,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,2,12,3,ESP_ferran_torres,Ferran TORRES,7,45,Spain,ESP,26
2026-M093-POR-ESP_ESP_08,0,2,7,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,2,2,0,ESP_fabian_ruiz,Fabian RUIZ,8,45,Spain,ESP,11
2026-M093-POR-ESP_ESP_26,0,0,0,0,2026-M093-POR-ESP,2026-M093-POR-ESP_ESP,0,0,0,ESP_borja_iglesias,Borja IGLESIAS,26,45,Spain,ESP,0
2026-M094-USA-BEL_USA_24,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,3,3,0,USA_matt_freese,Matt FREESE,24,43,USA,USA,3
2026-M094-USA-BEL_USA_02,4,2,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,2,5,0,USA_sergino_dest,Sergino DEST,2,43,USA,USA,9
2026-M094-USA-BEL_USA_03,0,0,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,8,5,0,USA_chris_richards,Chris RICHARDS,3,43,USA,USA,9
2026-M094-USA-BEL_USA_04,0,4,57,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,12,34,0,USA_tyler_adams,Tyler ADAMS,4,43,USA,USA,73
2026-M094-USA-BEL_USA_05,18,3,18,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,29,26,0,USA_antonee_robinson,Antonee ROBINSON,5,43,USA,USA,68
2026-M094-USA-BEL_USA_08,27,13,5,3,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,3,12,1,USA_weston_mckennie,Weston McKENNIE,8,43,USA,USA,52
2026-M094-USA-BEL_USA_10,4,5,8,5,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,8,15,4,USA_christian_pulisic,Christian PULISIC,10,43,USA,USA,34
2026-M094-USA-BEL_USA_13,0,0,3,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,4,2,0,USA_tim_ream,Tim REAM,13,43,USA,USA,7
2026-M094-USA-BEL_USA_16,6,1,8,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,6,12,0,USA_alex_freeman,Alex FREEMAN,16,43,USA,USA,21
2026-M094-USA-BEL_USA_17,4,9,11,1,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,2,7,2,USA_malik_tillman,Malik TILLMAN,17,43,USA,USA,29
2026-M094-USA-BEL_USA_20,31,11,0,1,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,2,10,3,USA_folarin_balogun,Folarin BALOGUN,20,43,USA,USA,48
2026-M094-USA-BEL_USA_07,2,1,7,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,1,4,0,USA_giovanni_reyna,Giovanni REYNA,7,43,USA,USA,11
2026-M094-USA-BEL_USA_09,4,17,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,3,0,USA_ricardo_pepi,Ricardo PEPI,9,43,USA,USA,22
2026-M094-USA-BEL_USA_14,1,1,5,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,4,8,1,USA_sebastian_berhalter,Sebastian BERHALTER,14,43,USA,USA,12
2026-M094-USA-BEL_USA_18,1,0,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,0,0,USA_max_arfsten,Max ARFSTEN,18,43,USA,USA,2
2026-M094-USA-BEL_USA_19,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_USA,0,0,0,USA_haji_wright,Haji WRIGHT,19,43,USA,USA,0
2026-M094-USA-BEL_BEL_01,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,9,8,0,BEL_thibaut_courtois,Thibaut COURTOIS,1,45,Belgium,BEL,9
2026-M094-USA-BEL_BEL_04,0,0,6,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,10,6,0,BEL_brandon_mechele,Brandon MECHELE,4,45,Belgium,BEL,16
2026-M094-USA-BEL_BEL_05,3,4,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,1,1,BEL_maxim_de_cuyper,Maxim DE CUYPER,5,45,Belgium,BEL,10
2026-M094-USA-BEL_BEL_08,4,12,9,1,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,7,1,BEL_youri_tielemans,Youri TIELEMANS,8,45,Belgium,BEL,29
2026-M094-USA-BEL_BEL_10,19,2,6,1,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,10,10,0,BEL_leandro_trossard,Leandro TROSSARD,10,45,Belgium,BEL,38
2026-M094-USA-BEL_BEL_14,7,1,1,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,5,0,BEL_dodi_lukebakio,Dodi LUKEBAKIO,14,45,Belgium,BEL,14
2026-M094-USA-BEL_BEL_17,13,6,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,5,0,BEL_charles_de_ketelaere,Charles DE KETELAERE,17,45,Belgium,BEL,20
2026-M094-USA-BEL_BEL_21,6,2,14,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,8,17,0,BEL_timothy_castagne,Timothy CASTAGNE,21,45,Belgium,BEL,30
2026-M094-USA-BEL_BEL_23,2,3,10,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,5,13,0,BEL_nicolas_raskin,Nicolas RASKIN,23,45,Belgium,BEL,20
2026-M094-USA-BEL_BEL_24,0,0,4,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,4,0,BEL_amadou_onana,Amadou ONANA,24,45,Belgium,BEL,5
2026-M094-USA-BEL_BEL_25,0,0,2,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,12,7,0,BEL_nathan_ngoy,Nathan NGOY,25,45,Belgium,BEL,14
2026-M094-USA-BEL_BEL_06,0,0,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,0,0,BEL_axel_witsel,Axel WITSEL,6,45,Belgium,BEL,0
2026-M094-USA-BEL_BEL_09,5,4,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,0,2,0,BEL_romelu_lukaku,Romelu LUKAKU,9,45,Belgium,BEL,9
2026-M094-USA-BEL_BEL_11,2,1,0,1,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,2,4,0,BEL_jeremy_doku,Jeremy DOKU,11,45,Belgium,BEL,6
2026-M094-USA-BEL_BEL_20,3,8,2,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,2,0,BEL_hans_vanaken,Hans VANAKEN,20,45,Belgium,BEL,14
2026-M094-USA-BEL_BEL_22,2,2,0,0,2026-M094-USA-BEL,2026-M094-USA-BEL_BEL,1,0,0,BEL_alexis_saelemaekers,Alexis SAELEMAEKERS,22,45,Belgium,BEL,5
2026-M095-ARG-EGY_ARG_23,0,0,0,0,2026-M095-ARG-EGY,2026-M095-ARG-EGY_ARG,12,5,0,ARG_emiliano_martinez,Emiliano MARTINEZ,23,44,Argentina,ARG,12
