match_id,match_team_id,metric,raw,team,team_id,unit,value
2026-M065-CPV-KSA,2026-M065-CPV-KSA_CPV,Total Distance Covered,115.5 km,Cabo Verde,CPV,km,115.5
2026-M065-CPV-KSA,2026-M065-CPV-KSA_KSA,Total Distance Covered,113.9 km,Saudi Arabia,KSA,km,113.9
2026-M065-CPV-KSA,2026-M065-CPV-KSA_CPV,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.2 km,Cabo Verde,CPV,km,6.2
2026-M065-CPV-KSA,2026-M065-CPV-KSA_KSA,Zone 4 - Low Speed Sprinting: 20-25 km/h,7.3 km,Saudi Arabia,KSA,km,7.3
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Possession,33.4%,Uruguay,URU,%,33.4
2026-M066-URU-ESP,,Possession,9.5%,contest,CONTEST,%,9.5
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Possession,57.1%,Spain,ESP,%,57.1
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Goals,0,Uruguay,URU,,0
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Goals,1,Spain,ESP,,1
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,xG (Expected Goals),0.22,Uruguay,URU,,0.22
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,xG (Expected Goals),1.12,Spain,ESP,,1.12
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Attempts at Goal (On Target),5 (1),Uruguay,URU,,5 (1)
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Attempts at Goal (On Target),6 (1),Spain,ESP,,6 (1)
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Total Passes (Complete),305 (241),Uruguay,URU,,305 (241)
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Total Passes (Complete),637 (570),Spain,ESP,,637 (570)
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Pass Completion %,79%,Uruguay,URU,%,79.0
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Pass Completion %,89%,Spain,ESP,%,89.0
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Completed Line Breaks,68,Uruguay,URU,,68
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Completed Line Breaks,134,Spain,ESP,,134
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Defensive Line Breaks,15,Uruguay,URU,,15
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Defensive Line Breaks,10,Spain,ESP,,10
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Receptions in the Final Third,94,Uruguay,URU,,94
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Receptions in the Final Third,89,Spain,ESP,,89
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Crosses,18,Uruguay,URU,,18
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Crosses,15,Spain,ESP,,15
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Ball Progressions,24,Uruguay,URU,,24
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Ball Progressions,37,Spain,ESP,,37
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Defensive Pressures Applied (Direct Pressures),390 (64),Uruguay,URU,,390 (64)
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Defensive Pressures Applied (Direct Pressures),215 (35),Spain,ESP,,215 (35)
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Forced Turnovers,53,Uruguay,URU,,53
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Forced Turnovers,49,Spain,ESP,,49
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Second Balls,67,Uruguay,URU,,67
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Second Balls,65,Spain,ESP,,65
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Total Distance Covered,113.8 km,Uruguay,URU,km,113.8
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Total Distance Covered,111.2 km,Spain,ESP,km,111.2
2026-M066-URU-ESP,2026-M066-URU-ESP_URU,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.5 km,Uruguay,URU,km,6.5
2026-M066-URU-ESP,2026-M066-URU-ESP_ESP,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.1 km,Spain,ESP,km,5.1
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Possession,33.1%,Panama,PAN,%,33.1
2026-M067-PAN-ENG,,Possession,9.2%,contest,CONTEST,%,9.2
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Possession,57.7%,England,ENG,%,57.7
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Goals,0,Panama,PAN,,0
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Goals,2,England,ENG,,2
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,xG (Expected Goals),0.72,Panama,PAN,,0.72
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,xG (Expected Goals),1.61,England,ENG,,1.61
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Attempts at Goal (On Target),13 (2),Panama,PAN,,13 (2)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Attempts at Goal (On Target),17 (6),England,ENG,,17 (6)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Total Passes (Complete),306 (231),Panama,PAN,,306 (231)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Total Passes (Complete),562 (500),England,ENG,,562 (500)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Pass Completion %,75%,Panama,PAN,%,75.0
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Pass Completion %,89%,England,ENG,%,89.0
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Completed Line Breaks,84,Panama,PAN,,84
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Completed Line Breaks,114,England,ENG,,114
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Defensive Line Breaks,5,Panama,PAN,,5
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Defensive Line Breaks,30,England,ENG,,30
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Receptions in the Final Third,48,Panama,PAN,,48
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Receptions in the Final Third,177,England,ENG,,177
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Crosses,10,Panama,PAN,,10
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Crosses,29,England,ENG,,29
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Ball Progressions,22,Panama,PAN,,22
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Ball Progressions,25,England,ENG,,25
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Defensive Pressures Applied (Direct Pressures),283 (55),Panama,PAN,,283 (55)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Defensive Pressures Applied (Direct Pressures),228 (46),England,ENG,,228 (46)
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Forced Turnovers,55,Panama,PAN,,55
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Forced Turnovers,44,England,ENG,,44
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Second Balls,57,Panama,PAN,,57
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Second Balls,72,England,ENG,,72
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Total Distance Covered,111.3 km,Panama,PAN,km,111.3
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Total Distance Covered,115.2 km,England,ENG,km,115.2
2026-M067-PAN-ENG,2026-M067-PAN-ENG_PAN,Zone 4 - Low Speed Sprinting: 20-25 km/h,6.2 km,Panama,PAN,km,6.2
2026-M067-PAN-ENG,2026-M067-PAN-ENG_ENG,Zone 4 - Low Speed Sprinting: 20-25 km/h,7.6 km,England,ENG,km,7.6
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Possession,50.8%,Croatia,CRO,%,50.8
2026-M068-CRO-GHA,,Possession,6.1%,contest,CONTEST,%,6.1
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Possession,43.1%,Ghana,GHA,%,43.1
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Goals,2,Croatia,CRO,,2
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Goals,1,Ghana,GHA,,1
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,xG (Expected Goals),0.48,Croatia,CRO,,0.48
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,xG (Expected Goals),0.75,Ghana,GHA,,0.75
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Attempts at Goal (On Target),8 (4),Croatia,CRO,,8 (4)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Attempts at Goal (On Target),6 (1),Ghana,GHA,,6 (1)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Total Passes (Complete),538 (487),Croatia,CRO,,538 (487)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Total Passes (Complete),466 (411),Ghana,GHA,,466 (411)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Pass Completion %,91%,Croatia,CRO,%,91.0
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Pass Completion %,88%,Ghana,GHA,%,88.0
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Completed Line Breaks,84,Croatia,CRO,,84
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Completed Line Breaks,50,Ghana,GHA,,50
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Defensive Line Breaks,8,Croatia,CRO,,8
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Defensive Line Breaks,5,Ghana,GHA,,5
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Receptions in the Final Third,82,Croatia,CRO,,82
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Receptions in the Final Third,60,Ghana,GHA,,60
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Crosses,15,Croatia,CRO,,15
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Crosses,11,Ghana,GHA,,11
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Ball Progressions,27,Croatia,CRO,,27
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Ball Progressions,27,Ghana,GHA,,27
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Defensive Pressures Applied (Direct Pressures),189 (30),Croatia,CRO,,189 (30)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Defensive Pressures Applied (Direct Pressures),271 (36),Ghana,GHA,,271 (36)
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Forced Turnovers,32,Croatia,CRO,,32
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Forced Turnovers,40,Ghana,GHA,,40
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Second Balls,52,Croatia,CRO,,52
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Second Balls,47,Ghana,GHA,,47
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Total Distance Covered,110.5 km,Croatia,CRO,km,110.5
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Total Distance Covered,106.4 km,Ghana,GHA,km,106.4
2026-M068-CRO-GHA,2026-M068-CRO-GHA_CRO,Zone 4 - Low Speed Sprinting: 20-25 km/h,5 km,Croatia,CRO,km,5.0
2026-M068-CRO-GHA,2026-M068-CRO-GHA_GHA,Zone 4 - Low Speed Sprinting: 20-25 km/h,5 km,Ghana,GHA,km,5.0
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Possession,60.7%,Algeria,ALG,%,60.7
2026-M069-ALG-AUT,,Possession,5.3%,contest,CONTEST,%,5.3
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Possession,33.9%,Austria,AUT,%,33.9
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Goals,3,Algeria,ALG,,3
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Goals,3,Austria,AUT,,3
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,xG (Expected Goals),1.54,Algeria,ALG,,1.54
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,xG (Expected Goals),1.06,Austria,AUT,,1.06
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Attempts at Goal (On Target),12 (5),Algeria,ALG,,12 (5)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Attempts at Goal (On Target),10 (3),Austria,AUT,,10 (3)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Total Passes (Complete),775 (723),Algeria,ALG,,775 (723)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Total Passes (Complete),405 (355),Austria,AUT,,405 (355)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Pass Completion %,93%,Algeria,ALG,%,93.0
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Pass Completion %,88%,Austria,AUT,%,88.0
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Completed Line Breaks,96,Algeria,ALG,,96
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Completed Line Breaks,70,Austria,AUT,,70
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Defensive Line Breaks,7,Algeria,ALG,,7
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Defensive Line Breaks,10,Austria,AUT,,10
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Receptions in the Final Third,137,Algeria,ALG,,137
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Receptions in the Final Third,93,Austria,AUT,,93
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Crosses,4,Algeria,ALG,,4
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Crosses,13,Austria,AUT,,13
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Ball Progressions,26,Algeria,ALG,,26
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Ball Progressions,10,Austria,AUT,,10
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Defensive Pressures Applied (Direct Pressures),218 (30),Algeria,ALG,,218 (30)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Defensive Pressures Applied (Direct Pressures),305 (40),Austria,AUT,,305 (40)
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Forced Turnovers,39,Algeria,ALG,,39
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Forced Turnovers,24,Austria,AUT,,24
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Second Balls,47,Algeria,ALG,,47
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Second Balls,56,Austria,AUT,,56
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Total Distance Covered,105.2 km,Algeria,ALG,km,105.2
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Total Distance Covered,113.3 km,Austria,AUT,km,113.3
2026-M069-ALG-AUT,2026-M069-ALG-AUT_ALG,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.3 km,Algeria,ALG,km,4.3
2026-M069-ALG-AUT,2026-M069-ALG-AUT_AUT,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.6 km,Austria,AUT,km,4.6
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Possession,27.7%,Jordan,JOR,%,27.7
2026-M070-JOR-ARG,,Possession,4.7%,contest,CONTEST,%,4.7
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Possession,67.6%,Argentina,ARG,%,67.6
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Goals,1,Jordan,JOR,,1
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Goals,3,Argentina,ARG,,3
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,xG (Expected Goals),0.96,Jordan,JOR,,0.96
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,xG (Expected Goals),2.52,Argentina,ARG,,2.52
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Attempts at Goal (On Target),5 (1),Jordan,JOR,,5 (1)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Attempts at Goal (On Target),13 (4),Argentina,ARG,,13 (4)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Total Passes (Complete),300 (239),Jordan,JOR,,300 (239)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Total Passes (Complete),824 (762),Argentina,ARG,,824 (762)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Pass Completion %,80%,Jordan,JOR,%,80.0
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Pass Completion %,92%,Argentina,ARG,%,92.0
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Completed Line Breaks,66,Jordan,JOR,,66
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Completed Line Breaks,130,Argentina,ARG,,130
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Defensive Line Breaks,11,Jordan,JOR,,11
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Defensive Line Breaks,8,Argentina,ARG,,8
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Receptions in the Final Third,61,Jordan,JOR,,61
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Receptions in the Final Third,144,Argentina,ARG,,144
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Crosses,9,Jordan,JOR,,9
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Crosses,10,Argentina,ARG,,10
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Ball Progressions,30,Jordan,JOR,,30
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Ball Progressions,25,Argentina,ARG,,25
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Defensive Pressures Applied (Direct Pressures),471 (48),Jordan,JOR,,471 (48)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Defensive Pressures Applied (Direct Pressures),184 (39),Argentina,ARG,,184 (39)
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Forced Turnovers,37,Jordan,JOR,,37
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Forced Turnovers,42,Argentina,ARG,,42
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Second Balls,44,Jordan,JOR,,44
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Second Balls,48,Argentina,ARG,,48
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Total Distance Covered,110.6 km,Jordan,JOR,km,110.6
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Total Distance Covered,105.9 km,Argentina,ARG,km,105.9
2026-M070-JOR-ARG,2026-M070-JOR-ARG_JOR,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.9 km,Jordan,JOR,km,4.9
2026-M070-JOR-ARG,2026-M070-JOR-ARG_ARG,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.7 km,Argentina,ARG,km,4.7
2026-M071-COL-POR,2026-M071-COL-POR_COL,Possession,51.9%,Colombia,COL,%,51.9
2026-M071-COL-POR,,Possession,6.7%,contest,CONTEST,%,6.7
2026-M071-COL-POR,2026-M071-COL-POR_POR,Possession,41.4%,Portugal,POR,%,41.4
2026-M071-COL-POR,2026-M071-COL-POR_COL,Goals,0,Colombia,COL,,0
2026-M071-COL-POR,2026-M071-COL-POR_POR,Goals,0,Portugal,POR,,0
2026-M071-COL-POR,2026-M071-COL-POR_COL,xG (Expected Goals),1.85,Colombia,COL,,1.85
2026-M071-COL-POR,2026-M071-COL-POR_POR,xG (Expected Goals),0.97,Portugal,POR,,0.97
2026-M071-COL-POR,2026-M071-COL-POR_COL,Attempts at Goal (On Target),24 (7),Colombia,COL,,24 (7)
2026-M071-COL-POR,2026-M071-COL-POR_POR,Attempts at Goal (On Target),13 (2),Portugal,POR,,13 (2)
2026-M071-COL-POR,2026-M071-COL-POR_COL,Total Passes (Complete),547 (491),Colombia,COL,,547 (491)
2026-M071-COL-POR,2026-M071-COL-POR_POR,Total Passes (Complete),456 (421),Portugal,POR,,456 (421)
2026-M071-COL-POR,2026-M071-COL-POR_COL,Pass Completion %,90%,Colombia,COL,%,90.0
2026-M071-COL-POR,2026-M071-COL-POR_POR,Pass Completion %,92%,Portugal,POR,%,92.0
2026-M071-COL-POR,2026-M071-COL-POR_COL,Completed Line Breaks,114,Colombia,COL,,114
2026-M071-COL-POR,2026-M071-COL-POR_POR,Completed Line Breaks,99,Portugal,POR,,99
2026-M071-COL-POR,2026-M071-COL-POR_COL,Defensive Line Breaks,13,Colombia,COL,,13
2026-M071-COL-POR,2026-M071-COL-POR_POR,Defensive Line Breaks,12,Portugal,POR,,12
2026-M071-COL-POR,2026-M071-COL-POR_COL,Receptions in the Final Third,178,Colombia,COL,,178
2026-M071-COL-POR,2026-M071-COL-POR_POR,Receptions in the Final Third,121,Portugal,POR,,121
2026-M071-COL-POR,2026-M071-COL-POR_COL,Crosses,16,Colombia,COL,,16
2026-M071-COL-POR,2026-M071-COL-POR_POR,Crosses,14,Portugal,POR,,14
2026-M071-COL-POR,2026-M071-COL-POR_COL,Ball Progressions,20,Colombia,COL,,20
2026-M071-COL-POR,2026-M071-COL-POR_POR,Ball Progressions,32,Portugal,POR,,32
2026-M071-COL-POR,2026-M071-COL-POR_COL,Defensive Pressures Applied (Direct Pressures),218 (23),Colombia,COL,,218 (23)
2026-M071-COL-POR,2026-M071-COL-POR_POR,Defensive Pressures Applied (Direct Pressures),303 (29),Portugal,POR,,303 (29)
2026-M071-COL-POR,2026-M071-COL-POR_COL,Forced Turnovers,36,Colombia,COL,,36
2026-M071-COL-POR,2026-M071-COL-POR_POR,Forced Turnovers,37,Portugal,POR,,37
2026-M071-COL-POR,2026-M071-COL-POR_COL,Second Balls,60,Colombia,COL,,60
2026-M071-COL-POR,2026-M071-COL-POR_POR,Second Balls,38,Portugal,POR,,38
2026-M071-COL-POR,2026-M071-COL-POR_COL,Total Distance Covered,103 km,Colombia,COL,km,103.0
2026-M071-COL-POR,2026-M071-COL-POR_POR,Total Distance Covered,104 km,Portugal,POR,km,104.0
2026-M071-COL-POR,2026-M071-COL-POR_COL,Zone 4 - Low Speed Sprinting: 20-25 km/h,5 km,Colombia,COL,km,5.0
2026-M071-COL-POR,2026-M071-COL-POR_POR,Zone 4 - Low Speed Sprinting: 20-25 km/h,4.8 km,Portugal,POR,km,4.8
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Possession,53%,Congo DR,COD,%,53.0
2026-M072-COD-UZB,,Possession,10%,contest,CONTEST,%,10.0
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Possession,37%,Uzbekistan,UZB,%,37.0
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Goals,3,Congo DR,COD,,3
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Goals,1,Uzbekistan,UZB,,1
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,xG (Expected Goals),2.11,Congo DR,COD,,2.11
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,xG (Expected Goals),0.16,Uzbekistan,UZB,,0.16
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Attempts at Goal (On Target),19 (5),Congo DR,COD,,19 (5)
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Attempts at Goal (On Target),3 (1),Uzbekistan,UZB,,3 (1)
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Total Passes (Complete),495 (419),Congo DR,COD,,495 (419)
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Total Passes (Complete),378 (283),Uzbekistan,UZB,,378 (283)
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Pass Completion %,85%,Congo DR,COD,%,85.0
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Pass Completion %,75%,Uzbekistan,UZB,%,75.0
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Completed Line Breaks,106,Congo DR,COD,,106
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Completed Line Breaks,80,Uzbekistan,UZB,,80
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Defensive Line Breaks,6,Congo DR,COD,,6
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Defensive Line Breaks,5,Uzbekistan,UZB,,5
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Receptions in the Final Third,131,Congo DR,COD,,131
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Receptions in the Final Third,90,Uzbekistan,UZB,,90
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Crosses,25,Congo DR,COD,,25
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Crosses,14,Uzbekistan,UZB,,14
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Ball Progressions,41,Congo DR,COD,,41
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Ball Progressions,16,Uzbekistan,UZB,,16
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Defensive Pressures Applied (Direct Pressures),191 (31),Congo DR,COD,,191 (31)
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Defensive Pressures Applied (Direct Pressures),342 (62),Uzbekistan,UZB,,342 (62)
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Forced Turnovers,54,Congo DR,COD,,54
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Forced Turnovers,54,Uzbekistan,UZB,,54
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Second Balls,93,Congo DR,COD,,93
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Second Balls,74,Uzbekistan,UZB,,74
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Total Distance Covered,115.1 km,Congo DR,COD,km,115.1
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Total Distance Covered,115.8 km,Uzbekistan,UZB,km,115.8
2026-M072-COD-UZB,2026-M072-COD-UZB_COD,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.5 km,Congo DR,COD,km,5.5
2026-M072-COD-UZB,2026-M072-COD-UZB_UZB,Zone 4 - Low Speed Sprinting: 20-25 km/h,5.6 km,Uzbekistan,UZB,km,5.6
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,Possession,55.8%,South Africa,RSA,%,55.8
2026-M073-RSA-CAN,,Possession,8.5%,contest,CONTEST,%,8.5
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,Possession,35.6%,Canada,CAN,%,35.6
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,Goals,0,South Africa,RSA,,0
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,Goals,1,Canada,CAN,,1
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,xG (Expected Goals),0.16,South Africa,RSA,,0.16
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,xG (Expected Goals),1.33,Canada,CAN,,1.33
2026-M073-RSA-CAN,2026-M073-RSA-CAN_RSA,Attempts at Goal (On Target),6 (1),South Africa,RSA,,6 (1)
2026-M073-RSA-CAN,2026-M073-RSA-CAN_CAN,Attempts at Goal (On Target),12 (7),Canada,CAN,,12 (7)
