appearance_id,appeared,goal_minutes,is_starter,match_id,match_team_id,own_goal_minutes,player_id,player_name,position,red_card_minutes,shirt_number,status,subbed_off_minutes,subbed_on_minutes,team,team_id,team_role,yellow_card_minutes
2026-M003-CAN-BIH_CAN_26,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_CAN,,CAN_jayden_nelson,Jayden NELSON,FW,,26,substitute,,,Canada,CAN,home,
2026-M003-CAN-BIH_BIH_01,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_nikola_vasilj,Nikola VASILJ,GK,,1,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_04,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_tarik_muharemovic,Tarik MUHAREMOVIC,DF,,4,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_05,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_sead_kolasinac,Sead KOLASINAC,DF,,5,starting,84,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_06,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_benjamin_tahirovic,Benjamin TAHIROVIC,MF,,6,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_07,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_amar_dedic,Amar DEDIC,DF,,7,starting,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_10,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_ermedin_demirovic,Ermedin DEMIROVIC,FW,,10,starting,,,Bosnia and Herzegovina,BIH,away,44
2026-M003-CAN-BIH_BIH_13,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_ivan_basic,Ivan BASIC,MF,,13,starting,62,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_15,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_amar_memic,Amar MEMIC,MF,,15,starting,74,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_18,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_nikola_katic,Nikola KATIC,DF,,18,starting,,,Bosnia and Herzegovina,BIH,away,93
2026-M003-CAN-BIH_BIH_20,True,,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_esmir_bajraktarevic,Esmir BAJRAKTAREVIC,FW,,20,starting,74,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_25,True,21,True,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_jovo_lukic,Jovo LUKIC,FW,,25,starting,62,,Bosnia and Herzegovina,BIH,away,46
2026-M003-CAN-BIH_BIH_12,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_mladen_jurkas,Mladen JURKAS,GK,,12,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_22,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_martin_zlomislic,Martin ZLOMISLIC,GK,,22,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_02,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_nihad_mujakic,Nihad MUJAKIC,DF,,2,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_03,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_dennis_hadzikadunic,Dennis HADZIKADUNIC,DF,,3,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_08,True,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_armin_gigovic,Armin GIGOVIC,MF,,8,substitute,,62,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_09,True,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_samed_bazdar,Samed BAZDAR,FW,,9,substitute,,62,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_11,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_edin_dzeko,Edin DZEKO,FW,,11,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_14,True,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_ivan_sunjic,Ivan SUNJIC,MF,,14,substitute,,74,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_16,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_amir_hadziahmetovic,Amir HADZIAHMETOVIC,MF,,16,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_17,True,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_dzenis_burnic,Dzenis BURNIC,MF,,17,substitute,,84,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_19,True,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_kerim_alajbegovic,Kerim ALAJBEGOVIC,FW,,19,substitute,,74,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_21,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_stjepan_radeljic,Stjepan RADELJIC,DF,,21,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_23,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_haris_tabakovic,Haris TABAKOVIC,FW,,23,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_24,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_arjan_malic,Arjan MALIC,DF,,24,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M003-CAN-BIH_BIH_26,False,,False,2026-M003-CAN-BIH,2026-M003-CAN-BIH_BIH,,BIH_ermin_mahmic,Ermin MAHMIC,MF,,26,substitute,,,Bosnia and Herzegovina,BIH,away,
2026-M004-USA-PAR_USA_24,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_matt_freese,Matt FREESE,GK,,24,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_02,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_sergino_dest,Sergino DEST,DF,,2,starting,72,,USA,USA,home,
2026-M004-USA-PAR_USA_03,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_chris_richards,Chris RICHARDS,DF,,3,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_04,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_tyler_adams,Tyler ADAMS,MF,,4,starting,,,USA,USA,home,59
2026-M004-USA-PAR_USA_05,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_antonee_robinson,Antonee ROBINSON,DF,,5,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_08,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_weston_mckennie,Weston McKENNIE,MF,,8,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_10,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_christian_pulisic,Christian PULISIC,FW,,10,starting,45,,USA,USA,home,
2026-M004-USA-PAR_USA_13,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_tim_ream,Tim REAM,DF,,13,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_16,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_alex_freeman,Alex FREEMAN,DF,,16,starting,,,USA,USA,home,
2026-M004-USA-PAR_USA_17,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_malik_tillman,Malik TILLMAN,MF,,17,starting,82,,USA,USA,home,
2026-M004-USA-PAR_USA_20,True,31 50,True,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_folarin_balogun,Folarin BALOGUN,FW,,20,starting,72,,USA,USA,home,
2026-M004-USA-PAR_USA_01,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_matt_turner,Matt TURNER,GK,,1,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_25,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_chris_brady,Chris BRADY,GK,,25,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_06,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_auston_trusty,Auston TRUSTY,DF,,6,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_07,True,98,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_giovanni_reyna,Giovanni REYNA,MF,,7,substitute,,82,USA,USA,home,
2026-M004-USA-PAR_USA_09,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_ricardo_pepi,Ricardo PEPI,FW,,9,substitute,,72,USA,USA,home,
2026-M004-USA-PAR_USA_11,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_brenden_aaronson,Brenden AARONSON,FW,,11,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_12,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_miles_robinson,Miles ROBINSON,DF,,12,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_14,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_sebastian_berhalter,Sebastian BERHALTER,MF,,14,substitute,,45,USA,USA,home,
2026-M004-USA-PAR_USA_15,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_cristian_roldan,Cristian ROLDAN,MF,,15,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_18,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_max_arfsten,Max ARFSTEN,DF,,18,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_19,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_haji_wright,Haji WRIGHT,FW,,19,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_21,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_timothy_weah,Timothy WEAH,FW,,21,substitute,,72,USA,USA,home,
2026-M004-USA-PAR_USA_22,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_mark_mckenzie,Mark McKENZIE,DF,,22,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_23,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_joe_scally,Joe SCALLY,DF,,23,substitute,,,USA,USA,home,
2026-M004-USA-PAR_USA_26,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_USA,,USA_alex_zendejas,Alex ZENDEJAS,FW,,26,substitute,,,USA,USA,home,
2026-M004-USA-PAR_PAR_12,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_orlando_gill,Orlando GILL,GK,,12,starting,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_03,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_omar_alderete,Omar ALDERETE,DF,,3,starting,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_04,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_juan_jose_caceres,Juan Jose CACERES,DF,,4,starting,80,,Paraguay,PAR,away,9
2026-M004-USA-PAR_PAR_06,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_junior_alonso,Junior ALONSO,DF,,6,starting,,,Paraguay,PAR,away,93
2026-M004-USA-PAR_PAR_08,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_diego_gomez,Diego GOMEZ,MF,,8,starting,80,,Paraguay,PAR,away,79
2026-M004-USA-PAR_PAR_09,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_antonio_sanabria,Antonio SANABRIA,FW,,9,starting,62,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_10,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_miguel_almiron,Miguel ALMIRON,MF,,10,starting,79,,Paraguay,PAR,away,50
2026-M004-USA-PAR_PAR_14,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_andres_cubas,Andres CUBAS,MF,,14,starting,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_15,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gustavo_gomez,Gustavo GOMEZ,DF,,15,starting,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_16,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,7,PAR_damian_bobadilla,Damian BOBADILLA,MF,,16,starting,45,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_19,True,,True,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_julio_enciso,Julio ENCISO,FW,,19,starting,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_01,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gatito_fernandez,Gatito FERNANDEZ,GK,,1,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_22,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gaston_olveira,Gaston OLVEIRA,GK,,22,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_02,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gustavo_velazquez,Gustavo VELAZQUEZ,DF,,2,substitute,,80,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_05,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_fabian_balbuena,Fabian BALBUENA,DF,,5,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_07,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_ramon_sosa,Ramon SOSA,MF,,7,substitute,,79,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_11,True,73,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_mauricio,MAURICIO,MF,,11,substitute,,45,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_13,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_jose_canale,Jose CANALE,DF,,13,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_17,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_alejandro_romero_gamarra,Alejandro ROMERO GAMARRA,FW,,17,substitute,,80,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_18,True,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_alex_arce,Alex ARCE,FW,,18,substitute,,62,Paraguay,PAR,away,88
2026-M004-USA-PAR_PAR_20,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_braian_ojeda,Braian OJEDA,MF,,20,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_21,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gabriel_avalos,Gabriel AVALOS,FW,,21,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_23,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_matias_galarza,Matias GALARZA,MF,,23,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_24,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_gustavo_caballero,Gustavo CABALLERO,MF,,24,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_25,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_isidro_pitta,Isidro PITTA,FW,,25,substitute,,,Paraguay,PAR,away,
2026-M004-USA-PAR_PAR_26,False,,False,2026-M004-USA-PAR,2026-M004-USA-PAR_PAR,,PAR_alexandro_maidana,Alexandro MAIDANA,DF,,26,substitute,,,Paraguay,PAR,away,
2026-M005-HAI-SCO_HAI_01,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_johny_placide,Johny PLACIDE,GK,,1,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_02,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_carlens_arcus,Carlens ARCUS,DF,,2,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_04,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_ricardo_ade,Ricardo ADE,DF,,4,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_05,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_hannes_delcroix,Hannes DELCROIX,DF,,5,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_08,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_martin_experience,Martin EXPERIENCE,DF,,8,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_10,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_jean_ricner_bellegarde,Jean-Ricner BELLEGARDE,MF,,10,starting,,,Haiti,HAI,home,39
2026-M005-HAI-SCO_HAI_11,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_louicius_deedson,Louicius DEEDSON,FW,,11,starting,61,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_15,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_ruben_providence,Ruben PROVIDENCE,FW,,15,starting,85,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_17,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_danley_jean_jacques,Danley JEAN JACQUES,MF,,17,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_18,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_wilson_isidor,Wilson ISIDOR,FW,,18,starting,76,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_20,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_frantzdy_pierrot,Frantzdy PIERROT,FW,,20,starting,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_12,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_alexandre_pierre,Alexandre PIERRE,GK,,12,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_23,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_josue_duverger,Josue DUVERGER,GK,,23,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_03,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_keeto_thermoncy,Keeto THERMONCY,DF,,3,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_06,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_carl_sainte,Carl SAINTE,MF,,6,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_07,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_derrick_etienne,Derrick ETIENNE,FW,,7,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_09,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_duckens_nazon,Duckens NAZON,FW,,9,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_13,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_markhus_lacroix,Markhus LACROIX,DF,,13,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_14,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_garven_metusala,Garven METUSALA,DF,,14,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_16,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_lenny_joseph,Lenny JOSEPH,FW,,16,substitute,,76,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_19,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_yassin_fortune,Yassin FORTUNE,FW,,19,substitute,,85,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_21,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_josue_casimir,Josue CASIMIR,FW,,21,substitute,,61,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_22,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_jean_kevin_duverne,Jean-Kevin DUVERNE,DF,,22,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_24,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_wilguens_paugain,Wilguens PAUGAIN,DF,,24,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_25,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_dominique_simon,Dominique SIMON,MF,,25,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_HAI_26,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_HAI,,HAI_woodensky_pierre,Woodensky PIERRE,MF,,26,substitute,,,Haiti,HAI,home,
2026-M005-HAI-SCO_SCO_01,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_angus_gunn,Angus GUNN,GK,,1,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_02,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_aaron_hickey,Aaron HICKEY,DF,,2,starting,75,,Scotland,SCO,away,46
2026-M005-HAI-SCO_SCO_03,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_andy_robertson,Andy ROBERTSON,DF,,3,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_04,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_scott_mctominay,Scott McTOMINAY,MF,,4,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_05,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_grant_hanley,Grant HANLEY,DF,,5,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_07,True,28,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_john_mcginn,John McGINN,MF,,7,starting,83,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_10,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_che_adams,Che ADAMS,FW,,10,starting,75,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_13,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_jack_hendry,Jack HENDRY,DF,,13,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_17,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_ben_gannon_doak,Ben GANNON-DOAK,FW,,17,starting,75,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_19,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_lewis_ferguson,Lewis FERGUSON,MF,,19,starting,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_20,True,,True,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_lawrence_shankland,Lawrence SHANKLAND,FW,,20,starting,83,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_12,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_liam_kelly,Liam KELLY,GK,,12,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_21,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_craig_gordon,Craig GORDON,GK,,21,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_06,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_kieran_tierney,Kieran TIERNEY,DF,,6,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_08,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_tyler_fletcher,Tyler FLETCHER,MF,,8,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_09,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_lyndon_dykes,Lyndon DYKES,FW,,9,substitute,,75,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_11,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_ryan_christie,Ryan CHRISTIE,MF,,11,substitute,,75,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_14,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_ross_stewart,Ross STEWART,FW,,14,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_15,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_john_souttar,John SOUTTAR,DF,,15,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_16,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_dominic_hyam,Dominic HYAM,DF,,16,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_18,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_george_hirst,George HIRST,FW,,18,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_22,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_nathan_patterson,Nathan PATTERSON,DF,,22,substitute,,75,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_23,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_kenny_mclean,Kenny McLEAN,MF,,23,substitute,,83,Scotland,SCO,away,95
2026-M005-HAI-SCO_SCO_24,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_anthony_ralston,Anthony RALSTON,DF,,24,substitute,,,Scotland,SCO,away,
2026-M005-HAI-SCO_SCO_25,True,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_findlay_curtis,Findlay CURTIS,FW,,25,substitute,,83,Scotland,SCO,away,91
2026-M005-HAI-SCO_SCO_26,False,,False,2026-M005-HAI-SCO,2026-M005-HAI-SCO_SCO,,SCO_scott_mckenna,Scott McKENNA,DF,,26,substitute,,,Scotland,SCO,away,
2026-M006-AUS-TUR_AUS_18,True,,True,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,,AUS_patrick_beach,Patrick BEACH,GK,,18,starting,,,Australia,AUS,home,
2026-M006-AUS-TUR_AUS_03,True,,True,2026-M006-AUS-TUR,2026-M006-AUS-TUR_AUS,,AUS_alessandro_circati,Alessandro CIRCATI,DF,,3,starting,,,Australia,AUS,home,
